IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
146161192,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/11/2014,12:32,INGLESIDE,NONE,500 Block of LOSPALMOS DR,-122.454263337194,37.7341744099267,"(37.7341744099267, -122.454263337194)",14616119206244
140669542,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/11/2014,12:30,NORTHERN,NONE,2400 Block of CALIFORNIA ST,-122.434667446391,37.7887453721386,"(37.7887453721386, -122.434667446391)",14066954206244
140669495,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,08/11/2014,12:28,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",14066949564085
140669627,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,08/11/2014,12:15,CENTRAL,NONE,JONES ST / BEACH ST,-122.417265053145,37.807073051215,"(37.807073051215, -122.417265053145)",14066962707021
140669586,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Monday,08/11/2014,12:07,MISSION,"ARREST, BOOKED",16TH ST / BRYANT ST,-122.410488829308,37.7656058638705,"(37.7656058638705, -122.410488829308)",14066958616650
140669586,WARRANTS,WARRANT ARREST,Monday,08/11/2014,12:07,MISSION,"ARREST, BOOKED",16TH ST / BRYANT ST,-122.410488829308,37.7656058638705,"(37.7656058638705, -122.410488829308)",14066958663010
140669586,OTHER OFFENSES,PROBATION VIOLATION,Monday,08/11/2014,12:07,MISSION,"ARREST, BOOKED",16TH ST / BRYANT ST,-122.410488829308,37.7656058638705,"(37.7656058638705, -122.410488829308)",14066958626170
140676826,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Monday,08/11/2014,12:00,TARAVAL,NONE,2200 Block of 17TH AV,-122.473818029994,37.7459218764382,"(37.7459218764382, -122.473818029994)",14067682609029
140677410,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Monday,08/11/2014,12:00,SOUTHERN,JUVENILE BOOKED,800 Block of MARKET ST,-122.407633520742,37.7841893501425,"(37.7841893501425, -122.407633520742)",14067741006364
140671183,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/11/2014,12:00,SOUTHERN,NONE,BRANNAN ST / RITCH ST,-122.394843884059,37.7796643336356,"(37.7796643336356, -122.394843884059)",14067118306244
140669677,MISSING PERSON,MISSING JUVENILE,Monday,08/11/2014,12:00,MISSION,NONE,18TH ST / DOLORES ST,-122.426079580545,37.7614267757472,"(37.7614267757472, -122.426079580545)",14066967774010
140669677,MISSING PERSON,FOUND PERSON,Monday,08/11/2014,12:00,MISSION,NONE,18TH ST / DOLORES ST,-122.426079580545,37.7614267757472,"(37.7614267757472, -122.426079580545)",14066967775000
146161352,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,08/11/2014,12:00,SOUTHERN,NONE,MARKET ST / 5TH ST,-122.408068345148,37.7839916768161,"(37.7839916768161, -122.408068345148)",14616135206372
140686063,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,08/11/2014,12:00,TARAVAL,NONE,MIRAMAR AV / GRAFTON AV,-122.458177199383,37.7200259234837,"(37.7200259234837, -122.458177199383)",14068606307021
140693137,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Monday,08/11/2014,12:00,MISSION,NONE,MISSION ST / 26TH ST,-122.418137290501,37.7490413093633,"(37.7490413093633, -122.418137290501)",14069313771010
140670624,VEHICLE THEFT,STOLEN TRUCK,Monday,08/11/2014,12:00,MISSION,NONE,19TH ST / NOE ST,-122.432639640388,37.7594240091882,"(37.7594240091882, -122.432639640388)",14067062407025
140669332,NON-CRIMINAL,SEARCH WARRANT SERVICE,Monday,08/11/2014,11:46,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",14066933275025
140669354,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,08/11/2014,11:30,SOUTHERN,NONE,800 Block of HOWARD ST,-122.403890955445,37.7824014072132,"(37.7824014072132, -122.403890955445)",14066935464085
140669439,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/11/2014,11:30,NORTHERN,NONE,3600 Block of LYON ST,-122.44827840533,37.804271887891,"(37.804271887891, -122.44827840533)",14066943906244
140670367,ASSAULT,THREATS AGAINST LIFE,Monday,08/11/2014,11:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",14067036719057
140669752,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,08/11/2014,11:20,CENTRAL,NONE,400 Block of COLUMBUS AV,-122.408407397189,37.7991423265238,"(37.7991423265238, -122.408407397189)",14066975206303
140669241,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,08/11/2014,11:15,MISSION,NONE,2800 Block of MISSION ST,-122.418434028318,37.7514199300011,"(37.7514199300011, -122.418434028318)",14066924106303
140669445,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,08/11/2014,11:15,TENDERLOIN,NONE,400 Block of ELLIS ST,-122.413631253258,37.7848053746211,"(37.7848053746211, -122.413631253258)",14066944564070
140670373,NON-CRIMINAL,FOUND PROPERTY,Monday,08/11/2014,11:00,SOUTHERN,NONE,300 Block of 9TH ST,-122.410416664036,37.7727234013654,"(37.7727234013654, -122.410416664036)",14067037372000
146160558,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/11/2014,11:00,PARK,NONE,100 Block of JOHNFKENNEDY DR,-122.457507583541,37.7711332354432,"(37.7711332354432, -122.457507583541)",14616055806244
140680087,VEHICLE THEFT,STOLEN MOTORCYCLE,Monday,08/11/2014,11:00,TARAVAL,NONE,32ND AV / IRVING ST,-122.49105209451,37.7629457326087,"(37.7629457326087, -122.49105209451)",14068008707023
140694696,VEHICLE THEFT,STOLEN TRUCK,Monday,08/11/2014,11:00,BAYVIEW,NONE,18TH ST / TEXAS ST,-122.395565262125,37.7626384173116,"(37.7626384173116, -122.395565262125)",14069469607025
140669075,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Monday,08/11/2014,10:33,PARK,"ARREST, BOOKED",HAIGHT ST / MASONIC AV,-122.4453467866,37.7702081959172,"(37.7702081959172, -122.4453467866)",14066907530200
140669075,WARRANTS,WARRANT ARREST,Monday,08/11/2014,10:33,PARK,"ARREST, BOOKED",HAIGHT ST / MASONIC AV,-122.4453467866,37.7702081959172,"(37.7702081959172, -122.4453467866)",14066907563010
146159915,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,08/11/2014,10:10,SOUTHERN,NONE,200 Block of MAIN ST,-122.39256903537,37.7900176697371,"(37.7900176697371, -122.39256903537)",14615991506372
146162980,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Monday,08/11/2014,10:05,CENTRAL,NONE,MASON ST / JEFFERSON ST,-122.414166515093,37.808419917271,"(37.808419917271, -122.414166515093)",14616298006374
146159119,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,08/11/2014,10:05,NORTHERN,NONE,2000 Block of UNION ST,-122.433030311668,37.7973462529678,"(37.7973462529678, -122.433030311668)",14615911906372
140670113,NON-CRIMINAL,CASE CLOSURE,Monday,08/11/2014,10:00,PARK,LOCATED,300 Block of LAGUNAHONDA BL,-122.458680189782,37.7481554692332,"(37.7481554692332, -122.458680189782)",14067011375030
140670113,MISSING PERSON,MISSING ADULT,Monday,08/11/2014,10:00,PARK,LOCATED,300 Block of LAGUNAHONDA BL,-122.458680189782,37.7481554692332,"(37.7481554692332, -122.458680189782)",14067011374000
140670113,MISSING PERSON,FOUND PERSON,Monday,08/11/2014,10:00,PARK,LOCATED,300 Block of LAGUNAHONDA BL,-122.458680189782,37.7481554692332,"(37.7481554692332, -122.458680189782)",14067011375000
140670470,OTHER OFFENSES,TRAFFIC VIOLATION,Monday,08/11/2014,10:00,MISSION,"ARREST, CITED",17TH ST / SOUTH VAN NESS AV,-122.41733258259,37.7635718955893,"(37.7635718955893, -122.41733258259)",14067047065015
140669047,ASSAULT,BATTERY,Monday,08/11/2014,09:50,SOUTHERN,NONE,0 Block of ESSEX ST,-122.395062469002,37.7859930647181,"(37.7859930647181, -122.395062469002)",14066904704134
146159608,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,08/11/2014,09:50,SOUTHERN,NONE,1200 Block of FOLSOM ST,-122.410900108267,37.7744077759133,"(37.7744077759133, -122.410900108267)",14615960806224
140674325,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Monday,08/11/2014,09:30,CENTRAL,NONE,1600 Block of THE EMBARCADERONORTH ST,-122.410774214375,37.8084350175869,"(37.8084350175869, -122.410774214375)",14067432506304
140668851,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,08/11/2014,09:10,CENTRAL,NONE,800 Block of SUTTER ST,-122.414368110368,37.7884368260567,"(37.7884368260567, -122.414368110368)",14066885106244
140765786,OTHER OFFENSES,FALSE PERSONATION,Monday,08/11/2014,09:00,INGLESIDE,NONE,100 Block of EDNA ST,-122.44648797207,37.7278777142856,"(37.7278777142856, -122.44648797207)",14076578609027
140668801,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Monday,08/11/2014,08:40,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",14066880104013
140669962,VEHICLE THEFT,STOLEN TRUCK,Monday,08/11/2014,08:30,TARAVAL,NONE,29TH AV / QUINTARA ST,-122.486791901929,37.7481702680008,"(37.7481702680008, -122.486791901929)",14066996207025
140670674,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,08/11/2014,08:30,MISSION,NONE,POTRERO AV / 15TH ST,-122.407685897302,37.7670824029841,"(37.7670824029841, -122.407685897302)",14067067407021
140668726,MISSING PERSON,FOUND PERSON,Monday,08/11/2014,08:25,SOUTHERN,LOCATED,MARKET ST / 7TH ST,-122.412515341356,37.7804777480508,"(37.7804777480508, -122.412515341356)",14066872675000
140676042,ASSAULT,THREATS AGAINST LIFE,Monday,08/11/2014,08:21,INGLESIDE,NONE,300 Block of LOSPALMOS DR,-122.45067626133,37.7354008336081,"(37.7354008336081, -122.45067626133)",14067604219057
140668657,OTHER OFFENSES,RESISTING ARREST,Monday,08/11/2014,08:06,BAYVIEW,"ARREST, BOOKED",3RD ST / HUDSON AV,-122.38875579499,37.7403192229675,"(37.7403192229675, -122.38875579499)",14066865727170
140668657,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Monday,08/11/2014,08:06,BAYVIEW,"ARREST, BOOKED",3RD ST / HUDSON AV,-122.38875579499,37.7403192229675,"(37.7403192229675, -122.38875579499)",14066865765010
146176549,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Monday,08/11/2014,08:00,INGLESIDE,NONE,400 Block of 29TH ST,-122.430007513832,37.7434419876507,"(37.7434419876507, -122.430007513832)",14617654906374
140683376,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,08/11/2014,08:00,MISSION,NONE,CLOVER ST / 18TH ST,-122.441566501516,37.7604886900173,"(37.7604886900173, -122.441566501516)",14068337607021
146159523,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,08/11/2014,07:45,NORTHERN,NONE,LAGUNA ST / GALILEE LN,-122.427780988735,37.7839237201691,"(37.7839237201691, -122.427780988735)",14615952306372
140683003,ASSAULT,BATTERY,Monday,08/11/2014,07:30,NORTHERN,NONE,700 Block of GOLDEN GATE AV,-122.42291369529,37.7806600950548,"(37.7806600950548, -122.42291369529)",14068300304134
140672266,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Monday,08/11/2014,07:30,MISSION,"ARREST, BOOKED",3100 Block of 16TH ST,-122.423001696251,37.7649050761616,"(37.7649050761616, -122.423001696251)",14067226604013
140672266,ASSAULT,THREATS AGAINST LIFE,Monday,08/11/2014,07:30,MISSION,"ARREST, BOOKED",3100 Block of 16TH ST,-122.423001696251,37.7649050761616,"(37.7649050761616, -122.423001696251)",14067226619057
140678769,LARCENY/THEFT,GRAND THEFT AUTO STRIP,Monday,08/11/2014,07:30,TARAVAL,NONE,JUDAH ST / 46TH AV,-122.505928450113,37.7604217436765,"(37.7604217436765, -122.505928450113)",14067876906234
140679187,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,08/11/2014,07:00,MISSION,NONE,0 Block of COLLINGWOOD ST,-122.436107579123,37.7614706791054,"(37.7614706791054, -122.436107579123)",14067918706303
140682130,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,08/11/2014,07:00,MISSION,NONE,GUERRERO ST / 24TH ST,-122.422879961412,37.7519719058164,"(37.7519719058164, -122.422879961412)",14068213007021
140668845,NON-CRIMINAL,CASE CLOSURE,Monday,08/11/2014,06:43,NORTHERN,UNFOUNDED,MARINA BL / DIVISADERO ST,-122.443985187146,37.805580827662,"(37.805580827662, -122.443985187146)",14066884575030
140668845,FRAUD,IMPERSONATING A POLICE OFFICER,Monday,08/11/2014,06:43,NORTHERN,UNFOUNDED,MARINA BL / DIVISADERO ST,-122.443985187146,37.805580827662,"(37.805580827662, -122.443985187146)",14066884527070
140671519,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Monday,08/11/2014,06:30,SOUTHERN,NONE,0 Block of SHERIDAN ST,-122.411257162898,37.7725006562501,"(37.7725006562501, -122.411257162898)",14067151971010
140668544,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Monday,08/11/2014,06:30,PARK,"ARREST, CITED",STANYAN ST / PARNASSUS AV,-122.452571266797,37.7645097135747,"(37.7645097135747, -122.452571266797)",14066854465010
140668566,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,08/11/2014,06:25,BAYVIEW,"ARREST, BOOKED",3RD ST / SHAFTER AV,-122.391800296943,37.7316450604526,"(37.7316450604526, -122.391800296943)",14066856662050
140668566,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,08/11/2014,06:25,BAYVIEW,"ARREST, BOOKED",3RD ST / SHAFTER AV,-122.391800296943,37.7316450604526,"(37.7316450604526, -122.391800296943)",14066856616710
140669003,WARRANTS,WARRANT ARREST,Monday,08/11/2014,06:00,PARK,"ARREST, BOOKED",300 Block of STJOSEPHS AV,-122.442304967684,37.782554689664,"(37.782554689664, -122.442304967684)",14066900363010
140889063,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Monday,08/11/2014,06:00,NORTHERN,NONE,1200 Block of LAGUNA ST,-122.427469164142,37.7827632279224,"(37.7827632279224, -122.427469164142)",14088906306304
140974993,NON-CRIMINAL,LOST PROPERTY,Monday,08/11/2014,05:00,CENTRAL,NONE,700 Block of KEARNY ST,-122.404847847867,37.7951006528052,"(37.7951006528052, -122.404847847867)",14097499371000
146159755,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,08/11/2014,04:30,SOUTHERN,NONE,0 Block of 8TH ST,-122.413684555167,37.7777984628537,"(37.7777984628537, -122.413684555167)",14615975506372
140668522,ASSAULT,BATTERY,Monday,08/11/2014,04:18,NORTHERN,NONE,300 Block of BUCHANAN ST,-122.42714120155,37.7727724965726,"(37.7727724965726, -122.42714120155)",14066852204134
140676133,ASSAULT,BATTERY,Monday,08/11/2014,04:00,SOUTHERN,NONE,1200 Block of MARKET ST,-122.415448759562,37.778293520129,"(37.778293520129, -122.415448759562)",14067613304134
140668516,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Monday,08/11/2014,03:42,MISSION,"ARREST, CITED",21ST ST / CAPP ST,-122.417812558787,37.7571005796428,"(37.7571005796428, -122.417812558787)",14066851613075
140668500,WARRANTS,WARRANT ARREST,Monday,08/11/2014,03:42,MISSION,"ARREST, BOOKED",24TH ST / CHATTANOOGA ST,-122.426334334432,37.7517699045177,"(37.7517699045177, -122.426334334432)",14066850063010
140668497,ASSAULT,INFLICT INJURY ON COHABITEE,Monday,08/11/2014,03:05,BAYVIEW,NONE,0 Block of COMMER CT,-122.384953741035,37.7326384270488,"(37.7326384270488, -122.384953741035)",14066849715040
140668447,NON-CRIMINAL,AIDED CASE,Monday,08/11/2014,03:03,TARAVAL,PSYCHOPATHIC CASE,0 Block of ROSEWOOD DR,-122.46017506962,37.7339134263901,"(37.7339134263901, -122.46017506962)",14066844751040
140668453,OTHER OFFENSES,RESTRAINING ORDER NOTIFICATION/SERVICE OF RESTRAINING ORDER,Monday,08/11/2014,02:57,CENTRAL,NONE,600 Block of CALIFORNIA ST,-122.405025778458,37.792508340252,"(37.792508340252, -122.405025778458)",14066845315155
140668629,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,08/11/2014,02:38,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.41965834371,37.7642205603745,"(37.7642205603745, -122.41965834371)",14066862962050
140668629,WARRANTS,WARRANT ARREST,Monday,08/11/2014,02:38,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.41965834371,37.7642205603745,"(37.7642205603745, -122.41965834371)",14066862963010
140668431,ASSAULT,CHILD ABUSE (PHYSICAL),Monday,08/11/2014,02:10,INGLESIDE,"ARREST, BOOKED",0 Block of BLYTHDALE AV,-122.417720424652,37.7106612347749,"(37.7106612347749, -122.417720424652)",14066843115015
140668431,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Monday,08/11/2014,02:10,INGLESIDE,"ARREST, BOOKED",0 Block of BLYTHDALE AV,-122.417720424652,37.7106612347749,"(37.7106612347749, -122.417720424652)",14066843104012
140668431,ASSAULT,INFLICT INJURY ON COHABITEE,Monday,08/11/2014,02:10,INGLESIDE,"ARREST, BOOKED",0 Block of BLYTHDALE AV,-122.417720424652,37.7106612347749,"(37.7106612347749, -122.417720424652)",14066843115040
140668118,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Monday,08/11/2014,02:00,INGLESIDE,"ARREST, CITED",WOODSIDE AV / PORTOLA DR,-122.451622869572,37.745533043349,"(37.745533043349, -122.451622869572)",14066811865010
140668419,ASSAULT,BATTERY,Monday,08/11/2014,01:56,CENTRAL,NONE,1000 Block of KEARNY ST,-122.4055247968,37.7977714997338,"(37.7977714997338, -122.4055247968)",14066841904134
140668425,OTHER OFFENSES,TRAFFIC VIOLATION,Monday,08/11/2014,01:55,INGLESIDE,"ARREST, CITED",MISSION ST / EXCELSIOR AV,-122.433623421746,37.7262358304722,"(37.7262358304722, -122.433623421746)",14066842565015
140668403,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Monday,08/11/2014,01:25,TARAVAL,NONE,3600 Block of TARAVAL ST,-122.505162046753,37.7416851422034,"(37.7416851422034, -122.505162046753)",14066840312030
140668403,SECONDARY CODES,DOMESTIC VIOLENCE,Monday,08/11/2014,01:25,TARAVAL,NONE,3600 Block of TARAVAL ST,-122.505162046753,37.7416851422034,"(37.7416851422034, -122.505162046753)",14066840315200
140668469,MISSING PERSON,FOUND PERSON,Monday,08/11/2014,01:10,CENTRAL,LOCATED,300 Block of THE EMBARCADERONORTH ST,-122.396374439116,37.7980532528058,"(37.7980532528058, -122.396374439116)",14066846975000
140669019,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,08/11/2014,01:00,MISSION,NONE,3900 Block of 22ND ST,-122.435163526159,37.7543903568225,"(37.7543903568225, -122.435163526159)",14066901907021
140668378,ASSAULT,BATTERY,Monday,08/11/2014,00:56,MISSION,"ARREST, CITED",4100 Block of 18TH ST,-122.435563016294,37.760801062884,"(37.760801062884, -122.435563016294)",14066837804134
140668378,OTHER OFFENSES,RESISTING ARREST,Monday,08/11/2014,00:56,MISSION,"ARREST, CITED",4100 Block of 18TH ST,-122.435563016294,37.760801062884,"(37.760801062884, -122.435563016294)",14066837827170
140668328,ASSAULT,BATTERY,Monday,08/11/2014,00:45,RICHMOND,"ARREST, CITED",GEARY BL / 3RD AV,-122.461062711176,37.7811580519204,"(37.7811580519204, -122.461062711176)",14066832804134
140668340,ASSAULT,BATTERY WITH SERIOUS INJURIES,Monday,08/11/2014,00:40,TENDERLOIN,NONE,400 Block of TURK ST,-122.416342977622,37.7824465135592,"(37.7824465135592, -122.416342977622)",14066834004136
140668895,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Monday,08/11/2014,00:30,CENTRAL,NONE,GEARY ST / HYDE ST,-122.416452065595,37.7863086885804,"(37.7863086885804, -122.416452065595)",14066889506222
140668334,NON-CRIMINAL,CASE CLOSURE,Monday,08/11/2014,00:20,NORTHERN,UNFOUNDED,LARKIN ST / MCALLISTER ST,-122.416948565876,37.7804689268479,"(37.7804689268479, -122.416948565876)",14066833475030
140668334,NON-CRIMINAL,COURTESY REPORT,Monday,08/11/2014,00:20,NORTHERN,UNFOUNDED,LARKIN ST / MCALLISTER ST,-122.416948565876,37.7804689268479,"(37.7804689268479, -122.416948565876)",14066833468030
140668293,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Monday,08/11/2014,00:05,MISSION,NONE,3000 Block of 16TH ST,-122.420080983505,37.7650815376682,"(37.7650815376682, -122.420080983505)",14066829312030
140692446,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Monday,08/11/2014,00:01,BAYVIEW,NONE,100 Block of CHANNEL ST,-122.390753273663,37.7743792347808,"(37.7743792347808, -122.390753273663)",14069244609029
140668908,VEHICLE THEFT,STOLEN TRUCK,Monday,08/11/2014,00:01,INGLESIDE,NONE,600 Block of MORSE ST,-122.445135646356,37.7113230117572,"(37.7113230117572, -122.445135646356)",14066890807025
140668312,WEAPON LAWS,CARRYING A CONCEALED WEAPON,Monday,08/11/2014,00:01,NORTHERN,"ARREST, BOOKED",CEDAR ST / LARKIN ST,-122.418182397674,37.7865662290665,"(37.7865662290665, -122.418182397674)",14066831212015
140668312,WEAPON LAWS,LOITERING WHILE CARRYING CONCEALED WEAPON,Monday,08/11/2014,00:01,NORTHERN,"ARREST, BOOKED",CEDAR ST / LARKIN ST,-122.418182397674,37.7865662290665,"(37.7865662290665, -122.418182397674)",14066831212050
140669291,NON-CRIMINAL,FOUND PROPERTY,Monday,08/11/2014,00:01,RICHMOND,NONE,20TH AV / FULTON ST,-122.478837566263,37.7728124773101,"(37.7728124773101, -122.478837566263)",14066929172000
146159761,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,08/11/2014,00:01,SOUTHERN,NONE,FOLSOM ST / 10TH ST,-122.412826648024,37.772811562575,"(37.772811562575, -122.412826648024)",14615976106224
970818101,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Monday,08/11/2014,00:01,TENDERLOIN,NONE,0 Block of POWELL ST,-122.407845374111,37.7850943210103,"(37.7850943210103, -122.407845374111)",97081810168020
971706672,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Monday,08/11/2014,00:01,TENDERLOIN,NONE,0 Block of POWELL ST,-122.407845374111,37.7850943210103,"(37.7850943210103, -122.407845374111)",97170667268020
146159034,NON-CRIMINAL,LOST PROPERTY,Monday,08/11/2014,00:01,NORTHERN,NONE,1100 Block of POLK ST,-122.420136159979,37.7875096258655,"(37.7875096258655, -122.420136159979)",14615903471000
140751428,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,08/11/2014,00:01,NORTHERN,NONE,FILLMORE ST / GEARY BL,-122.432914603494,37.7843533426568,"(37.7843533426568, -122.432914603494)",14075142864070
