Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscriber Type,Zip Code
207468,1111,3/9/2014 20:00,Powell at Post (Union Square),71,3/9/2014 20:19,2nd at South Park,64,583,Customer,94107
207467,416,3/9/2014 20:00,Beale at Market,56,3/9/2014 20:07,Broadway St at Battery St,82,631,Subscriber,94133
207465,314,3/9/2014 19:58,Market at 4th,76,3/9/2014 20:04,Howard at 2nd,63,498,Subscriber,94105
207461,1018,3/9/2014 19:56,Harry Bridges Plaza (Ferry Building),50,3/9/2014 20:12,Embarcadero at Bryant,54,399,Customer,84095
207460,778,3/9/2014 19:56,Harry Bridges Plaza (Ferry Building),50,3/9/2014 20:09,Embarcadero at Bryant,54,351,Customer,nil
207459,1013,3/9/2014 19:55,Harry Bridges Plaza (Ferry Building),50,3/9/2014 20:12,Embarcadero at Bryant,54,292,Customer,nil
207458,1122,3/9/2014 19:55,Harry Bridges Plaza (Ferry Building),50,3/9/2014 20:14,Embarcadero at Bryant,54,428,Customer,84095
207457,1132,3/9/2014 19:55,Harry Bridges Plaza (Ferry Building),50,3/9/2014 20:14,Embarcadero at Bryant,54,567,Customer,94565
207456,433,3/9/2014 19:49,Spear at Folsom,49,3/9/2014 19:56,Yerba Buena Center of the Arts (3rd @ Howard),68,448,Subscriber,94105
207455,442,3/9/2014 19:47,Mountain View Caltrain Station,28,3/9/2014 19:54,Castro Street and El Camino Real,32,53,Customer,94086
207454,386,3/9/2014 19:44,Embarcadero at Sansome,60,3/9/2014 19:51,Harry Bridges Plaza (Ferry Building),50,567,Customer,94565
207453,395,3/9/2014 19:44,Embarcadero at Sansome,60,3/9/2014 19:51,Harry Bridges Plaza (Ferry Building),50,472,Customer,nil
207452,383,3/9/2014 19:44,Embarcadero at Sansome,60,3/9/2014 19:51,Harry Bridges Plaza (Ferry Building),50,428,Customer,84095
207451,499,3/9/2014 19:44,Embarcadero at Sansome,60,3/9/2014 19:52,Harry Bridges Plaza (Ferry Building),50,625,Customer,nil
207450,531,3/9/2014 19:44,Embarcadero at Sansome,60,3/9/2014 19:53,Harry Bridges Plaza (Ferry Building),50,541,Customer,84095
207449,229,3/9/2014 19:41,Market at 4th,76,3/9/2014 19:45,Howard at 2nd,63,558,Subscriber,94107
207448,445,3/9/2014 19:39,5th at Howard,57,3/9/2014 19:46,South Van Ness at Market,66,462,Subscriber,94102
207447,1389,3/9/2014 19:36,Embarcadero at Sansome,60,3/9/2014 19:59,Harry Bridges Plaza (Ferry Building),50,542,Customer,6437
207446,1453,3/9/2014 19:35,Embarcadero at Sansome,60,3/9/2014 20:00,Harry Bridges Plaza (Ferry Building),50,442,Customer,20016
207445,328,3/9/2014 19:33,SJSU - San Salvador at 9th,16,3/9/2014 19:38,Paseo de San Antonio,7,691,Subscriber,95113
207444,1118,3/9/2014 19:30,Embarcadero at Sansome,60,3/9/2014 19:49,Powell at Post (Union Square),71,599,Customer,30009
207443,268,3/9/2014 19:26,Howard at 2nd,63,3/9/2014 19:31,Market at 4th,76,498,Subscriber,94105
207442,266,3/9/2014 19:24,MLK Library,11,3/9/2014 19:29,St James Park,13,160,Subscriber,95112
207441,1556,3/9/2014 19:24,Steuart at Market,74,3/9/2014 19:50,Market at 10th,67,388,Customer,60647
207440,1745,3/9/2014 19:21,Steuart at Market,74,3/9/2014 19:50,Market at 10th,67,407,Customer,60647
207439,843,3/9/2014 19:21,Market at 10th,67,3/9/2014 19:35,Harry Bridges Plaza (Ferry Building),50,292,Customer,94115
207438,1788,3/9/2014 19:20,Steuart at Market,74,3/9/2014 19:50,Market at 10th,67,596,Customer,60647
207437,663,3/9/2014 19:19,Market at 4th,76,3/9/2014 19:30,Embarcadero at Bryant,54,607,Customer,94134
207436,245,3/9/2014 19:17,Howard at 2nd,63,3/9/2014 19:21,Market at 4th,76,558,Subscriber,94107
207435,614,3/9/2014 19:12,Market at 4th,76,3/9/2014 19:22,Market at Sansome,77,586,Subscriber,94403
207434,1389,3/9/2014 19:11,Santa Clara County Civic Center,80,3/9/2014 19:34,San Jose City Hall,10,142,Customer,11373
207433,1432,3/9/2014 19:08,Embarcadero at Vallejo,48,3/9/2014 19:32,Embarcadero at Sansome,60,542,Customer,84095
207432,1486,3/9/2014 19:08,Embarcadero at Vallejo,48,3/9/2014 19:33,Embarcadero at Sansome,60,442,Customer,84095
207431,1469,3/9/2014 19:08,Embarcadero at Vallejo,48,3/9/2014 19:32,Embarcadero at Sansome,60,581,Customer,nil
207430,1549,3/9/2014 19:07,Embarcadero at Vallejo,48,3/9/2014 19:33,Embarcadero at Sansome,60,267,Customer,nil
207429,549,3/9/2014 19:07,Post at Kearny,47,3/9/2014 19:16,Embarcadero at Sansome,60,625,Subscriber,94111
207428,1574,3/9/2014 19:03,Powell at Post (Union Square),71,3/9/2014 19:29,Embarcadero at Sansome,60,599,Customer,30009
207427,1156,3/9/2014 19:02,Powell at Post (Union Square),71,3/9/2014 19:22,San Francisco Caltrain (Townsend at 4th),70,509,Customer,27514
207426,1175,3/9/2014 19:02,Powell at Post (Union Square),71,3/9/2014 19:21,San Francisco Caltrain (Townsend at 4th),70,455,Customer,15213
207424,408,3/9/2014 19:00,Market at Sansome,77,3/9/2014 19:07,Spear at Folsom,49,448,Subscriber,94105
207422,206,3/9/2014 18:57,2nd at Townsend,61,3/9/2014 19:01,San Francisco Caltrain 2 (330 Townsend),69,587,Subscriber,94107
207421,506,3/9/2014 18:57,Embarcadero at Folsom,51,3/9/2014 19:05,Embarcadero at Folsom,51,452,Subscriber,94041
207420,207,3/9/2014 18:56,Embarcadero at Sansome,60,3/9/2014 18:59,Embarcadero at Vallejo,48,613,Customer,84095
207419,315,3/9/2014 18:54,Embarcadero at Sansome,60,3/9/2014 18:59,Embarcadero at Vallejo,48,361,Customer,nil
207418,2404,3/9/2014 18:53,Embarcadero at Sansome,60,3/9/2014 19:33,Embarcadero at Sansome,60,567,Customer,94565
207416,781,3/9/2014 18:49,South Van Ness at Market,66,3/9/2014 19:02,2nd at Townsend,61,441,Subscriber,94107
207415,1595,3/9/2014 18:48,Castro Street and El Camino Real,32,3/9/2014 19:15,Mountain View City Hall,27,85,Customer,nil
207414,258,3/9/2014 18:47,Mountain View City Hall,27,3/9/2014 18:51,Mountain View Caltrain Station,28,106,Subscriber,94118
207413,361,3/9/2014 18:47,Grant Avenue at Columbus Avenue,73,3/9/2014 18:53,Powell at Post (Union Square),71,599,Subscriber,94133
207412,955,3/9/2014 18:41,Japantown,9,3/9/2014 18:57,Japantown,9,156,Subscriber,95122
207411,347,3/9/2014 18:41,Market at 10th,67,3/9/2014 18:46,5th at Howard,57,609,Subscriber,94102
207410,243,3/9/2014 18:36,Howard at 2nd,63,3/9/2014 18:40,2nd at South Park,64,524,Customer,97211
207409,591,3/9/2014 18:27,Temporary Transbay Terminal (Howard at Beale),55,3/9/2014 18:37,San Francisco Caltrain (Townsend at 4th),70,481,Customer,94086
207408,877,3/9/2014 18:25,San Francisco City Hall,58,3/9/2014 18:39,Harry Bridges Plaza (Ferry Building),50,351,Subscriber,94102
207407,330,3/9/2014 18:24,Spear at Folsom,49,3/9/2014 18:29,Howard at 2nd,63,524,Subscriber,94105
207406,693,3/9/2014 18:23,California Ave Caltrain Station,36,3/9/2014 18:34,University and Emerson,35,689,Subscriber,94301
207405,281,3/9/2014 18:22,Harry Bridges Plaza (Ferry Building),50,3/9/2014 18:27,Harry Bridges Plaza (Ferry Building),50,592,Subscriber,94103
207404,1999,3/9/2014 18:21,Grant Avenue at Columbus Avenue,73,3/9/2014 18:54,Embarcadero at Vallejo,48,267,Customer,84095
207403,590,3/9/2014 18:21,Golden Gate at Polk,59,3/9/2014 18:31,Yerba Buena Center of the Arts (3rd @ Howard),68,456,Subscriber,94104
207402,705,3/9/2014 18:20,2nd at Townsend,61,3/9/2014 18:32,Townsend at 7th,65,309,Subscriber,94107
207401,1689,3/9/2014 18:20,Grant Avenue at Columbus Avenue,73,3/9/2014 18:48,Embarcadero at Sansome,60,567,Customer,94565
207400,1763,3/9/2014 18:20,Market at Sansome,77,3/9/2014 18:49,Powell at Post (Union Square),71,290,Subscriber,94111
207399,1786,3/9/2014 18:18,Grant Avenue at Columbus Avenue,73,3/9/2014 18:48,Embarcadero at Sansome,60,472,Customer,84095
207398,1794,3/9/2014 18:18,Grant Avenue at Columbus Avenue,73,3/9/2014 18:48,Embarcadero at Sansome,60,473,Customer,nil
207397,2171,3/9/2014 18:18,Grant Avenue at Columbus Avenue,73,3/9/2014 18:54,Embarcadero at Vallejo,48,542,Customer,nil
207396,811,3/9/2014 18:18,Embarcadero at Sansome,60,3/9/2014 18:31,Embarcadero at Bryant,54,547,Customer,353
207395,449,3/9/2014 18:16,Clay at Battery,41,3/9/2014 18:24,Powell at Post (Union Square),71,539,Subscriber,94133
207391,1154,3/9/2014 18:11,Embarcadero at Sansome,60,3/9/2014 18:30,Powell Street BART,39,532,Customer,93940
207390,438,3/9/2014 18:11,Commercial at Montgomery,45,3/9/2014 18:18,Embarcadero at Sansome,60,497,Subscriber,94105
207389,6332,3/9/2014 18:11,Golden Gate at Polk,59,3/9/2014 19:56,Embarcadero at Sansome,60,627,Customer,56267
207388,5599,3/9/2014 18:10,Golden Gate at Polk,59,3/9/2014 19:44,Embarcadero at Sansome,60,518,Customer,56267
207387,371,3/9/2014 18:10,Grant Avenue at Columbus Avenue,73,3/9/2014 18:16,Grant Avenue at Columbus Avenue,73,410,Customer,nil
207386,418,3/9/2014 18:09,Grant Avenue at Columbus Avenue,73,3/9/2014 18:16,Grant Avenue at Columbus Avenue,73,472,Customer,84095
207385,153,3/9/2014 18:08,San Francisco City Hall,58,3/9/2014 18:11,Golden Gate at Polk,59,569,Subscriber,94109
207384,663,3/9/2014 18:08,Grant Avenue at Columbus Avenue,73,3/9/2014 18:19,Grant Avenue at Columbus Avenue,73,259,Customer,94565
207383,525,3/9/2014 18:07,Grant Avenue at Columbus Avenue,73,3/9/2014 18:16,Grant Avenue at Columbus Avenue,73,404,Customer,nil
207381,454,3/9/2014 18:05,Paseo de San Antonio,7,3/9/2014 18:13,SJSU - San Salvador at 9th,16,691,Subscriber,95113
207380,1110,3/9/2014 18:04,San Antonio Shopping Center,31,3/9/2014 18:22,California Ave Caltrain Station,36,689,Subscriber,94301
207379,424,3/9/2014 17:59,Steuart at Market,74,3/9/2014 18:06,Embarcadero at Bryant,54,582,Subscriber,94105
207378,606,3/9/2014 17:59,Beale at Market,56,3/9/2014 18:09,Embarcadero at Vallejo,48,530,Subscriber,94117
207375,584,3/9/2014 17:58,Market at Sansome,77,3/9/2014 18:08,Market at 10th,67,568,Subscriber,94107
207374,502,3/9/2014 17:58,San Francisco City Hall,58,3/9/2014 18:07,Market at 4th,76,300,Subscriber,94102
207373,508,3/9/2014 17:58,San Francisco City Hall,58,3/9/2014 18:07,Market at 4th,76,516,Subscriber,94102
207370,638,3/9/2014 17:56,Howard at 2nd,63,3/9/2014 18:07,Embarcadero at Sansome,60,339,Subscriber,94105
207369,671,3/9/2014 17:55,Howard at 2nd,63,3/9/2014 18:06,Embarcadero at Sansome,60,337,Subscriber,94105
207366,855,3/9/2014 17:51,San Antonio Shopping Center,31,3/9/2014 18:06,Castro Street and El Camino Real,32,235,Subscriber,94041
207365,771,3/9/2014 17:48,Harry Bridges Plaza (Ferry Building),50,3/9/2014 18:01,2nd at Townsend,61,587,Customer,94122
207364,816,3/9/2014 17:48,Harry Bridges Plaza (Ferry Building),50,3/9/2014 18:01,2nd at Townsend,61,386,Customer,94122
207362,1403,3/9/2014 17:47,Powell at Post (Union Square),71,3/9/2014 18:10,Embarcadero at Sansome,60,532,Customer,93940
207361,369,3/9/2014 17:46,2nd at Townsend,61,3/9/2014 17:52,Market at Sansome,77,568,Subscriber,94107
207360,792,3/9/2014 17:46,Powell at Post (Union Square),71,3/9/2014 17:59,Townsend at 7th,65,489,Customer,90057
207359,1651,3/9/2014 17:43,Embarcadero at Vallejo,48,3/9/2014 18:10,Embarcadero at Sansome,60,357,Customer,353
207357,1406,3/9/2014 17:42,Harry Bridges Plaza (Ferry Building),50,3/9/2014 18:05,Grant Avenue at Columbus Avenue,73,528,Customer,94565
207356,1473,3/9/2014 17:41,Harry Bridges Plaza (Ferry Building),50,3/9/2014 18:06,Grant Avenue at Columbus Avenue,73,461,Customer,nil
207355,2195,3/9/2014 17:41,Harry Bridges Plaza (Ferry Building),50,3/9/2014 18:17,Grant Avenue at Columbus Avenue,73,567,Customer,84095
207354,1619,3/9/2014 17:41,Harry Bridges Plaza (Ferry Building),50,3/9/2014 18:08,Grant Avenue at Columbus Avenue,73,500,Customer,nil
207353,542,3/9/2014 17:41,Embarcadero at Sansome,60,3/9/2014 17:50,Howard at 2nd,63,337,Subscriber,94105
207352,1501,3/9/2014 17:41,Harry Bridges Plaza (Ferry Building),50,3/9/2014 18:06,Grant Avenue at Columbus Avenue,73,259,Customer,84095
207351,277,3/9/2014 17:40,Spear at Folsom,49,3/9/2014 17:45,2nd at Townsend,61,439,Subscriber,94105
207350,236,3/9/2014 17:38,2nd at South Park,64,3/9/2014 17:42,Howard at 2nd,63,498,Customer,97211
207347,1666,3/9/2014 17:34,Spear at Folsom,49,3/9/2014 18:02,Washington at Kearny,46,283,Customer,94118
207345,710,3/9/2014 17:30,Mountain View Caltrain Station,28,3/9/2014 17:42,Mountain View City Hall,27,106,Subscriber,94118
207344,102814,3/9/2014 17:29,Spear at Folsom,49,3/10/2014 22:03,Washington at Kearny,46,632,Customer,68106
207343,329,3/9/2014 17:28,SJSU 4th at San Carlos,12,3/9/2014 17:33,St James Park,13,59,Subscriber,95112
207342,1354,3/9/2014 17:25,Embarcadero at Sansome,60,3/9/2014 17:48,Washington at Kearny,46,623,Customer,27514
207341,482,3/9/2014 17:24,Broadway St at Battery St,82,3/9/2014 17:32,Temporary Transbay Terminal (Howard at Beale),55,481,Subscriber,94111
207340,563,3/9/2014 17:24,Townsend at 7th,65,3/9/2014 17:33,2nd at Townsend,61,309,Subscriber,94107
207339,1694,3/9/2014 17:24,Embarcadero at Bryant,54,3/9/2014 17:52,2nd at Townsend,61,408,Subscriber,94107
207337,550,3/9/2014 17:20,Market at 4th,76,3/9/2014 17:29,2nd at Townsend,61,568,Subscriber,94107
207335,3606,3/9/2014 17:20,Powell Street BART,39,3/9/2014 18:20,Market at Sansome,77,290,Subscriber,94111
207333,835,3/9/2014 17:19,California Ave Caltrain Station,36,3/9/2014 17:33,Palo Alto Caltrain Station,34,138,Subscriber,94025
207332,982,3/9/2014 17:18,Embarcadero at Bryant,54,3/9/2014 17:34,Harry Bridges Plaza (Ferry Building),50,367,Customer,nil
207331,1074,3/9/2014 17:18,Embarcadero at Bryant,54,3/9/2014 17:36,Harry Bridges Plaza (Ferry Building),50,288,Customer,nil
207330,1100,3/9/2014 17:16,Embarcadero at Bryant,54,3/9/2014 17:35,Harry Bridges Plaza (Ferry Building),50,567,Customer,84095
207329,1137,3/9/2014 17:15,Embarcadero at Bryant,54,3/9/2014 17:34,Harry Bridges Plaza (Ferry Building),50,575,Customer,84095
207327,815,3/9/2014 17:15,San Francisco Caltrain (Townsend at 4th),70,3/9/2014 17:29,South Van Ness at Market,66,441,Subscriber,94103
207326,551,3/9/2014 17:14,Japantown,9,3/9/2014 17:24,Paseo de San Antonio,7,41,Subscriber,95112
207325,1261,3/9/2014 17:11,Market at 4th,76,3/9/2014 17:32,Harry Bridges Plaza (Ferry Building),50,416,Customer,94108
207324,1277,3/9/2014 17:10,Market at 4th,76,3/9/2014 17:32,Harry Bridges Plaza (Ferry Building),50,528,Customer,94108
207323,697,3/9/2014 17:08,Market at 10th,67,3/9/2014 17:20,Washington at Kearny,46,512,Subscriber,94133
207322,1696,3/9/2014 17:07,Embarcadero at Bryant,54,3/9/2014 17:35,Harry Bridges Plaza (Ferry Building),50,592,Customer,94565
207321,810,3/9/2014 17:06,San Francisco Caltrain (Townsend at 4th),70,3/9/2014 17:19,2nd at Folsom,62,431,Customer,94105
207319,1615,3/9/2014 17:04,MLK Library,11,3/9/2014 17:31,MLK Library,11,133,Customer,95112
207318,1192,3/9/2014 17:04,2nd at Townsend,61,3/9/2014 17:23,Embarcadero at Bryant,54,276,Subscriber,94107
207316,365,3/9/2014 17:03,Market at Sansome,77,3/9/2014 17:09,Grant Avenue at Columbus Avenue,73,542,Subscriber,94104
207315,1587,3/9/2014 17:03,MLK Library,11,3/9/2014 17:29,MLK Library,11,186,Customer,95112
207314,305,3/9/2014 17:02,Davis at Jackson,42,3/9/2014 17:07,Embarcadero at Sansome,60,337,Subscriber,94111
207313,389,3/9/2014 17:01,Market at 4th,76,3/9/2014 17:07,Market at 4th,76,528,Customer,94108
207312,265,3/9/2014 16:59,San Francisco Caltrain 2 (330 Townsend),69,3/9/2014 17:04,Townsend at 7th,65,557,Subscriber,94107
207311,1094,3/9/2014 16:57,Washington at Kearny,46,3/9/2014 17:16,Civic Center BART (7th at Market),72,354,Customer,94131
207310,1144,3/9/2014 16:55,Harry Bridges Plaza (Ferry Building),50,3/9/2014 17:14,San Francisco Caltrain (Townsend at 4th),70,441,Subscriber,94103
207309,7496,3/9/2014 16:54,Mezes Park,83,3/9/2014 18:59,Mezes Park,83,162,Customer,94404
207308,190,3/9/2014 16:54,San Francisco City Hall,58,3/9/2014 16:57,Golden Gate at Polk,59,278,Subscriber,94102
207306,496,3/9/2014 16:53,Market at 4th,76,3/9/2014 17:01,Market at 10th,67,349,Subscriber,94102
207305,1317,3/9/2014 16:52,Embarcadero at Sansome,60,3/9/2014 17:14,San Francisco Caltrain (Townsend at 4th),70,324,Customer,92637
207303,547,3/9/2014 16:52,Market at 4th,76,3/9/2014 17:01,Market at 10th,67,425,Subscriber,94102
207302,7766,3/9/2014 16:50,Mezes Park,83,3/9/2014 18:59,Mezes Park,83,700,Customer,94404
207301,7760,3/9/2014 16:50,Mezes Park,83,3/9/2014 18:59,Mezes Park,83,48,Customer,94404
207299,370,3/9/2014 16:49,Market at Sansome,77,3/9/2014 16:55,Harry Bridges Plaza (Ferry Building),50,441,Subscriber,94103
207298,630,3/9/2014 16:49,Embarcadero at Vallejo,48,3/9/2014 16:59,2nd at Folsom,62,445,Customer,84102
207297,651,3/9/2014 16:49,Embarcadero at Vallejo,48,3/9/2014 17:00,2nd at Folsom,62,496,Customer,84102
207296,1409,3/9/2014 16:47,Harry Bridges Plaza (Ferry Building),50,3/9/2014 17:11,Embarcadero at Sansome,60,624,Customer,15213
207295,7949,3/9/2014 16:47,Market at 10th,67,3/9/2014 18:59,Market at 10th,67,292,Customer,94103
207294,918,3/9/2014 16:44,Harry Bridges Plaza (Ferry Building),50,3/9/2014 16:59,Embarcadero at Vallejo,48,277,Customer,94123
207290,1838,3/9/2014 16:40,Harry Bridges Plaza (Ferry Building),50,3/9/2014 17:11,Embarcadero at Sansome,60,623,Customer,27514
207288,537,3/9/2014 16:38,Market at 4th,76,3/9/2014 16:47,Davis at Jackson,42,337,Subscriber,94111
207286,637,3/9/2014 16:37,Yerba Buena Center of the Arts (3rd @ Howard),68,3/9/2014 16:47,Golden Gate at Polk,59,456,Subscriber,94104
207283,651,3/9/2014 16:36,Spear at Folsom,49,3/9/2014 16:47,Embarcadero at Sansome,60,524,Subscriber,94105
207282,870,3/9/2014 16:34,South Van Ness at Market,66,3/9/2014 16:49,Market at Sansome,77,441,Subscriber,94103
207281,1118,3/9/2014 16:34,San Francisco Caltrain 2 (330 Townsend),69,3/9/2014 16:53,San Francisco Caltrain (Townsend at 4th),70,492,Subscriber,94040
207280,1041,3/9/2014 16:32,Market at 10th,67,3/9/2014 16:49,Townsend at 7th,65,435,Customer,94595
207279,385,3/9/2014 16:31,5th at Howard,57,3/9/2014 16:37,Yerba Buena Center of the Arts (3rd @ Howard),68,413,Customer,21901
207277,277,3/9/2014 16:28,Townsend at 7th,65,3/9/2014 16:33,San Francisco Caltrain 2 (330 Townsend),69,492,Subscriber,94040
207276,1361,3/9/2014 16:28,Harry Bridges Plaza (Ferry Building),50,3/9/2014 16:51,Embarcadero at Sansome,60,324,Customer,92637
207275,1586,3/9/2014 16:27,Embarcadero at Sansome,60,3/9/2014 16:53,Harry Bridges Plaza (Ferry Building),50,461,Customer,94122
207274,116,3/9/2014 16:26,Powell Street BART,39,3/9/2014 16:28,5th at Howard,57,572,Subscriber,94134
207271,431,3/9/2014 16:26,Harry Bridges Plaza (Ferry Building),50,3/9/2014 16:33,Embarcadero at Bryant,54,408,Subscriber,94107
207270,1617,3/9/2014 16:26,Embarcadero at Sansome,60,3/9/2014 16:53,Harry Bridges Plaza (Ferry Building),50,500,Customer,94122
207269,6527,3/9/2014 16:24,Harry Bridges Plaza (Ferry Building),50,3/9/2014 18:13,Harry Bridges Plaza (Ferry Building),50,399,Customer,94110
207268,1446,3/9/2014 16:23,MLK Library,11,3/9/2014 16:47,SJSU - San Salvador at 9th,16,263,Customer,95112
207267,787,3/9/2014 16:23,2nd at Townsend,61,3/9/2014 16:36,Embarcadero at Sansome,60,547,Subscriber,94111
207266,311,3/9/2014 16:17,Grant Avenue at Columbus Avenue,73,3/9/2014 16:23,Market at Sansome,77,448,Subscriber,94133
207264,444,3/9/2014 16:21,Embarcadero at Folsom,51,3/9/2014 16:29,Embarcadero at Sansome,60,311,Subscriber,94111
207263,1113,3/9/2014 16:20,2nd at South Park,64,3/9/2014 16:39,Powell at Post (Union Square),71,455,Customer,94107
207261,264,3/9/2014 16:19,Townsend at 7th,65,3/9/2014 16:23,San Francisco Caltrain 2 (330 Townsend),69,412,Subscriber,94107
207260,413,3/9/2014 16:14,San Francisco Caltrain 2 (330 Townsend),69,3/9/2014 16:21,5th at Howard,57,494,Subscriber,94107
207256,228,3/9/2014 16:08,Townsend at 7th,65,3/9/2014 16:12,San Francisco Caltrain 2 (330 Townsend),69,268,Subscriber,94107
207255,653,3/9/2014 16:07,Golden Gate at Polk,59,3/9/2014 16:18,Townsend at 7th,65,537,Subscriber,94107
207250,4890,3/9/2014 16:05,Mountain View Caltrain Station,28,3/9/2014 17:27,Mountain View Caltrain Station,28,116,Customer,33186
207246,675,3/9/2014 16:00,Steuart at Market,74,3/9/2014 16:12,Powell Street BART,39,290,Customer,90250
207245,696,3/9/2014 16:00,Steuart at Market,74,3/9/2014 16:12,Powell Street BART,39,546,Customer,94102
207244,709,3/9/2014 15:59,Harry Bridges Plaza (Ferry Building),50,3/9/2014 16:11,Powell at Post (Union Square),71,532,Subscriber,94109
207241,1754,3/9/2014 15:57,2nd at Townsend,61,3/9/2014 16:26,Embarcadero at Sansome,60,461,Customer,94110
207240,1787,3/9/2014 15:56,Embarcadero at Folsom,51,3/9/2014 16:26,Embarcadero at Sansome,60,613,Customer,nil
207239,1796,3/9/2014 15:56,Embarcadero at Folsom,51,3/9/2014 16:26,Embarcadero at Sansome,60,541,Customer,nil
207235,932,3/9/2014 15:50,Mechanics Plaza (Market at Battery),75,3/9/2014 16:05,South Van Ness at Market,66,429,Customer,94103
207234,1008,3/9/2014 15:49,Embarcadero at Sansome,60,3/9/2014 16:06,2nd at Townsend,61,276,Customer,nil
207231,1146,3/9/2014 15:48,Embarcadero at Sansome,60,3/9/2014 16:07,2nd at Townsend,61,376,Customer,94107
207229,1237,3/9/2014 15:47,Embarcadero at Vallejo,48,3/9/2014 16:07,Civic Center BART (7th at Market),72,605,Subscriber,94109
207227,318,3/9/2014 15:46,Embarcadero at Sansome,60,3/9/2014 15:51,Harry Bridges Plaza (Ferry Building),50,277,Subscriber,94111
207226,547,3/9/2014 15:45,San Pedro Square,6,3/9/2014 15:54,San Jose Diridon Caltrain Station,2,205,Subscriber,95110
207225,208,3/9/2014 15:44,2nd at Townsend,61,3/9/2014 15:48,2nd at Townsend,61,547,Subscriber,94107
207224,948,3/9/2014 15:44,Harry Bridges Plaza (Ferry Building),50,3/9/2014 16:00,San Francisco Caltrain (Townsend at 4th),70,557,Customer,94564
207223,958,3/9/2014 15:43,Harry Bridges Plaza (Ferry Building),50,3/9/2014 15:59,San Francisco Caltrain (Townsend at 4th),70,636,Customer,94564
207222,407,3/9/2014 15:42,Golden Gate at Polk,59,3/9/2014 15:49,Civic Center BART (7th at Market),72,545,Subscriber,94102
207221,270,3/9/2014 15:42,Broadway St at Battery St,82,3/9/2014 15:47,Harry Bridges Plaza (Ferry Building),50,490,Subscriber,94133
207220,2648,3/9/2014 15:42,2nd at Townsend,61,3/9/2014 16:26,2nd at Folsom,62,287,Customer,94404
207219,1400,3/9/2014 15:42,Embarcadero at Sansome,60,3/9/2014 16:05,Harry Bridges Plaza (Ferry Building),50,618,Subscriber,94123
207218,404,3/9/2014 15:41,South Van Ness at Market,66,3/9/2014 15:48,5th at Howard,57,222,Subscriber,94102
207215,1482,3/9/2014 15:40,Embarcadero at Sansome,60,3/9/2014 16:05,Harry Bridges Plaza (Ferry Building),50,575,Customer,94123
207214,767,3/9/2014 15:38,Davis at Jackson,42,3/9/2014 15:51,Powell Street BART,39,572,Subscriber,94111
207213,1248,3/9/2014 15:38,Harry Bridges Plaza (Ferry Building),50,3/9/2014 15:58,2nd at South Park,64,511,Customer,94107
207212,1357,3/9/2014 15:36,Embarcadero at Vallejo,48,3/9/2014 15:58,Harry Bridges Plaza (Ferry Building),50,587,Subscriber,94117
207211,1381,3/9/2014 15:36,Embarcadero at Vallejo,48,3/9/2014 15:59,Harry Bridges Plaza (Ferry Building),50,567,Customer,94117
207209,586,3/9/2014 15:34,Embarcadero at Bryant,54,3/9/2014 15:43,Harry Bridges Plaza (Ferry Building),50,423,Customer,94122
207208,748,3/9/2014 15:33,Embarcadero at Sansome,60,3/9/2014 15:46,Embarcadero at Bryant,54,288,Subscriber,94105
207207,612,3/9/2014 15:33,Embarcadero at Bryant,54,3/9/2014 15:44,Harry Bridges Plaza (Ferry Building),50,265,Customer,94122
207206,2146,3/9/2014 15:31,Harry Bridges Plaza (Ferry Building),50,3/9/2014 16:07,2nd at Townsend,61,315,Customer,10002
207205,1195,3/9/2014 15:30,Davis at Jackson,42,3/9/2014 15:50,Davis at Jackson,42,387,Subscriber,94111
207203,460,3/9/2014 15:25,2nd at South Park,64,3/9/2014 15:33,Townsend at 7th,65,492,Subscriber,94107
207200,3389,3/9/2014 15:20,Townsend at 7th,65,3/9/2014 16:17,Embarcadero at Sansome,60,428,Customer,94107
207199,319,3/9/2014 15:20,Embarcadero at Vallejo,48,3/9/2014 15:25,Harry Bridges Plaza (Ferry Building),50,623,Customer,94564
207198,3427,3/9/2014 15:20,Townsend at 7th,65,3/9/2014 16:17,Embarcadero at Sansome,60,500,Customer,94107
207197,2095,3/9/2014 15:20,Embarcadero at Bryant,54,3/9/2014 15:55,Embarcadero at Bryant,54,478,Subscriber,94105
207196,620,3/9/2014 15:19,Palo Alto Caltrain Station,34,3/9/2014 15:30,Park at Olive,38,12,Subscriber,94025
207195,287,3/9/2014 15:19,Davis at Jackson,42,3/9/2014 15:24,Mechanics Plaza (Market at Battery),75,553,Subscriber,94610
207194,4320,3/9/2014 15:19,Embarcadero at Bryant,54,3/9/2014 16:31,Embarcadero at Bryant,54,367,Customer,94105
207193,800,3/9/2014 15:18,Spear at Folsom,49,3/9/2014 15:32,Embarcadero at Sansome,60,325,Subscriber,94105
207192,796,3/9/2014 15:18,Temporary Transbay Terminal (Howard at Beale),55,3/9/2014 15:31,Market at 4th,76,416,Customer,93940
207191,800,3/9/2014 15:16,Harry Bridges Plaza (Ferry Building),50,3/9/2014 15:29,2nd at Townsend,61,461,Customer,nil
207190,367,3/9/2014 15:15,St James Park,13,3/9/2014 15:21,SJSU 4th at San Carlos,12,708,Subscriber,95112
