review_id	sentiment	label_id	input_ids	review_body	date
17206	1	2	[0, 41541, 3280, 21451, 16576, 7, 33, 11, 5, 16198, 4, 939, 206, 5, 2564, 16, 235, 15, 8, 222, 45, 33, 143, 1272, 19, 1087, 6932, 101, 11, 5, 97, 1551, 4, 1318, 16, 2579, 1437, 53, 115, 28, 190, 357, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Nice basic pencil skirt to have in the closet. i think the fit is right on and did not have any problems with billowing like in the other review. quality is nice  but could be even better.	2021-08-04T09:13:10Z
16900	1	2	[0, 100, 21, 3911, 23, 141, 203, 939, 6640, 42, 23204, 4, 939, 21, 2494, 24, 13, 29402, 8, 77, 24, 439, 15, 1392, 939, 1276, 7, 492, 24, 10, 860, 4, 939, 1705, 75, 1276, 15, 5, 1458, 50, 909, 98, 939, 2740, 258, 187, 51, 58, 215, 10, 205, 425, 1437, 18877, 939, 74, 671, 5, 3195, 939, 399, 75, 236, 4, 2143, 21, 939, 1372, 939, 2740, 258, 4, 5, 1458, 16, 182, 34203, 8, 5, 2564, 16, 98, 203, 357, 87, 939, 421, 4, 939, 524, 195, 108, 466, 108, 8, 2333, 185, 10, 739, 11, 1836, 4, 939, 115, 33, 1613, 159, 65, 1836, 1437, 53, 5, 760, 385, 8645, 293, 136, 110, 809, 24, 2, 1, 1, 1, 1, 1, 1, 1]	I was surprised at how much i liked this sweater. i was watching it for awhile and when it went on sale i decided to give it a try. i couldn't decided on the rose or black so i ordered both since they were such a good price  figuring i would return the color i didn't want. boy was i happy i ordered both. the rose is very flattering and the fit is so much better than i expected. i am 5'9' and usually take a large in size. i could have gone down one size  but the front drapes against your body it	2021-08-04T09:13:10Z
8748	-1	0	[0, 4528, 32, 169, 24901, 328, 939, 33, 484, 15029, 9, 25172, 23324, 10844, 8, 209, 422, 169, 350, 739, 4, 14260, 418, 15, 6738, 4, 351, 75, 109, 14, 456, 48329, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	These are way oversized! i have several pairs of pilcro jeans and these run way too large. wasted money on shipping. won't do that again:(	2021-08-04T09:13:10Z
632	-1	0	[0, 100, 95, 829, 42, 11, 5, 7107, 452, 4, 78, 9, 70, 89, 21, 117, 9215, 1165, 8, 5, 10199, 16, 4940, 11708, 4, 5, 8194, 161, 22, 705, 4473, 3876, 14187, 113, 98, 939, 6876, 89, 21, 10, 9215, 8, 31, 5, 2170, 24, 1326, 101, 24, 21, 10, 28, 7876, 3195, 4, 200, 9, 70, 1437, 24, 21, 3334, 1051, 31, 10, 1400, 147, 51, 685, 5, 9215, 8, 24, 21, 9316, 6555, 88, 5, 15654, 678, 6215, 21035, 4, 5, 10199, 16, 2721, 53, 5, 3588, 16, 10080, 1657, 1827, 101, 5, 986, 34910, 26, 4, 939, 2740, 10, 1836, 2735, 87, 201, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"I just received this in the mail today. first of all there was no slip included and the fabric is totally sheer. the description says ""viscose lining"" so i assume there was a slip and from the picture it looks like it was a beige color. second of all  it was obviously sent from a store where they lost the slip and it was squished into the smallest possible retailer envelope. the fabric is beautiful but the dress is humongous like the previous reviewers said. i ordered a size smaller than us"	2021-08-04T09:13:10Z
14771	0	1	[0, 10993, 1437, 939, 657, 38727, 5296, 8, 308, 171, 1437, 171, 9, 49, 3745, 4, 42, 16, 182, 11962, 8, 939, 3584, 24, 7, 213, 19, 5, 1236, 17773, 6013, 4, 5, 97, 34910, 32, 1514, 15, 19, 5, 11962, 3724, 8, 14, 24, 1237, 10, 410, 2514, 87, 5, 30197, 24043, 11837, 4, 5, 4543, 11791, 32, 182, 11962, 1437, 14893, 422, 70, 5, 169, 159, 734, 31929, 35, 24, 880, 7, 13106, 71, 129, 10, 519, 24, 15, 10, 367, 722, 111, 8, 939, 938, 75, 608, 932, 7, 1303, 1823, 20737, 12, 95, 2828, 8, 26120, 2590, 154, 2260, 4, 939, 5324, 181, 7491, 15, 5, 1025, 9, 5, 3701, 77, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	First  i love moth clothing and own many  many of their pieces. this is very cute and i purchased it to go with the jules tank. the other reviewers are spot on with the cute factor and that it runs a little larger than the cropped sweaters. the snails are very cute  buttons run all the way down... caveat: it began to pill after only a having it on a few hours - and i wasn't doing anything to cause extra friction- just sitting and lounging mostly. i noticed pilling on the inside of the arms when	2021-08-04T09:13:10Z
1351	0	1	[0, 713, 13855, 6439, 16, 9869, 8, 3473, 1437, 19, 12058, 26370, 21732, 14901, 1437, 53, 24, 269, 782, 7, 283, 11, 4716, 1459, 10070, 4, 23, 195, 108, 306, 113, 19, 10, 1256, 35563, 28762, 7, 2985, 1750, 1437, 939, 303, 5, 23385, 5933, 8578, 53, 5, 299, 4745, 169, 350, 251, 4, 13, 5, 13977, 9484, 7, 28, 4558, 583, 127, 1632, 13977, 1437, 5, 10762, 74, 33, 56, 7, 28, 551, 62, 484, 4877, 8, 5, 3124, 31670, 30288, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"This jumpsuit is lovely and comfortable  with gorgeous embroidered detailing  but it really needs to come in petite sizes. at 5'4"" with a pretty proportional torso to leg ratio  i found the hem length okay but the top portion way too long. for the waistband to be anywhere near my natural waist  the shoulders would have had to be taken up several inches and the armholes shortened."	2021-08-04T09:13:10Z
10175	-1	0	[0, 100, 269, 2638, 5, 8089, 8, 2496, 9, 42, 299, 4, 9574, 24, 1237, 10, 828, 650, 8, 21, 350, 765, 15, 162, 4, 939, 437, 195, 108, 466, 4, 103, 2801, 51, 399, 75, 101, 10199, 53, 939, 802, 24, 21, 205, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I really loved the colors and style of this top. unfortunately it runs a bit small and was too short on me. i'm 5'9. some mentioned they didn't like fabric but i thought it was good!	2021-08-04T09:13:10Z
14082	0	1	[0, 713, 3588, 1326, 98, 14878, 8, 1969, 13, 3868, 31, 173, 7, 363, 4, 24, 1326, 372, 15, 5, 1421, 53, 24, 1415, 6587, 15, 127, 4, 24, 18, 10, 9869, 1468, 53, 5, 1692, 355, 821, 24208, 7, 127, 9377, 443, 61, 939, 222, 45, 575, 13, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This dress looks so elegant and perfect for transition from work to night. it looks great on the model but it looked terrible on my. it's a lovely material but the middle added girth to my stomach area which i did not care for.	2021-08-04T09:13:10Z
17532	0	1	[0, 100, 524, 98, 11, 657, 19, 42, 16576, 1437, 53, 9574, 24, 1237, 23, 513, 65, 1836, 650, 734, 30117, 939, 524, 10, 545, 89, 16, 117, 39328, 62, 4, 5, 3195, 1437, 1318, 1437, 8, 2496, 32, 19858, 53, 939, 74, 224, 42, 1237, 25, 55, 1528, 7, 3812, 18, 39328, 87, 10, 1675, 390, 18, 1836, 4, 98, 5074, 142, 24, 40, 28, 164, 124, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I am so in love with this skirt  but unfortunately it runs at least one size small...since i am a 16 there is no sizing up. the color  quality  and style are perfection but i would say this runs as more true to junior's sizing than a regular women's size. so sad because it will be going back.	2021-08-04T09:13:10Z
7788	1	2	[0, 250, 7021, 299, 30, 5262, 626, 235, 4, 42, 16, 10, 157, 156, 299, 14, 10698, 11, 70, 5, 235, 2127, 1437, 117, 821, 12040, 3124, 8516, 328, 5, 10199, 34, 10, 1521, 11, 24, 8, 939, 206, 42, 16, 10, 3089, 11556, 14, 64, 28, 10610, 70, 76, 4, 5, 3089, 11556, 473, 422, 739, 8, 6122, 15, 5, 7050, 1836, 1437, 47, 189, 33, 7, 213, 159, 80, 10070, 4, 939, 439, 13, 5, 739, 23, 78, 95, 142, 7021, 13657, 32, 98, 765, 53, 5426, 939, 74, 240, 10, 4761, 8, 5, 5933, 21, 202, 1969, 4, 24, 222, 45, 24186, 66, 7, 147, 47, 1415, 101, 41, 1057, 927, 985, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	A swing top by tiny done right. this is a well made top that fits in all the right places  no gapping arm pit! the fabric has a design in it and i think this is a blouse that can be worn all year. the blouse does run large and depending on the chest size  you may have to go down two sizes. i went for the large at first just because swing tops are so short but realized i would need a medium and the length was still perfect. it did not flare out to where you looked like an expectant mother.	2021-08-04T09:13:10Z
2174	1	2	[0, 713, 16, 215, 10, 11962, 299, 328, 939, 348, 2435, 7, 1836, 159, 11, 7021, 13657, 50, 1493, 51, 356, 169, 350, 380, 111, 11, 10, 26654, 169, 4, 939, 2740, 5, 37863, 29, 36, 245, 108, 246, 113, 8, 8017, 29882, 43, 8, 24, 10698, 157, 4, 24, 581, 356, 11962, 19, 127, 909, 22877, 3588, 9304, 50, 10844, 4, 939, 2299, 5940, 12846, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"This is such a cute top! i've learned to size down in swing tops or else they look way too big - in a sloppy way. i ordered the xxs (5'3"" and 110lbs) and it fits well. it'll look cute with my black skinny dress pants or jeans. i definitely recommend!!"	2021-08-04T09:13:10Z
15299	-1	0	[0, 100, 2638, 5, 356, 9, 42, 3089, 11556, 804, 4, 939, 269, 770, 10, 11962, 2295, 2716, 299, 13, 1035, 4, 5, 3089, 11556, 1415, 372, 66, 9, 5, 3737, 53, 5, 2564, 21, 45, 205, 4, 939, 524, 10, 16273, 642, 8, 2107, 741, 11689, 1836, 1437, 42, 299, 21, 350, 3229, 420, 127, 7050, 53, 1087, 9725, 66, 11, 5, 124, 4, 63, 25, 114, 5, 3124, 31670, 58, 350, 444, 556, 4, 24, 16, 5342, 765, 53, 939, 524, 765, 13332, 15346, 4, 939, 269, 770, 42, 299, 7, 173, 53, 939, 56, 7, 671, 24, 4, 114, 939, 439, 62, 65, 1836, 5, 124, 9, 5, 3089, 11556, 74, 33, 57, 33785, 739, 8, 5, 299, 21, 350, 364, 2, 1, 1, 1]	I loved the look of this blouse online. i really wanted a cute eyelet top for summer. the blouse looked great out of the package but the fit was not good. i am a 00p and 32 b bra size  this top was too tight across my chest but billowed out in the back. its as if the armholes were too far forward. it is fairly short but i am short waisted. i really wanted this top to work but i had to return it. if i went up one size the back of the blouse would have been ridiculously large and the top was too e	2021-08-04T09:13:10Z
5856	-1	0	[0, 100, 437, 195, 108, 246, 8, 2740, 5, 650, 4, 25, 1010, 25, 939, 794, 24, 11, 621, 1437, 939, 1467, 24, 21, 41, 6880, 7, 671, 4, 5, 1468, 16, 350, 8818, 1437, 8, 1887, 7, 3568, 19, 223, 6276, 2963, 50, 6966, 6351, 14, 47, 236, 82, 7, 192, 4, 24, 21, 169, 350, 251, 13, 162, 4, 939, 206, 24, 74, 173, 13, 10, 26647, 621, 4, 939, 95, 399, 75, 619, 24, 21, 966, 5, 418, 13, 5, 1318, 8, 7218, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I'm 5'3 and ordered the small. as soon as i saw it in person  i knew it was an item to return. the material is too transparent  and designed to wear with undergarments or swim gear that you want people to see. it was way too long for me. i think it would work for a taller person. i just didn't feel it was worth the money for the quality and transparency.	2021-08-04T09:13:10Z
17534	-1	0	[0, 133, 2564, 9, 42, 299, 16, 1085, 101, 11, 5, 1345, 4, 5, 3089, 11556, 15, 5, 1421, 531, 28, 19044, 124, 7, 3042, 14, 15898, 33585, 4, 11, 2015, 42, 299, 16, 3298, 4740, 8, 2233, 219, 8, 1237, 23, 513, 65, 1836, 739, 4, 5, 26370, 5326, 219, 1437, 1254, 1437, 8, 3793, 1468, 32, 372, 1437, 53, 5, 2564, 16, 160, 4378, 4, 42, 6880, 16, 164, 124, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The fit of this top is nothing like in the photo. the blouse on the model must be pinned back to achieve that fitted silhouette. in reality this top is baggy and boxy and runs at least one size large. the embroidery  details  and soft material are great  but the fit is off entirely. this item is going back.	2021-08-04T09:13:10Z
10148	0	1	[0, 713, 299, 222, 45, 356, 23, 70, 101, 24, 222, 15, 5, 1421, 4, 939, 802, 24, 74, 28, 2829, 7082, 149, 5, 28097, 53, 1386, 24, 21, 41783, 15, 299, 8, 182, 182, 182, 7082, 4, 372, 13, 951, 54, 16, 5283, 4, 61, 939, 524, 45, 4, 1437, 3357, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This top did not look at all like it did on the model. i thought it would be slightly loose through the hips but instead it was snug on top and very very very loose. great for someone who is pregnant. which i am not.  returning.	2021-08-04T09:13:10Z
10261	0	1	[0, 100, 206, 42, 3588, 16, 182, 1256, 8, 939, 101, 14, 24, 18, 156, 9, 22288, 4, 1437, 939, 67, 101, 5, 169, 24, 10698, 187, 24, 2972, 13776, 81, 127, 1955, 16855, 396, 145, 350, 181, 1438, 24382, 4, 1437, 99, 939, 218, 75, 101, 16, 5, 3369, 10223, 6601, 9, 141, 5, 5780, 21, 1690, 17670, 15, 127, 3588, 4, 1437, 5, 5780, 5120, 16, 6147, 8, 1254, 32, 847, 160, 11, 258, 5, 760, 8, 124, 36, 6968, 64, 192, 1122, 11, 5, 1421, 738, 31, 639, 322, 1437, 13, 5, 425, 939, 21, 4804, 10, 410, 55, 1318, 797, 4, 1437, 939, 67, 109, 45, 575, 13, 5, 14187, 4, 1437, 939, 109, 45, 206, 5, 160, 1104, 16, 2, 1, 1, 1]	I think this dress is very pretty and i like that it's made of silk.  i also like the way it fits since it skims over my figure flaws without being too poufy.  what i don't like is the sloppiness of how the print was stitched on my dress.  the print frame is offset and details are cut off in both the front and back (you can see similar in the model shot from behind).  for the price i was expecting a little more quality control.  i also do not care for the lining.  i do not think the off white is	2021-08-04T09:13:10Z
13172	1	2	[0, 25101, 1256, 299, 4, 5, 10199, 16, 4613, 328, 939, 2254, 5, 2079, 8, 5, 2496, 4, 129, 13422, 16, 14, 24, 16, 847, 10, 410, 614, 13, 162, 4, 53, 24, 473, 356, 372, 8, 5, 2564, 16, 1437, 3680, 1437, 1969, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Very pretty top. the fabric is wonderful! i enjoy the movement and the style. only downside is that it is cut a little low for me. but it does look great and the fit is  otherwise  perfect	2021-08-04T09:13:10Z
9097	1	2	[0, 16587, 17279, 9422, 3550, 4, 42, 3588, 473, 45, 17534, 4, 5, 2440, 16, 2721, 8, 5, 2564, 16, 182, 34203, 4, 5, 1468, 16, 269, 3793, 8, 5, 3588, 16, 182, 3473, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Love bailey 44. this dress does not disappoint. the blue is beautiful and the fit is very flattering. the material is really soft and the dress is very comfortable.	2021-08-04T09:13:10Z
13431	0	1	[0, 100, 657, 5, 619, 8, 1318, 9, 209, 9304, 1437, 959, 1437, 51, 2075, 2422, 380, 328, 51, 74, 45, 1095, 62, 198, 127, 13977, 1437, 9574, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love the feel and quality of these pants  however  they ran super big! they would not stay up around my waist  unfortunately.	2021-08-04T09:13:10Z
9913	1	2	[0, 100, 300, 5, 14327, 1732, 11, 10, 3023, 29, 4, 939, 3584, 24, 15, 1392, 98, 24, 21, 10, 372, 432, 4, 939, 2333, 218, 75, 3568, 739, 19553, 53, 939, 2638, 5, 5780, 8, 5, 910, 15315, 4617, 4, 182, 27360, 4, 24, 67, 35162, 5, 18093, 4783, 3825, 1437, 98, 14, 16, 460, 10, 2704, 328, 939, 348, 10610, 24, 10, 367, 498, 8, 25816, 32, 416, 21697, 154, 1437, 53, 1365, 4190, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I got the purple version in a xs. i purchased it on sale so it was a great deal. i usually don't wear large prints but i loved the print and the ruffle detail. very feminine. it also hides the tummy roll  so that is always a plus! i've worn it a few times and threads are already unraveling  but easy fix.	2021-08-04T09:13:10Z
16916	1	2	[0, 133, 6184, 7671, 162, 7, 42, 299, 11, 1400, 8, 77, 939, 1381, 24, 15, 1437, 939, 21, 35554, 3911, 24, 34, 10, 7019, 7021, 3989, 7, 24, 61, 939, 657, 4, 939, 437, 10, 2491, 438, 73, 417, 8, 6329, 3568, 41, 290, 50, 158, 8, 2162, 42, 11, 10, 739, 4, 5, 760, 14893, 218, 75, 20003, 490, 8, 888, 22533, 3269, 61, 16, 5425, 13, 162, 19, 6148, 62, 13657, 4, 939, 437, 888, 2498, 24, 452, 19, 103, 11118, 2272, 13344, 4, 5, 26224, 15, 42, 299, 146, 24, 1365, 7, 3344, 8117, 1437, 350, 44660, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The pattern attracted me to this top in store and when i tried it on  i was pleasantly surprised it has a slight swing shape to it which i love. i'm a 36c/d and normally wear an 8 or 10 and bought this in a large. the front buttons don't peek open and actually lays flat which is unusual for me with button up tops. i'm actually wearing it today with some printed green shorts. the stripes on this top make it easy to mix patterns  too :)	2021-08-04T09:13:10Z
10597	0	1	[0, 713, 3588, 21, 41, 15652, 10, 12, 1902, 11, 5, 760, 8, 10, 3294, 3588, 36, 2362, 16415, 2923, 43, 11, 5, 124, 4, 24420, 2500, 14, 10, 239, 12, 5481, 23385, 1902, 8, 24, 18, 95, 667, 7, 28, 350, 171, 383, 4, 74, 348, 2638, 7, 192, 42, 3588, 25, 10, 1528, 10, 12, 1902, 73, 14307, 12, 463, 12, 4825, 1322, 4, 24, 74, 348, 57, 1969, 4, 10698, 1528, 7, 1836, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This dress was an adorable a-line in the front and a shift dress (no pleats) in the back. tack onto that a high-low hemline and it's just trying to be too many things. would've loved to see this dress as a true a-line/fit-and-flare. it would've been perfect. fits true to size.	2021-08-04T09:13:10Z
18423	-1	0	[0, 27814, 3760, 254, 6566, 1639, 2216, 1437, 10364, 8, 1318, 156, 5296, 4, 19, 5, 8219, 9, 41, 12577, 2229, 23, 49, 2761, 451, 1437, 939, 2792, 19, 106, 8992, 4, 939, 19792, 14, 939, 64, 75, 1057, 727, 207, 19858, 31, 6215, 12, 4297, 6705, 207, 9, 5, 86, 12, 6025, 18, 99, 939, 120, 4, 42, 16, 14, 112, 207, 734, 9226, 23204, 16, 3127, 11522, 328, 939, 1395, 36, 368, 465, 24, 182, 1202, 23, 513, 43, 1642, 7, 6190, 99, 42, 23204, 16, 101, 53, 24, 16, 98, 7328, 6215, 14, 1437, 56, 24, 45, 57, 13, 5, 11693, 6184, 15, 5, 760, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Retailer consistently provides unique  sophisticated and quality made clothing. with the exception of an occasional purchase at their sister companies  i shop with them exclusively. i suppose that i can't expect 100% perfection from retailer-but 99% of the time-that's what i get. this is that 1%...this sweater is truly awful! i cannot (or find it very difficult at least) begin to describe what this sweater is like but it is so unlike retailer that  had it not been for the distinct pattern on the front	2021-08-04T09:13:10Z
7921	1	2	[0, 16587, 5, 16415, 1295, 15, 42, 299, 4, 1326, 372, 19, 127, 1437, 1104, 10844, 4, 24, 18, 13719, 8, 34, 10, 7019, 11708, 1825, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Love the pleating on this top. looks great with my  white jeans. it's lightweight and has a slight sheerness.	2021-08-04T09:13:10Z
18617	1	2	[0, 45093, 2999, 12, 261, 16259, 19, 10, 372, 1521, 4, 51, 356, 34203, 15, 8, 64, 2773, 28, 7001, 62, 4, 939, 3568, 227, 10, 204, 8, 231, 8, 5, 650, 2564, 1969, 4, 939, 33, 15158, 106, 8, 10610, 106, 484, 498, 8, 51, 202, 2045, 205, 25, 92, 4, 5, 1810, 33827, 13977, 9484, 14905, 14, 51, 1095, 11, 317, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Simple pull-on pant with a great design. they look flattering on and can easily be dressed up. i wear between a 4 and 6 and the small fit perfect. i have washed them and worn them several times and they still seem good as new. the wide elastic waistband ensures that they stay in place.	2021-08-04T09:13:10Z
12532	-1	0	[0, 100, 2638, 5, 356, 9, 42, 299, 804, 111, 24, 56, 372, 2301, 4, 939, 21, 98, 5779, 77, 939, 829, 24, 4, 1437, 24, 34, 4276, 323, 73, 16526, 8, 939, 437, 45, 739, 7050, 196, 7, 240, 10, 319, 4, 24, 18, 67, 5784, 11789, 7, 120, 15, 8, 5, 3318, 11, 5, 124, 16, 129, 251, 615, 7, 17839, 24, 1437, 442, 24, 190, 4851, 7, 120, 160, 4, 24, 21, 1835, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I loved the look of this top online - it had great lines. i was so disappointed when i received it.  it has zero support/lining and i'm not large chested to need a lot. it's also incredibly awkward to get on and the tie in the back is only long enough to knot it  making it even harder to get off. it was returned.	2021-08-04T09:13:10Z
