ticket_id,address
342812,"16921 woodbine, Detroit MI"
342813,"16921 woodbine, Detroit MI"
343245,"19324 kentucky, Detroit MI 48221"
342815,"14621 piedmont, Detroit MI"
343558,"9999 cheyenne, Detroit MI 48227"
342417,"19605 warren, Detroit MI"
342991,"13624 mecca, Detroit MI 48227"
344430,"15539 normandy, Detroit MI"
343060,"2635 dickerson, Detroit MI 48215"
343059,"2635 dickerson, Detroit MI 48215"
342821,"16906 lenore, Detroit MI"
344595,"6762 brace, Detroit MI 48228"
342404,"19519 warren, Detroit MI"
342987,"8933 marlowe, Detroit MI 48228"
342819,"17234 salem, Detroit MI"
342423,"19646 warren, Detroit MI"
342873,"19924 cameron, Detroit MI 48203"
342389,"19235 warren, Detroit MI"
344252,"18030 pinehurst, Detroit MI 48221"
342387,"19206 warren, Detroit MI"
342982,"7600 grandville, Detroit MI 48228"
342989,"8677 carlin, Detroit MI 48228"
342818,"16620 lenore, Detroit MI"
344248,"18009 pinehurst, Detroit MI 48221"
344250,"18009 pinehurst, Detroit MI 48221"
342397,"19501 warren, Detroit MI"
342400,"19511 warren, Detroit MI"
342388,"19224 warren, Detroit MI"
342995,"13100 pinehurst, Detroit MI 48238"
344876,"16906 woodbine, Detroit MI 48219"
342311,"1466 fisher, Detroit MI 48226"
342373,"15833 warren, Detroit MI"
343188,"3360 clippert, Detroit MI 48210"
342402,"19515 warren, Detroit MI"
342383,"18908 warren, Detroit MI"
342983,"7312 grandview, Detroit MI 48223"
342376,"16336 warren, Detroit MI"
342823,"18705 stahelin, Detroit MI"
342313,"555 lafayette, Detroit MI 48226"
342330,"555 lafayette, Detroit MI 48226"
342418,"19617 warren, Detroit MI"
342861,"14459 fairmount dr, Detroit MI 48205"
342656,"8128 mack, Detroit MI"
342384,"19020 warren, Detroit MI"
342386,"19050 warren, Detroit MI"
343677,"9614 cheyenne, Detroit MI 48227"
342884,"18190 riopelle, Detroit MI 48203"
342885,"18190 riopelle, Detroit MI 48203"
342407,"19535 warren, Detroit MI"
342837,"19224 warren, Detroit MI"
342994,"9375 mendota, Detroit MI 48204"
342992,"9375 mendota, Detroit MI 48204"
343256,"18670 greenlawn, Detroit MI 48221"
343253,"18670 greenlawn, Detroit MI 48221"
342419,"19634 warren, Detroit MI"
342394,"19323 warren, Detroit MI"
344863,"5831 brace, Detroit MI 48228"
344864,"6106 plainview, Detroit MI 48228"
342825,"10116 outer drive, Detroit MI"
344888,"14314 southfield, Detroit MI 48227"
342398,"19507 warren, Detroit MI"
342382,"18648 warren, Detroit MI"
342488,"879 solvay, Detroit MI 48209"
342489,"879 solvay, Detroit MI 48209"
342730,"18693 concord, Detroit MI 48234"
342732,"18611 concord, Detroit MI 48223"
342772,"18670 sherwood, Detroit MI 48234"
342954,"16640 marlowe, Detroit MI"
342778,"18643 sherwood, Detroit MI 48234"
342434,"6240 michigan ave, Detroit MI"
342736,"18640 sherwood, Detroit MI 48234"
342738,"18640 sherwood, Detroit MI 48234"
343050,"9660 greenfield, Detroit MI 48227"
342960,"3046 leslie, Detroit MI"
342961,"3046 leslie, Detroit MI"
342810,"18099 blackmoor, Detroit MI 48234"
342795,"18651 concord, Detroit MI 48234"
342785,"18651 concord, Detroit MI 48234"
342854,"11867 engleside, Detroit MI 48205"
343010,"3620 elba pl, Detroit MI 48207"
343039,"9641 prest, Detroit MI 48227"
342714,"1449 junction, Detroit MI"
342970,"18991 kentfield, Detroit MI"
342742,"18678 sherwood, Detroit MI 48234"
342963,"2937 leslie, Detroit MI"
344217,"3421 hammond, Detroit MI 48210"
342426,"10615 marne, Detroit MI 48224"
342816,"16918 sorrento, Detroit MI"
343226,"19339 lumpkin, Detroit MI 48234"
343223,"19339 lumpkin, Detroit MI 48234"
342594,"4201 dickerson, Detroit MI 48215"
342922,"4201 dickerson, Detroit MI 48215"
342720,"18683 concord, Detroit MI 48234"
343191,"821 holden, Detroit MI 48202"
342814,"17142 rowe, Detroit MI 48205"
346737,"13614 ashton, Detroit MI 48223"
342592,"3433 dickerson, Detroit MI 48226"
342593,"2615 dickerson, Detroit MI 48215"
342965,"8260 coyle, Detroit MI"
343064,"3809 tuxedo, Detroit MI 48204"
344587,"18453 grand river, Detroit MI"
344586,"18445 grand river, Detroit MI"
344885,"12018 auburn, Detroit MI 48228"
344886,"12018 auburn, Detroit MI 48228"
344151,"5049 seebaldt, Detroit MI 48204"
342871,"14644 mark twain, Detroit MI"
342870,"14644 mark twain, Detroit MI"
343013,"13527 seven mile, Detroit MI"
342761,"18626 sherwood, Detroit MI 48234"
342757,"18626 sherwood, Detroit MI 48234"
342808,"3870 charles, Detroit MI 48212"
342921,"14374 longacre, Detroit MI 48227"
343749,"8066 ohio, Detroit MI 48204"
342907,"15009 wildemere, Detroit MI 48238"
342905,"15009 wildemere, Detroit MI 48238"
342830,"3849 martin, Detroit MI 48210"
342677,"12619 harper, Detroit MI"
343229,"6108 florida, Detroit MI 48210"
343230,"6108 florida, Detroit MI 48210"
342717,"4400 central, Detroit MI"
342727,"4235 grand river, Detroit MI"
342725,"4237 grand river, Detroit MI"
343746,"9309 whitcomb, Detroit MI 48228"
342621,"14427 bringard dr, Detroit MI 48205"
343752,"8040 ohio, Detroit MI 48204"
342684,"1500 frederick, Detroit MI"
343748,"9083 dawes, Detroit MI 48248"
344588,"12826 riverdale dr, Detroit MI 48223"
344590,"12826 riverdale dr, Detroit MI 48223"
343849,"17551 stoepel, Detroit MI 48221"
343850,"17551 stoepel, Detroit MI 48221"
343848,"17551 stoepel, Detroit MI 48221"
343852,"17501 livernois, Detroit MI 48221"
342500,"1152 holcomb, Detroit MI"
342679,"12537 harper, Detroit MI"
344547,"15099 monte vista, Detroit MI 48238"
344436,"19169 whitcomb, Detroit MI"
342678,"11811 harper, Detroit MI"
342676,"18813 harper, Detroit MI"
344555,"19166 pinehurst, Detroit MI 48221"
344557,"19166 pinehurst, Detroit MI 48221"
343300,"2592 casper, Detroit MI 48210"
342680,"12775 harper, Detroit MI"
343988,"19938 gilchrist, Detroit MI 48235"
343062,"7041 whittaker, Detroit MI 48209"
344219,"4658 three mile dr, Detroit MI 48224"
343093,"8065 carbondale, Detroit MI 48222"
343094,"8065 carbondale, Detroit MI 48221"
343986,"19900 prest, Detroit MI 48235"
344573,"14939 glastonbury, Detroit MI 48223"
342682,"10202 harper, Detroit MI"
343742,"12714 birwood, Detroit MI 48238"
342723,"3401 martin, Detroit MI"
343425,"14627 longacre, Detroit MI 48227"
344544,"14605 monica, Detroit MI 48238"
344545,"14605 monica, Detroit MI 48238"
342827,"1560 grand blvd, Detroit MI 48208"
342686,"7230 harper, Detroit MI"
343847,"17534 stoepel, Detroit MI 48221"
342718,"3800 lonyo, Detroit MI"
342667,"1451 kirby, Detroit MI"
342668,"1445 kirby, Detroit MI"
342587,"19314 cameron, Detroit MI 48234"
343747,"8869 robson, Detroit MI 48228"
342728,"5000 grand river, Detroit MI"
343009,"2003 halleck, Detroit MI 48212"
343756,"10021 forrer, Detroit MI 48227"
343063,"8074 carbondale, Detroit MI 48204"
344433,"13423 marlowe, Detroit MI"
343205,"3901 yorkshire, Detroit MI 48224"
344449,"3230 lothrop, Detroit MI"
343985,"16237 sorrento, Detroit MI 48235"
344571,"14527 archdale, Detroit MI 48227"
345051,"7151 strong, Detroit MI"
344434,"14556 whitcomb, Detroit MI"
342828,"1798 infantry, Detroit MI 48209"
344454,"16645 salem, Detroit MI"
344452,"16645 salem, Detroit MI"
344453,"16645 salem, Detroit MI"
343753,"8046 ohio, Detroit MI 48204"
342934,"15412 troester, Detroit MI 48205"
343754,"8136 ohio, Detroit MI 48221"
342669,"10350 harper, Detroit MI"
342675,"11753 harper, Detroit MI"
343217,"12075 stahelin, Detroit MI 48223"
343851,"17557 stoepel, Detroit MI 48221"
344170,"7365 woodrow wilson, Detroit MI 48206"
342589,"3528 dickerson, Detroit MI 48215"
342588,"3528 dickerson, Detroit MI 48215"
342591,"3529 dickerson, Detroit MI 48215"
342590,"3529 dickerson, Detroit MI 48215"
343209,"15321 sorrento, Detroit MI 48228"
343184,"11270 kenmoor, Detroit MI 48205"
343157,"11270 kenmoor, Detroit MI 48289"
342716,"3805 lawndale, Detroit MI"
343152,"12944 seven mile, Detroit MI"
343768,"17409 greenlawn, Detroit MI 48221"
343760,"17599 santa barbara, Detroit MI 48221"
343776,"17419 roselawn, Detroit MI 48221"
343206,"1127 virginia park, Detroit MI 48202"
343757,"20003 northlawn, Detroit MI 48221"
343207,"15469 troester, Detroit MI 48205"
344439,"14630 greenview, Detroit MI"
342841,"17000 warren, Detroit MI"
343185,"1118 seyburn, Detroit MI 48214"
343182,"1118 seyburn, Detroit MI 48214"
343323,"14514 lappin, Detroit MI 48205"
342840,"16047 warren, Detroit MI"
343766,"17395 greenlawn, Detroit MI 48221"
342839,"16050 warren, Detroit MI"
344459,"10027 eight mile, Detroit MI"
343782,"17382 roselawn, Detroit MI 48221"
343780,"17395 roselawn, Detroit MI 48221"
343779,"17395 roselawn, Detroit MI 48228"
343675,"16701 stahelin, Detroit MI 48219"
344424,"16239 la salle blvd, Detroit MI"
344443,"15445 auburn, Detroit MI"
343761,"17301 pinehurst, Detroit MI 48221"
343154,"12908 seven mile, Detroit MI"
342913,"6128 miller, Detroit MI 48211"
342914,"6128 miller, Detroit MI 48211"
344447,"16007 curtis, Detroit MI"
342845,"20114 warren, Detroit MI"
344425,"16233 la salle blvd, Detroit MI"
344214,"3403 hammond, Detroit MI 48210"
342842,"18551 warren, Detroit MI"
343685,"16724 shaftsbury, Detroit MI 48219"
343683,"16724 shaftsbury, Detroit MI 48219"
342846,"20544 warren, Detroit MI"
342843,"19526 warren, Detroit MI"
342903,"18005 wisconsin, Detroit MI 48221"
343238,"5728 somerset, Detroit MI 48224"
343236,"5728 somerset, Detroit MI 48224"
343079,"1530 springwells, Detroit MI 48209"
343078,"1530 springwells, Detroit MI 48209"
343042,"833 chalmers, Detroit MI 48213"
343088,"832 lakewood, Detroit MI 48215"
343662,"7437 beaverland, Detroit MI 48239"
345470,"9315 fort st, Detroit MI"
342926,"5784 somerset, Detroit MI 48224"
344037,"14819 tacoma, Detroit MI 48205"
343077,"2439 carson, Detroit MI 48209"
343076,"2439 carson, Detroit MI 48209"
343610,"9316 steel, Detroit MI 48228"
343609,"9316 steel, Detroit MI 48228"
343613,"11421 ward, Detroit MI 48227"
342878,"8900 culver, Detroit MI 48234"
342925,"5902 somerset, Detroit MI 48224"
343023,"19310 pelkey, Detroit MI 48205"
342894,"11455 kenmoor, Detroit MI 48205"
343092,"720 lakewood, Detroit MI 48215"
344038,"14823 tacoma, Detroit MI 48205"
342868,"20441 spencer, Detroit MI 48234"
343497,"16185 cherrylawn, Detroit MI"
342863,"20433 spencer, Detroit MI 48234"
342857,"20433 spencer, Detroit MI 48234"
343679,"7540 lamphere, Detroit MI 48239"
343005,"1503 springwells, Detroit MI 48209"
343044,"888 lakewood, Detroit MI 48215"
343086,"1803 bassett, Detroit MI 48217"
342923,"5731 somerset, Detroit MI 48224"
342882,"1171 morrell, Detroit MI 48209"
344036,"14811 tacoma, Detroit MI 48205"
342902,"11413 engleside, Detroit MI 48205"
343646,"22451 tireman, Detroit MI 48239"
343090,"806 lakewood, Detroit MI 48215"
343091,"790 lakewood, Detroit MI 48215"
342880,"17880 mcdougall, Detroit MI 48234"
342881,"17880 mcdougall, Detroit MI 48234"
343089,"824 lakewood, Detroit MI 48215"
343046,"870 lakewood, Detroit MI 48215"
344872,"7474 dolphin, Detroit MI 48239"
344599,"23440 grand river, Detroit MI"
343040,"849 chalmers, Detroit MI 48213"
343873,"14254 mark twain, Detroit MI 48235"
343475,"4867 lenox, Detroit MI 48213"
343476,"4867 lenox, Detroit MI 48213"
343992,"3277 tuxedo, Detroit MI 48239"
343923,"20264 southfield, Detroit MI 48235"
343901,"3470 cambridge, Detroit MI 48221"
343898,"3470 cambridge, Detroit MI 48221"
342889,"14411 joy rd, Detroit MI"
343031,"5274 chalmers, Detroit MI 48213"
343935,"18801 mcnichols, Detroit MI 48235"
343635,"9598 patton, Detroit MI 48228"
343993,"6335 lyndon, Detroit MI 48238"
343037,"5253 marlborough, Detroit MI 48224"
343937,"16733 shaftsbury, Detroit MI 48235"
343028,"5266 chalmers, Detroit MI 48213"
343991,"17111 second, Detroit MI 48203"
342891,"10418 joy rd, Detroit MI"
343913,"20227 ardmore, Detroit MI 48235"
343918,"20227 ardmore, Detroit MI 48235"
342898,"15126 joy rd, Detroit MI"
343033,"5217 marlborough, Detroit MI 48224"
343113,"5838 commonwealth, Detroit MI 48208"
343107,"5900 commonwealth, Detroit MI 48208"
343109,"5900 commonwealth, Detroit MI 48208"
343112,"5838 commonwealth, Detroit MI 48208"
343068,"3035 grand blvd, Detroit MI 48202"
343070,"3035 grand blvd, Detroit MI 48202"
343073,"3035 grand blvd, Detroit MI 48202"
343056,"14111 eastburn, Detroit MI 48205"
343049,"14111 eastburn, Detroit MI 48205"
342924,"18645 albion, Detroit MI 48234"
343931,"20256 southfield, Detroit MI 48235"
343932,"20256 southfield, Detroit MI 48235"
343148,"17901 charest, Detroit MI 48234"
342893,"14330 joy rd, Detroit MI"
343155,"17144 mackay, Detroit MI 48212"
343156,"17138 mackay, Detroit MI 48212"
343990,"17111 second, Detroit MI 48203"
343884,"14125 whitcomb, Detroit MI 48227"
343150,"17529 mackay, Detroit MI 48212"
343699,"21400 cambridge, Detroit MI 48219"
343995,"12000 cloverdale, Detroit MI 48204"
344144,"12000 cloverdale, Detroit MI 48204"
342930,"18686 teppert, Detroit MI 48234"
343922,"18626 hartwell, Detroit MI 48235"
343164,"19840 charleston, Detroit MI 48203"
343179,"19840 charleston, Detroit MI 48203"
343628,"6361 piedmont, Detroit MI 48228"
343629,"6361 piedmont, Detroit MI 48228"
343928,"20272 southfield, Detroit MI 48235"
343927,"20272 southfield, Detroit MI 48235"
342896,"15216 joy rd, Detroit MI"
342937,"3410 hendricks, Detroit MI 48207"
343499,"20025 freeland, Detroit MI"
343501,"20025 freeland, Detroit MI"
343500,"20025 freeland, Detroit MI"
344012,"3855 martin, Detroit MI 48210"
343035,"5231 marlborough, Detroit MI 48224"
343325,"3530 oakman blvd, Detroit MI 48204"
343327,"6654 pelouze, Detroit MI 48210"
343087,"6100 ranspach, Detroit MI 48209"
343153,"17467 mackay, Detroit MI 48212"
343905,"15527 wabash, Detroit MI 48238"
343143,"5738 eastlawn, Detroit MI 48213"
343145,"5738 eastlawn, Detroit MI 48203"
343146,"5738 eastlawn, Detroit MI 48213"
343144,"5738 eastlawn, Detroit MI 48213"
343498,"11325 abington ave, Detroit MI"
342906,"3301 puritan, Detroit MI"
343465,"19339 van dyke, Detroit MI 48234"
343231,"4836 three mile dr, Detroit MI 48224"
343232,"4836 three mile dr, Detroit MI 48224"
343016,"3029 harding, Detroit MI 48214"
343018,"3029 harding, Detroit MI 48214"
343075,"6729 michigan ave, Detroit MI 48210"
343004,"18315 pennington, Detroit MI 48221"
343025,"5250 chalmers, Detroit MI 48213"
343638,"7600 stout, Detroit MI 48228"
343636,"7600 stout, Detroit MI 48228"
342940,"5453 rohns, Detroit MI 48213"
343038,"5259 marlborough, Detroit MI 48224"
343021,"389 eastlawn, Detroit MI 48215"
342908,"3205 mcnichols, Detroit MI"
342899,"12332 kilbourne, Detroit MI 48213"
344008,"3401 martin, Detroit MI 48210"
343026,"20210 schoenherr, Detroit MI"
345067,"13625 mecca, Detroit MI 48227"
343380,"13633 cloverlawn, Detroit MI 48238"
343495,"10830 haverhill, Detroit MI 48224"
343496,"10830 haverhill, Detroit MI 48224"
343892,"15776 coyle, Detroit MI 48227"
343894,"15776 coyle, Detroit MI 48227"
343896,"15776 coyle, Detroit MI 48227"
343258,"5119 cooper, Detroit MI 48213"
343022,"15255 seven mile, Detroit MI"
343869,"15361 meyers rd, Detroit MI 48227"
343870,"15361 meyers rd, Detroit MI 48227"
343120,"14826 joy rd, Detroit MI"
343275,"5950 cadieux, Detroit MI 48224"
343665,"15554 thatcher, Detroit MI 48235"
340796,"7661 lamphere, Detroit MI 48239"
343114,"3415 michigan ave, Detroit MI"
343115,"3419 michigan ave, Detroit MI"
343117,"3423 michigan ave, Detroit MI"
343846,"16132 birwood, Detroit MI 48221"
343331,"20241 livernois, Detroit MI"
343909,"20261 forrer, Detroit MI 48235"
343906,"20261 forrer, Detroit MI 48235"
343853,"16248 northlawn, Detroit MI 48221"
343854,"16248 northlawn, Detroit MI 48221"
343645,"17244 fenton, Detroit MI 48219"
343644,"17244 fenton, Detroit MI 48219"
344757,"13631 mecca, Detroit MI 48227"
343882,"16193 snowden, Detroit MI 48235"
343118,"17050 joy rd, Detroit MI"
343919,"20267 forrer, Detroit MI 48235"
343916,"20267 forrer, Detroit MI 48235"
343911,"20267 forrer, Detroit MI 48235"
343929,"13531 pinehurst, Detroit MI 48238"
343930,"13531 pinehurst, Detroit MI 48238"
343939,"19366 plainview, Detroit MI 48219"
343938,"19366 plainview, Detroit MI 48219"
343036,"14590 gratiot, Detroit MI"
343014,"14737 seven mile, Detroit MI"
343808,"7243 alma, Detroit MI 48205"
343807,"15040 alma, Detroit MI 48205"
343019,"15231 seven mile, Detroit MI"
343383,"18706 prevost, Detroit MI 48235"
343382,"18706 prevost, Detroit MI 48235"
344031,"226 vinewood, Detroit MI 48216"
343813,"18204 greeley, Detroit MI 48203"
343845,"16503 ilene, Detroit MI 48221"
344154,"4290 pasadena, Detroit MI 48238"
343119,"10522 joy rd, Detroit MI"
344815,"12144 mendota, Detroit MI 48204"
343471,"4504 garvin, Detroit MI 48212"
343122,"15142 joy rd, Detroit MI"
343859,"19172 littlefield, Detroit MI 48235"
343858,"19172 littlefield, Detroit MI 48235"
343015,"15267 seven mile, Detroit MI"
343816,"940 seven mile, Detroit MI 48234"
343818,"940 seven mile, Detroit MI 48234"
344158,"2341 ewald circle, Detroit MI 48238"
343825,"14961 collingham, Detroit MI 48205"
343330,"5099 cadieux, Detroit MI 48224"
343339,"19481 livernois, Detroit MI"
343698,"19476 bentler, Detroit MI 48219"
343867,"15438 meyers rd, Detroit MI 48227"
344161,"16700 st marys, Detroit MI 48235"
343607,"9303 mendota, Detroit MI 48204"
343606,"9303 mendota, Detroit MI 48204"
343199,"19186 danbury, Detroit MI 48203"
343204,"19186 danbury, Detroit MI 48203"
343492,"10805 mckinney, Detroit MI 48224"
343474,"10805 mckinney, Detroit MI 48224"
343875,"8694 carlin, Detroit MI 48228"
343162,"15707 livernois, Detroit MI"
343902,"14715 winthrop, Detroit MI 48227"
344257,"2507 drexel, Detroit MI"
344251,"2507 drexel, Detroit MI"
344254,"2507 drexel, Detroit MI"
343712,"5106 bedford, Detroit MI 48224"
343707,"5099 bedford, Detroit MI 48224"
344164,"15312 vaughan, Detroit MI 48207"
343621,"14544 ashton, Detroit MI 48223"
344166,"15319 vaughan, Detroit MI 48223"
344167,"15052 piedmont, Detroit MI 48223"
343775,"5805 helen, Detroit MI 48211"
343472,"19167 omira, Detroit MI 48203"
343219,"13109 harper, Detroit MI"
343483,"13668 linnhurst, Detroit MI 48205"
343356,"2002 puritan, Detroit MI"
343479,"1800 bassett, Detroit MI 48217"
343379,"12851 rutland, Detroit MI 48227"
343467,"13196 joseph campau, Detroit MI 48212"
343233,"10410 lakepointe, Detroit MI 48224"
343218,"12775 harper, Detroit MI"
343704,"5090 bedford, Detroit MI 48224"
343478,"1803 bassett, Detroit MI 48217"
343128,"15770 wyoming, Detroit MI"
343886,"20401 schaefer, Detroit MI 48235"
343126,"15734 plymouth, Detroit MI"
343123,"18229 wyoming, Detroit MI"
343889,"18905 margareta, Detroit MI 48219"
343125,"13801 plymouth, Detroit MI"
343486,"20565 joann, Detroit MI 48205"
343235,"16641 carlisle, Detroit MI 48205"
343481,"1829 bassett, Detroit MI 48217"
343377,"18103 murray hill, Detroit MI 48219"
343473,"753 chalmers, Detroit MI 48213"
343655,"7605 dolphin, Detroit MI 48239"
343222,"12829 harper, Detroit MI"
343778,"14812 seven mile, Detroit MI 48213"
343701,"5044 bedford, Detroit MI 48224"
343224,"13127 harper, Detroit MI"
344551,"5703 mcnichols, Detroit MI 48212"
343883,"15554 thatcher, Detroit MI 48235"
343418,"15103 faust, Detroit MI 48223"
343713,"5116 bedford, Detroit MI 48224"
344630,"14950 mark twain, Detroit MI 48227"
343730,"8525 fenkell, Detroit MI"
343127,"8900 cheyenne, Detroit MI"
343342,"18443 livernois, Detroit MI"
343482,"15224 fairmount dr, Detroit MI 48205"
343480,"15224 fairmount dr, Detroit MI 48205"
344163,"14901 grandmont, Detroit MI 48227"
343710,"5100 bedford, Detroit MI 48224"
343216,"12751 harper, Detroit MI"
344772,"1219185 stoepel, Detroit MI 48204"
344774,"12198 stoepel, Detroit MI 48204"
343124,"10320 plymouth, Detroit MI"
343239,"5517 yorkshire, Detroit MI 48224"
343627,"4352 audubon, Detroit MI 48224"
343630,"4364 audubon, Detroit MI 48224"
343309,"15208 joy rd, Detroit MI"
343319,"10361 outer drive, Detroit MI 48224"
343311,"10361 outer drive, Detroit MI 48222"
343796,"8952 grand river, Detroit MI"
343880,"8011 evergreen, Detroit MI 48228"
343320,"20711 plymouth, Detroit MI"
343463,"16010 warren, Detroit MI"
343468,"7626 woodrow wilson, Detroit MI 48206"
343800,"9201 grand river, Detroit MI"
343810,"17636 teppert, Detroit MI 48234"
343812,"17636 teppert, Detroit MI 48234"
343809,"17636 teppert, Detroit MI 48234"
343811,"17636 teppert, Detroit MI 48234"
343801,"9465 grand river, Detroit MI"
343344,"16301 mack, Detroit MI"
343565,"15709 liberal, Detroit MI 48205"
343643,"8056 beaverland, Detroit MI 48239"
343586,"11858 grand river, Detroit MI"
343493,"12915 puritan, Detroit MI"
343567,"2000 franklin, Detroit MI 48207"
343589,"13520 grand river, Detroit MI"
343590,"13544 grand river, Detroit MI"
343581,"12902 grand river, Detroit MI"
343577,"11024 grand blvd, Detroit MI"
343574,"11032 grand river, Detroit MI"
343592,"13222 grand river, Detroit MI"
343862,"7300 rutherford, Detroit MI 48228"
343861,"7300 rutherford, Detroit MI 48228"
344601,"19001 glendale, Detroit MI"
343897,"18555 lumpkin, Detroit MI 48234"
343799,"9117 grand river, Detroit MI"
343378,"15800 mcnichols, Detroit MI"
343583,"12124 grand river, Detroit MI"
343579,"10917 grand blvd, Detroit MI"
343864,"11600 meyers rd, Detroit MI 48227"
343866,"11600 meyers rd, Detroit MI 48227"
343857,"9940 vaughan, Detroit MI 48228"
343568,"47 willis, Detroit MI 48201"
343570,"541 alger, Detroit MI 48202"
343856,"7401 bramell, Detroit MI 48239"
343824,"19546 waltham, Detroit MI 48205"
343823,"19546 waltham, Detroit MI 48205"
343576,"12242 grand blvd, Detroit MI"
343494,"7465 puritan, Detroit MI"
343318,"14550 plymouth, Detroit MI"
344335,"12305 dexter, Detroit MI 48206"
343855,"3311 hazelwood, Detroit MI 48206"
343491,"8943 puritan, Detroit MI"
343626,"6341 greenview, Detroit MI 48228"
343624,"6341 greenview, Detroit MI 48228"
344349,"19820 sawyer, Detroit MI 48228"
343791,"11690 greenview, Detroit MI 48221"
343460,"12850 plymouth, Detroit MI"
343322,"2739 puritan, Detroit MI"
343569,"541 alger, Detroit MI 48202"
343454,"11526 nottingham, Detroit MI 48224"
343490,"7344 mcnichols, Detroit MI"
343464,"18241 warren, Detroit MI"
343578,"11040 grand river, Detroit MI"
343582,"12178 grand river, Detroit MI"
343741,"440 canton, Detroit MI 48207"
343744,"434 canton, Detroit MI 48207"
343455,"3100 hubbard, Detroit MI 48210"
343563,"16500 fairmount dr, Detroit MI 48205"
343562,"16500 fairmount dr, Detroit MI 48205"
343868,"8146 prest, Detroit MI 48228"
343312,"14825 plymouth, Detroit MI"
343797,"8974 grand river, Detroit MI"
343612,"16636 sorrento, Detroit MI 48235"
343593,"11870 grand river, Detroit MI"
344014,"6714 pittsburg, Detroit MI 48210"
343876,"7291 greenview, Detroit MI 48228"
343877,"7291 greenview, Detroit MI 48228"
343879,"7270 greenview, Detroit MI 48228"
343860,"7333 rutherford, Detroit MI 48228"
343316,"15744 plymouth, Detroit MI"
344337,"19903 shrewsbury, Detroit MI 48221"
343622,"6267 rosemont, Detroit MI 48228"
343623,"6267 rosemont, Detroit MI 48228"
343580,"11019 grand river, Detroit MI"
343587,"11803 grand river, Detroit MI"
344336,"18501 seven mile, Detroit MI 48219"
344028,"3475 third, Detroit MI 48201"
343535,"3972 helen, Detroit MI 48207"
343559,"17397 runyon, Detroit MI 48234"
344029,"3708 trumbull, Detroit MI 48208"
344765,"15401 littlefield, Detroit MI 48227"
344766,"15401 littlefield, Detroit MI 48227"
344764,"15401 littlefield, Detroit MI 48227"
343537,"16103 warren, Detroit MI"
344560,"5729 grand blvd, Detroit MI"
344910,"18071 james couzens, Detroit MI"
343840,"13653 grand river, Detroit MI"
344727,"10301 whittier, Detroit MI 48224"
343750,"8031 mcnichols, Detroit MI"
343561,"11310 mckinney, Detroit MI 48224"
343745,"3341 puritan, Detroit MI"
346278,"16640 coyle, Detroit MI 48235"
346280,"16640 coyle, Detroit MI 48235"
346279,"16640 coyle, Detroit MI 48235"
344760,"18645 appleton, Detroit MI 48219"
344758,"13900 rutland, Detroit MI 48227"
344759,"13900 rutland, Detroit MI 48227"
344695,"22523 plymouth, Detroit MI"
344694,"22519 plymouth, Detroit MI"
344693,"22515 plymouth, Detroit MI"
344030,"2909 webb, Detroit MI 48206"
343560,"14036 bringard dr, Detroit MI 48205"
344027,"5934 renville, Detroit MI 48210"
343706,"16256 robson, Detroit MI 48227"
343703,"16256 robson, Detroit MI 48227"
343705,"16256 robson, Detroit MI 48227"
344023,"6500 sanger, Detroit MI 48210"
344025,"6500 sanger, Detroit MI 48210"
343711,"9990 cheyenne, Detroit MI 48227"
343956,"3431 parker, Detroit MI 48214"
343709,"16248 robson, Detroit MI 48227"
344763,"16931 burgess, Detroit MI 48219"
343895,"3081 philip, Detroit MI 48215"
343729,"12809 seven mile, Detroit MI"
344022,"541 alger, Detroit MI 48202"
343708,"16247 robson, Detroit MI 48227"
343821,"11334 whitehill, Detroit MI 48224"
343819,"13130 kilbourne, Detroit MI 48213"
343839,"15401 grand river, Detroit MI"
344761,"11737 greenview, Detroit MI 48228"
343724,"11226 mckinney, Detroit MI 48224"
343557,"17146 winston, Detroit MI 48219"
343487,"5440 cass, Detroit MI 48202"
343594,"6240 michigan ave, Detroit MI"
343597,"6236 michigan ave, Detroit MI"
343640,"15800 plainview, Detroit MI"
343637,"15800 plainview, Detroit MI"
344607,"19123 seven mile, Detroit MI"
344052,"1680 pingree, Detroit MI 48206"
344054,"1680 pingree, Detroit MI 48206"
344006,"13149 gratiot, Detroit MI"
343759,"5103 lillibridge, Detroit MI 48207"
343620,"5505 michigan ave, Detroit MI"
343767,"4677 18th st, Detroit MI 48208"
344004,"12132 gratiot, Detroit MI"
344368,"19367 westbrook, Detroit MI 48219"
343608,"4467 meldrum, Detroit MI 48207"
344796,"3840 sturtevant, Detroit MI 48204"
344795,"3840 sturtevant, Detroit MI 48204"
344918,"17106 mcnichols, Detroit MI"
344700,"19317 warren, Detroit MI"
343755,"15800 mcnichols, Detroit MI"
344001,"12920 gratiot, Detroit MI"
344802,"20021 mcnichols, Detroit MI 48219"
344800,"20021 mcnichols, Detroit MI 48219"
343614,"3700 ellery, Detroit MI 48207"
344005,"13009 gratiot, Detroit MI"
344357,"19811 santa barbara, Detroit MI 48221"
343688,"3450 parker, Detroit MI 48214"
343814,"17397 hoover, Detroit MI 48205"
343604,"12647 charest, Detroit MI 48212"
344803,"17711 wormer, Detroit MI 48219"
344804,"17711 wormer, Detroit MI 48219"
344000,"12719 gratiot, Detroit MI"
343596,"11722 harper, Detroit MI"
