address,lat,lon
"17139 appoline, Detroit MI",42.4173102,-83.171447
"19435 greenlawn, Detroit MI",42.435722,-83.152236
"18708 griggs, Detroit MI",42.4293115,-83.1639352
"12545 kelly rd, Detroit MI 48224",42.4226761,-82.9626453
"6418 30th st, Detroit MI",42.35163,-83.11612
"4330 51st st, Detroit MI",42.3281118,-83.1329659
"19164 livernois, Detroit MI",42.432729,-83.141076
"13600 winthrop, Detroit MI",42.3862219,-83.198852
"3620 elba pl, Detroit MI 48207",42.358643,-83.022452
"18323 james couzens, Detroit MI 48235",42.4252054,-83.1808298
"19020 dale, Detroit MI",42.4283,-83.276202
"2991 pasadena, Detroit MI",42.393524,-83.127705
"22941 hessel, Detroit MI",42.440764,-83.269211
"17911 fleming, Detroit MI",42.4249062,-83.0796701
"8425 stahelin, Detroit MI",42.3544827,-83.2250393
"7624 michigan ave, Detroit MI",42.331347,-83.136992
"19232 joy rd, Detroit MI",42.3579549,-83.229336
"11737 flanders, Detroit MI",42.411396,-82.996485
"10766 marne, Detroit MI",42.423968,-82.936207
"4011 nevada, Detroit MI",42.4260662,-83.0635759
"4885 ivanhoe, Detroit MI",42.3591369,-83.121522
"9352 forest, Detroit MI",42.378926,-82.997555
"4218 burns, Detroit MI",42.3736249,-83.002917
"19705 cardoni, Detroit MI",42.4389745,-83.091948
"18229 wyoming, Detroit MI",42.4246975,-83.1609307
"11375 evanston, Detroit MI",42.398629,-82.988759
"14361 strathmoor, Detroit MI",42.3933084,-83.1877073
"20400 northlawn, Detroit MI",42.443562,-83.154279
"6837 piedmont, Detroit MI",42.3415666,-83.2282717
"13982 northlawn, Detroit MI",42.389895,-83.152624
"4360 st lawrence, Detroit MI",42.325966,-83.139419
"14021 rochelle, Detroit MI",42.42322,-82.979954
"18343 burgess, Detroit MI",42.423837,-83.255832
"15750 mendota, Detroit MI",42.4067584,-83.1651881
"19675 hasse, Detroit MI 48234",42.4392517,-83.0572632
"17589 mendota, Detroit MI",42.421702,-83.166225
"17500 chester, Detroit MI",42.4188043,-82.9319045
"10465 knodell, Detroit MI",42.3992447,-82.9998834
"16411 liberal, Detroit MI",42.4403427,-82.9507105
"18211 eight mile, Detroit MI",42.4441659,-83.2201499
"3439 livernois, Detroit MI",42.3266771,-83.1171104
"14944 stansbury, Detroit MI",42.399273,-83.181763
"15434 gilchrist, Detroit MI",42.403618,-83.211105
"9146 ohio, Detroit MI 48204",42.362585,-83.1527009
"14625 greenlawn, Detroit MI",42.3971564,-83.1503449
"13711 joy rd, Detroit MI 48228",42.358218,-83.178798
"8278 trinity, Detroit MI 48228",42.353057,-83.246243
"51 edison, Detroit MI",42.383994,-83.08367
"9200 grand river, Detroit MI",42.3654545,-83.1304505
"19449 james couzens, Detroit MI",42.434875,-83.191642
"4822 lodewyck, Detroit MI 48224",42.4082719,-82.919124
"9071 rutland, Detroit MI",42.360678,-83.213145
"19183 stotter, Detroit MI",42.435182,-83.0254971
"3935 mitchell, Detroit MI",42.3603272,-83.0322976
"14824 houston-whittier, Detroit MI",42.420466,-82.969273
"17595 evergreen, Detroit MI",42.420583,-83.238632
"12533 racine, Detroit MI",42.420402,-82.993379
"18065 anglin, Detroit MI",42.426747,-83.074948
"11619 beaconsfield, Detroit MI",42.426584,-82.944344
"2515 boston blvd, Detroit MI",42.377752,-83.110389
"13202 stoepel, Detroit MI 48238",42.385586,-83.140158
"48221 outer drive, Detroit MI",42.4349082,-83.1561749
"20116 packard, Detroit MI",42.443904,-83.027813
"33359 helen, Detroit MI",42.4478849,-83.0320709
"2230 outer drive, Detroit MI",42.439996,-83.066756
"19223 dequindre, Detroit MI 48234",42.4346292,-83.0831768
"1375 michigan ave, Detroit MI",42.3310975,-83.0649741
"19995 cameron, Detroit MI",42.4411966,-83.0940834
"6388 rutherford, Detroit MI",42.3376751,-83.2006603
"4399 philip, Detroit MI",42.3922266,-82.9545668
"12063 lauder, Detroit MI",42.37588,-83.190267
"9262 mendota, Detroit MI",42.363431,-83.16379
"14145 rosemont, Detroit MI",42.3897464,-83.2203171
"19300 spencer, Detroit MI",42.436101,-83.025961
"15800 joy rd, Detroit MI",42.358496,-83.201003
"15870 indiana, Detroit MI",42.408927,-83.157383
"18400 dwyer, Detroit MI",42.428089,-83.040967
"13958 lauder, Detroit MI",42.388233,-83.189601
"12124 wayburn, Detroit MI",42.429303,-82.94703
"5666 caniff, Detroit MI 48212",42.405325,-83.0442039
"3501 jefferson, Detroit MI",42.343157,-83.011966
"17655 woodbine, Detroit MI 48219",42.420166,-83.279121
"18401 annchester, Detroit MI",42.424717,-83.2355616
"1830 bassett, Detroit MI",42.27235,-83.1474099
"274 watson, Detroit MI",42.345885,-83.052387
"18932 fenmore, Detroit MI",42.428403,-83.217692
"2243 iroquois, Detroit MI",42.361693,-82.997342
"8294 mettetal, Detroit MI",42.353981,-83.204873
"19471 concord, Detroit MI",42.4382639,-83.033255
"12936 santa clara, Detroit MI",42.4193878,-83.2318222
"18968 hartwell, Detroit MI",42.43032,-83.178833
"5737 yorkshire, Detroit MI 48224",42.4100701,-82.9380857
"16811 lahser, Detroit MI",42.413061,-83.257621
"3339 pingree, Detroit MI",42.36545,-83.113337
"8569 kentucky, Detroit MI",42.3575062,-83.1568948
"3101 holcomb, Detroit MI",42.3682923,-82.9939543
"8060 rosemont, Detroit MI",42.35149,-83.218224
"1988 hancock, Detroit MI",42.362934,-83.044174
"19410 five points, Detroit MI",42.4329425,-83.2873963
"5565 alter, Detroit MI 48224",42.400967,-82.957851
"1520 alfred, Detroit MI",42.3485096,-83.0393583
"14610 joy rd, Detroit MI",42.3585909,-83.187457
"16867 pinehurst, Detroit MI",42.4153229,-83.167014
"20571 st marys, Detroit MI",42.4435593,-83.2081449
"2990 garland, Detroit MI",42.371448,-82.984563
"18901 prest, Detroit MI 48235",42.4287513,-83.1988263
"4081 35th st, Detroit MI",42.333286,-83.1146324
"619 navahoe, Detroit MI",42.364094,-82.954282
"5502 martin, Detroit MI 48210",42.337914,-83.131925
"11204 stockwell, Detroit MI",42.4189158,-82.9597327
"9931 southfield, Detroit MI 48228",42.3681592,-83.2171171
"13675 allonby, Detroit MI",42.377558,-83.179623
"13559 rutherford, Detroit MI",42.38558,-83.203161
"3832 cortland, Detroit MI",42.382893,-83.129077
"1463 baldwin, Detroit MI 48214",42.354513,-83.001284
"18931 seven mile, Detroit MI",42.4296957,-83.2282886
"14305 lauder, Detroit MI 48227",42.3924618,-83.1907185
"1370 grand blvd, Detroit MI",42.3409819,-83.104496
"21554 grand river, Detroit MI",42.4153711,-83.2547502
"3737 clairmount, Detroit MI",42.368974,-83.117714
"20700 fenkell, Detroit MI",42.400749,-83.245069
"18680 westphalia, Detroit MI",42.432333,-82.991888
"15207 plymouth, Detroit MI",42.3726445,-83.1945709
"18309 seven mile, Detroit MI",42.429678,-83.221958
"168846 dolphin, Detroit MI",42.3453628,-83.2564873
"15411 mansfield, Detroit MI 48227",42.4034061,-83.2054658
"5970 neff, Detroit MI 48224",42.415448,-82.929473
"8990 outer drive, Detroit MI",42.4116741,-82.9791483
"6414 heyden, Detroit MI 48228",42.337395,-83.2371579
"12603 bentler, Detroit MI",42.3794139,-83.251184
"6343 whitewood, Detroit MI",42.3504681,-83.120347
"4126 cadillac square, Detroit MI",42.376245,-82.992175
"11670 stout, Detroit MI",42.372974,-83.23956
"17801 yonka, Detroit MI",42.4240618,-83.065798
"666 macomb, Detroit MI",42.336318,-83.040215
"3935 helen, Detroit MI",42.366556,-83.0164812
"1533 pasadena, Detroit MI",42.399847,-83.1106269
"1434 canton, Detroit MI",42.351901,-83.007335
"19350 alcoy, Detroit MI 48205",42.43755,-82.988609
"19417 rutherford, Detroit MI",42.4342962,-83.2056897
"741 atkinson, Detroit MI 48206",42.381441,-83.087572
"4741 st clair, Detroit MI",42.382307,-82.991578
"2229 taylor, Detroit MI",42.373873,-83.102688
"5707 lumley, Detroit MI",42.335703,-83.1446139
"4406 lakewood, Detroit MI 48215",42.391442,-82.9571519
"3801 ellery, Detroit MI 48207",42.361765,-83.025266
"15400 seven mile, Detroit MI",42.43131,-83.1985582
"7080 cahalan, Detroit MI",42.311179,-83.11803
"8902 otsego, Detroit MI",42.3659892,-83.1219873
"16194 la salle blvd, Detroit MI",42.411566,-83.124914
"7284 dix, Detroit MI",42.3169337,-83.1241895
"2424 grand river, Detroit MI",42.337496,-83.0616209
"35 charlotte, Detroit MI",42.343631,-83.056538
"3809 clippert, Detroit MI",42.32743,-83.1229929
"11451 laing, Detroit MI",42.4202379,-82.9586787
"18911 patton, Detroit MI",42.4272453,-83.245517
"9440 philip, Detroit MI 48224",42.409238,-82.963038
"4886 trenton, Detroit MI",42.328733,-83.146106
"19633 hanna, Detroit MI",42.4380283,-83.0900309
"1129 webb, Detroit MI",42.389064,-83.097885
"6811 piedmont, Detroit MI",42.3411825,-83.2282563
"20270 barlow, Detroit MI",42.446549,-82.996092
"13900 lyndon, Detroit MI",42.3947562,-83.1810185
"3731 canton, Detroit MI",42.365117,-83.016693
"3024 kalsh, Detroit MI",42.431102,-83.071304
"1988 virginia park, Detroit MI",42.369464,-83.096802
"16910 chandler park dr, Detroit MI",42.409957,-82.934706
"6605 harding, Detroit MI",42.3944387,-82.9985309
"19136 chicago, Detroit MI",42.365083,-83.228307
"13172 morgan, Detroit MI",42.4042251,-83.0214288
"18925 russell, Detroit MI 48203",42.4319532,-83.0904349
"8605 alpine, Detroit MI",42.3583793,-83.1476495
"2744 carson, Detroit MI",42.315961,-83.130356
"967 state fair, Detroit MI",42.439141,-83.113421
"6474 vaughan, Detroit MI",42.33828,-83.2359649
"22334 puritan, Detroit MI",42.4072836,-83.2771498
"6384 woodmont, Detroit MI",42.3375819,-83.2068595
"604 oakwood, Detroit MI",42.288863,-83.150319
"8535 vernor, Detroit MI 48209",42.309407,-83.131449
"2454 waverly, Detroit MI",42.393237,-83.119802
"16128 stoepel, Detroit MI",42.4103784,-83.1416546
"7001 fenkell, Detroit MI",42.402428,-83.141242
"1920 chene, Detroit MI",42.3471517,-83.0263573
"14823 blackstone, Detroit MI",42.39597,-83.249383
"20066 ardmore, Detroit MI",42.440551,-83.185183
"7145 chalfonte, Detroit MI 48238",42.400115,-83.1431829
"224 worcester pl, Detroit MI 48214",42.422753,-83.106189
"19288 lahser, Detroit MI",42.4319207,-83.2584081
"9768 grand river, Detroit MI",42.3688279,-83.1382718
"6142 hereford, Detroit MI",42.417266,-82.928953
"2643 gratiot, Detroit MI",42.3532247,-83.0318112
"1625 chicago, Detroit MI",42.38046,-83.099206
"20503 asbury park, Detroit MI",42.442962,-83.210431
"5331 chene, Detroit MI",42.3683256,-83.0426571
"4280 lakepointe, Detroit MI",42.3932829,-82.947652
"20071 irvington, Detroit MI",42.4421043,-83.0985482
"20430 bramford, Detroit MI",42.44667,-83.023182
"14836 indiana, Detroit MI",42.398586,-83.157038
"12057 northlawn, Detroit MI",42.376747,-83.15293
"22411 plymouth, Detroit MI",42.371277,-83.261255
"1991 mcpherson, Detroit MI",42.404535,-83.071972
"15395 linwood, Detroit MI",42.404549,-83.127621
"13526 ryan, Detroit MI",42.416793,-83.060799
"7820 mansfield, Detroit MI",42.350084,-83.202262
"19627 yacama, Detroit MI 48203",42.437748,-83.0972946
"18465 whitcomb, Detroit MI",42.426022,-83.197553
"13379 camden, Detroit MI",42.4059812,-82.9701718
"7060 navy, Detroit MI 48209",42.312624,-83.1185579
"643 manistique, Detroit MI",42.370218,-82.938877
"8130 cahalan, Detroit MI 48209",42.3074149,-83.1270793
"2405 edward, Detroit MI",42.3267541,-83.128696
"3779 iroquois, Detroit MI",42.3694487,-83.0031101
"18075 littlefield, Detroit MI",42.4231621,-83.1768813
"2701 electric, Detroit MI",42.268082,-83.158751
"20323 seven mile, Detroit MI",42.429208,-83.2423901
"20040 ohio, Detroit MI",42.440624,-83.156544
"2482 tyler, Detroit MI",42.392387,-83.119814
"842 coyle, Detroit MI",42.3944071,-83.1935093
"15750 pinehurst, Detroit MI 48238",42.406737,-83.1660349
"1122 lenox, Detroit MI",42.372601,-82.952366
"2410 lafayette, Detroit MI",42.3209935,-83.0733147
"18019 strathmoor, Detroit MI 48235",42.422179,-83.188806
"1120 liebold, Detroit MI",42.2809898,-83.1480908
"17311 wyoming, Detroit MI",42.418979,-83.160638
"506 westminster, Detroit MI",42.387363,-83.0770019
"4676 devonshire, Detroit MI",42.3994412,-82.9401584
"15704 monte vista, Detroit MI",42.4060203,-83.1672244
"13333 chicago, Detroit MI 48228",42.3655776,-83.1758138
"19191 chester, Detroit MI",42.42362,-82.922239
"20045 roselawn, Detroit MI",42.4407339,-83.15361
"16190 kentucky, Detroit MI 48221",42.41107,-83.158578
"506 kenilworth, Detroit MI",42.386382,-83.07632
"19496 livernois, Detroit MI",42.436697,-83.141207
"4821 spokane, Detroit MI",42.3600619,-83.1219028
"3340 outer drive, Detroit MI 48234",42.440453,-83.0463758
"6797 minock, Detroit MI",42.340936,-83.231831
"18201 greenview, Detroit MI",42.423908,-83.225072
"6455 concord, Detroit MI 48211",42.3838275,-83.0307447
"14954 meyers rd, Detroit MI",42.3999049,-83.1688379
"3776 belvidere, Detroit MI",42.3726905,-82.9956538
"16546 santa rosa, Detroit MI",42.413058,-83.142436
"5139 mcclellan, Detroit MI",42.382204,-83.001562
"10686 duprey, Detroit MI",42.423673,-82.934849
"8893 stahelin, Detroit MI 48228",42.359102,-83.225197
"10045 manning, Detroit MI",42.4399277,-83.0108555
"15021 hartwell, Detroit MI",42.4002528,-83.1781563
"5989 farmbrook, Detroit MI",42.417508,-82.924807
"19644 gable, Detroit MI",42.439143,-83.042436
"3841 eight mile, Detroit MI",42.445903,-83.138537
"1524 military, Detroit MI",42.3135173,-83.1049552
"19181 healy, Detroit MI",42.4344677,-83.0560025
"19373 goulburn, Detroit MI",42.437626,-82.994033
"18500 stoepel, Detroit MI",42.427673,-83.141943
"2153 liddesdale, Detroit MI",42.272065,-83.154013
"18660 woodingham, Detroit MI",42.428745,-83.150093
"9338 grand river, Detroit MI",42.366371,-83.132155
"8218 robinwood, Detroit MI",42.431645,-83.020382
"15850 joy rd, Detroit MI",42.3581032,-83.2019237
"13542 gallagher, Detroit MI",42.4162139,-83.065644
"501 dragoon, Detroit MI",42.302571,-83.098352
"12025 longview, Detroit MI",42.404953,-82.987527
"14230 maiden, Detroit MI",42.40768,-82.968864
"227 melbourne, Detroit MI",42.37764,-83.074703
"10811 peerless, Detroit MI",42.423979,-82.938342
"10240 balfour, Detroit MI",42.415565,-82.947777
"1998 grand blvd, Detroit MI",42.375058,-83.040248
"16621 braile, Detroit MI",42.41124,-83.245533
"18937 van dyke, Detroit MI",42.432912,-83.024466
"3308 edsel, Detroit MI",42.264403,-83.164021
"20442 ohio, Detroit MI",42.444029,-83.156676
"10216 plymouth, Detroit MI",42.3735758,-83.1610791
"7809 mettetal, Detroit MI",42.349857,-83.205117
"1445 cavalry, Detroit MI",42.3128641,-83.103478
"1971 vinewood, Detroit MI",42.323142,-83.0914899
"14121 mapleridge, Detroit MI",42.4290227,-82.9791876
"18480 moenart, Detroit MI",42.4291638,-83.0500626
"16302 mendota, Detroit MI",42.411929,-83.165147
"8284 piedmont, Detroit MI",42.3534689,-83.228045
"3229 ewald circle, Detroit MI",42.383638,-83.144802
"18499 moenart, Detroit MI",42.4293474,-83.0502351
"9316 mendota, Detroit MI",42.364224,-83.163811
"13531 pinehurst, Detroit MI 48238",42.386404,-83.165654
"15889 ohio, Detroit MI",42.4092028,-83.1558079
"5449 vernor, Detroit MI",42.31768,-83.101301
"11751 chatham, Detroit MI 48239",42.373816,-83.262493
"15734 freeland, Detroit MI 48227",42.406146,-83.185303
"19351 westbrook, Detroit MI",42.432198,-83.2526369
"4294 larchmont, Detroit MI",42.3561369,-83.114709
"4516 sheridan, Detroit MI",42.371851,-83.014704
"9920 memorial, Detroit MI",42.3679439,-83.2116219
"6920 westwood, Detroit MI 48228",42.342697,-83.230019
"4701 chene, Detroit MI",42.3636275,-83.0396625
"12950 fenkell, Detroit MI",42.4023837,-83.172042
"1041 st antoine, Detroit MI",42.335256,-83.0408575
"7416 mansfield, Detroit MI",42.3462869,-83.202097
"8583 manor, Detroit MI",42.357847,-83.166724
"4101 seyburn, Detroit MI",42.3711497,-83.0107832
"1322 broadway, Detroit MI",42.335184,-83.0458628
"9444 roselawn, Detroit MI",42.36527,-83.149111
"5779 pennsylvania, Detroit MI",42.387942,-83.00235
"1901 fort st, Detroit MI 48216",42.321657,-83.066889
"3100 ethel, Detroit MI",42.263164,-83.156221
"5000 casmere, Detroit MI 48212",42.405804,-83.0505699
"19340 westmoreland, Detroit MI",42.4323369,-83.236313
"17917 st aubin, Detroit MI",42.4249657,-83.081676
"12905 puritan, Detroit MI",42.4072836,-83.2771498
"1830 eight mile, Detroit MI 48203",42.4467275,-83.0837789
"17330 plainview, Detroit MI",42.417952,-83.236848
"2558 dickerson, Detroit MI",42.3783833,-82.9575754
"18228 tracey, Detroit MI",42.424303,-83.180923
"9651 everts, Detroit MI",42.4146844,-82.9454465
"8713 fenkell, Detroit MI",42.4023139,-83.156587
"2026 halleck, Detroit MI",42.405686,-83.071993
"9207 delmar, Detroit MI",42.3884733,-83.0712736
"19546 waltham, Detroit MI 48205",42.439033,-82.994575
"12075 findlay, Detroit MI",42.415687,-82.994502
"12244 morang, Detroit MI 48224",42.427914,-82.953514
"16220 cruse, Detroit MI",42.411025,-83.183384
"14418 alma, Detroit MI",42.421258,-82.974309
"18476 santa barbara, Detroit MI 48221",42.427208,-83.148755
"17176 ashton, Detroit MI",42.416663,-83.219558
"5586 whitfield, Detroit MI",42.361327,-83.135128
"14426 park grove, Detroit MI 48205",42.429572,-82.974392
"2406 howard, Detroit MI",42.3219554,-83.0738604
"11305 hamilton, Detroit MI 48202",42.387005,-83.096069
"4694 35th st, Detroit MI",42.337556,-83.117081
"1250 library, Detroit MI",42.3345605,-83.0469155
"10603 lanark, Detroit MI 48224",42.423656,-82.934162
"6001 harvard rd, Detroit MI",42.413431,-82.936322
"7697 woodward ave, Detroit MI",42.3732525,-83.0752725
"19309 pierson, Detroit MI",42.4314036,-83.2477083
"14980 lannette, Detroit MI",42.41729,-82.965548
"9619 rutherford, Detroit MI",42.367026,-83.202354
"1703 cass, Detroit MI",42.3336098,-83.0538169
"543 algonquin, Detroit MI 48215",42.363387,-82.952696
"6308 28th st, Detroit MI",42.350094,-83.115017
"14042 manning, Detroit MI",42.440457,-82.978993
"16010 warren, Detroit MI",42.3417302,-83.2622709
"17175 wyoming, Detroit MI",42.418074,-83.1606139
"6011 john r, Detroit MI",42.3662461,-83.0678612
"15746 whitcomb, Detroit MI 48227",42.406224,-83.195926
"19375 pelkey, Detroit MI",42.438054,-82.986722
"11796 flanders, Detroit MI",42.4115315,-82.9955097
"16420 seven mile, Detroit MI",42.4302734,-83.210073
"8212 georgia, Detroit MI",42.3932778,-83.0193433
"642 alameda st, Detroit MI",42.44607,-83.110349
"7233 minock, Detroit MI",42.343777,-83.231983
"16777 kentfield, Detroit MI",42.413139,-83.241225
"5827 malcolm, Detroit MI",42.3947816,-82.98452
"20190 eight mile, Detroit MI",42.4440089,-83.2421125
"1609 livernois, Detroit MI",42.313386,-83.108689
"12859 blackstone, Detroit MI",42.38225,-83.248935
"1937 lamothe, Detroit MI",42.365157,-83.0928859
"9954 evergreen, Detroit MI",42.367998,-83.2356269
"15729 stansbury, Detroit MI 48227",42.4061455,-83.1827439
"2136 woodmere, Detroit MI",42.3070266,-83.1351597
"3702 edison, Detroit MI",42.3720847,-83.1192326
"8053 radcliffe, Detroit MI",42.339798,-83.148365
"7519 giese, Detroit MI",42.415658,-83.026103
"14017 monte vista, Detroit MI",42.3899929,-83.166878
"8075 westwood, Detroit MI",42.3515662,-83.2310829
"18970 fairway dr, Detroit MI",42.430946,-83.1310759
"12320 klinger, Detroit MI 48212",42.409374,-83.059276
"8595 wisconsin, Detroit MI 48204",42.3580525,-83.1545754
"15847 dacosta, Detroit MI",42.3507125,-83.2578398
"1528 alter, Detroit MI",42.3788045,-82.9416789
"8506 westwood, Detroit MI",42.355578,-83.230546
"17122 second, Detroit MI",42.4177653,-83.10963
"13544 mackay, Detroit MI",42.41384,-83.072253
"15888 southfield, Detroit MI",42.4078389,-83.2181946
"7056 chalfonte, Detroit MI",42.400621,-83.142312
"6349 globe, Detroit MI",42.406466,-83.141357
"19990 stratford, Detroit MI",42.440366,-83.135908
"6584 frontenac, Detroit MI",42.386538,-83.027871
"14831 holmur, Detroit MI",42.399386,-83.136215
"20507 hull, Detroit MI",42.445603,-83.031572
"7691 plainview, Detroit MI",42.348138,-83.234575
"6687 sparta, Detroit MI",42.345553,-83.136833
"4825 ternes, Detroit MI",42.3296452,-83.1414929
"8812 joy rd, Detroit MI",42.359232,-83.155816
"2003 calvert, Detroit MI",42.3822221,-83.1057516
"4279 belvidere, Detroit MI",42.3761736,-82.9986237
"18869 lumpkin, Detroit MI",42.431492,-83.080572
"18632 john r, Detroit MI",42.428923,-83.101812
"13854 moran, Detroit MI",42.418321,-83.0641
"2983 bewick, Detroit MI",42.370693,-82.986327
"11751 wyoming, Detroit MI",42.3756859,-83.1588405
"17380 pierson, Detroit MI",42.418847,-83.246932
"4636 moran, Detroit MI",42.366424,-83.029705
"6337 rutherford, Detroit MI",42.336958,-83.201123
"4240 tuxedo, Detroit MI",42.378554,-83.129713
"18061 orleans, Detroit MI",42.426096,-83.085261
"19400 westbrook, Detroit MI",42.4330211,-83.2521148
"91104 cameron, Detroit MI",42.3839479,-83.068529
"19501 tacoma, Detroit MI",42.4419006,-82.9478322
"4314 trumbull, Detroit MI",42.347676,-83.07568
"7400 buhr, Detroit MI 48212",42.424083,-83.0276576
"9520 whittier, Detroit MI 48224",42.4138388,-82.9455828
"14251 coyle, Detroit MI",42.391425,-83.193648
"19408 keating, Detroit MI",42.436465,-83.0999
"19859 pinewood, Detroit MI",42.4386463,-82.975493
"14685 spring garden, Detroit MI",42.428305,-82.970754
"16700 forrer, Detroit MI 48235",42.412417,-83.201505
"1688 bagley, Detroit MI",42.32857,-83.068639
"17847 dequindre, Detroit MI",42.424037,-83.082736
"4841 chopin, Detroit MI",42.332855,-83.1348888
"15753 evergreen, Detroit MI",42.4054726,-83.2378587
"12630 corbett, Detroit MI",42.405285,-82.9788277
"19924 biltmore, Detroit MI",42.437992,-83.211884
"7288 plainview, Detroit MI",42.3445198,-83.2339464
"2743 casper, Detroit MI",42.3165232,-83.128922
"10041 roseberry, Detroit MI",42.4075807,-82.9866419
"615 marston, Detroit MI",42.3780349,-83.068659
"23750 seven mile, Detroit MI",42.429302,-83.274852
"3329 cortland, Detroit MI",42.3838549,-83.125348
"700 chene, Detroit MI",42.3404761,-83.0240691
"4437 joy rd, Detroit MI",42.3674869,-83.123979
"15892 greenlawn, Detroit MI 48221",42.408771,-83.15037
"2636 algonquin, Detroit MI 48215",42.3781234,-82.9613198
"1142 morrell, Detroit MI",42.313977,-83.097046
"18435 sunderland rd, Detroit MI",42.4253039,-83.228652
"17354 runyon, Detroit MI",42.42295,-83.006171
"19555 barlow, Detroit MI",42.439115,-82.996512
"8600 mcnichols, Detroit MI",42.4171888,-83.1562317
"20200 grand river, Detroit MI",42.4096155,-83.2394609
"1032 deacon, Detroit MI",42.280321,-83.143565
"17206 roselawn, Detroit MI 48221",42.418684,-83.151999
"486 dumfries, Detroit MI",42.28786,-83.147663
"18430 ford, Detroit MI",42.3294688,-83.2196983
"500 arden park, Detroit MI",42.388289,-83.0775
"4203 trumbull, Detroit MI",42.346622,-83.075901
"8137 winkelman, Detroit MI",42.3889182,-83.0418261
"14157 auburn, Detroit MI 48223",42.389617,-83.234806
"1448 longfellow, Detroit MI 48216",42.380995,-83.096397
"11626 cheyenne, Detroit MI",42.373584,-83.173912
"2728 bagley, Detroit MI",42.3249562,-83.0801277
"20030 harned, Detroit MI",42.442256,-83.073401
"15501 asbury park, Detroit MI 48227",42.4045448,-83.208721
"9203 lakepointe, Detroit MI",42.408594,-82.958484
"22650 frisbee, Detroit MI",42.435591,-83.267272
"14650 heyden, Detroit MI",42.3772491,-83.2389428
"8841 michigan ave, Detroit MI",42.329302,-83.150225
"18060 binder, Detroit MI",42.426912,-83.063458
"19123 van dyke, Detroit MI",42.4344094,-83.02426
"2535 chalmers, Detroit MI",42.3809432,-82.9494965
"12603 washburn, Detroit MI",42.3808549,-83.160091
"18420 harlow, Detroit MI",42.425055,-83.215468
"5700 elmer, Detroit MI",42.335484,-83.144943
"18618 prairie, Detroit MI 48221",42.42827,-83.145221
"12927 plymouth, Detroit MI",42.3729365,-83.1712545
"15465 northlawn, Detroit MI",42.4053417,-83.1536202
"6452 mcgraw, Detroit MI",42.3400111,-83.1294956
"2688 elmhurst, Detroit MI",42.3841309,-83.117878
"1050 liebold, Detroit MI",42.2818089,-83.147408
"6182 15th st, Detroit MI",42.360101,-83.0946791
"8233 marion, Detroit MI",42.395109,-83.019043
"16197 wisconsin, Detroit MI",42.411178,-83.1569899
"1501 woodward ave, Detroit MI",42.3349913,-83.0494472
"19533 schoolcraft, Detroit MI",42.3860413,-83.2340492
"17179 roselawn, Detroit MI 48221",42.4182908,-83.1526212
"10731 roxbury, Detroit MI",42.41743,-82.952661
"8029 radcliffe, Detroit MI",42.339972,-83.147924
"18107 cherrylawn, Detroit MI",42.4239711,-83.1553932
"17136 bloom, Detroit MI",42.419553,-83.048228
"11132 findlay, Detroit MI",42.412061,-83.003291
"6355 livernois, Detroit MI",42.346597,-83.1318066
"20026 exeter, Detroit MI",42.4413654,-83.1050993
"13650 ilene, Detroit MI",42.3881439,-83.1615094
"6193 lodewyck, Detroit MI 48224",42.418804,-82.926766
"15875 heyden, Detroit MI",42.3772491,-83.2389428
"9344 steel, Detroit MI",42.364494,-83.169892
"5859 faust, Detroit MI",42.3324521,-83.220411
"15711 cherrylawn, Detroit MI",42.406387,-83.154665
"8385 logan, Detroit MI",42.305017,-83.1275921
"10039 cheyenne, Detroit MI",42.3703618,-83.174459
"13961 arlington, Detroit MI 48212",42.4158217,-83.0753127
"14622 hayes, Detroit MI",42.4267697,-82.9652389
"9263 grandville, Detroit MI",42.362715,-83.230172
"314 grand blvd, Detroit MI",42.318849,-83.085596
"5550 maplewood, Detroit MI",42.358029,-83.13109
"9255 vaughan, Detroit MI",42.362295,-83.237484
"1608 taylor, Detroit MI",42.376759,-83.096357
"20430 exeter, Detroit MI",42.444977,-83.104789
"21603 grand river, Detroit MI",42.415316,-83.255294
"20078 heyden, Detroit MI",42.3772491,-83.2389428
"16200 sorrento, Detroit MI",42.410926,-83.172573
"14521 fenmore, Detroit MI",42.4084993,-83.2174298
"14531 trinity, Detroit MI",42.393794,-83.2481693
"4664 toledo, Detroit MI",42.3225263,-83.1006305
"20430 cameron, Detroit MI",42.445251,-83.093672
"18810 concord, Detroit MI 48234",42.432219,-83.032335
"17410 monica, Detroit MI 48221",42.420535,-83.14383
"5557 allendale, Detroit MI",42.3527714,-83.1276487
"15021 st marys, Detroit MI",42.399493,-83.206823
"4100 mcnichols, Detroit MI",42.4172551,-83.1400703
"18056 caldwell, Detroit MI",42.4108552,-83.0464086
"19004 annchester, Detroit MI",42.4287372,-83.2352632
"11953 alcoy, Detroit MI",42.4238663,-82.9852974
"9982 terry, Detroit MI",42.369236,-83.190462
"7794 girardin, Detroit MI",42.38834,-83.032436
"81 hague, Detroit MI",42.379584,-83.077546
"20515 oakfield, Detroit MI",42.442918,-83.216351
"711 harding, Detroit MI",42.3620189,-82.97604
"18665 bloom, Detroit MI 48234",42.430773,-83.0492811
"19452 burgess, Detroit MI",42.433634,-83.255598
"11808 evanston, Detroit MI",42.399017,-82.985744
