9518 27092
122 1684 764
7061 729 -130
631 1704 -209
2278 4085 -560
9311 9163 -1
1059 8004 -612
7141 6159 -503
1915 8301 -125
1561 6677 201
7440 4465 110
5847 4581 638
9273 871 271
2449 7970 41
2442 5082 451
2419 3863 -509
6264 4427 206
4169 3134 -773
3305 6225 452
6874 5071 137
1205 8236 269
7127 559 -421
8781 7007 -299
9005 5386 -395
5871 8395 239
3223 3464 -514
3116 5713 261
8163 5313 -328
4109 836 -465
8896 2048 -156
5561 1078 287
3874 5158 -30
6355 5552 355
5090 6127 -3
3222 4314 -737
177 6306 -268
2534 721 624
6201 1283 146
537 5280 454
3427 4893 -539
8988 5047 -54
7469 3976 -143
3175 3954 383
7193 5542 -628
5145 886 -633
6388 2467 -279
3906 9302 259
7923 7392 -510
8067 7702 165
3801 2234 397
8242 7110 197
6039 3433 -378
599 4550 -317
7399 5772 863
4325 5584 896
6390 2171 -979
8784 4731 886
1778 7425 -75
8624 5850 -691
5816 4058 -920
3863 3455 -779
5200 4695 435
5633 7546 333
9478 6761 -533
1864 8810 -655
8976 4949 89
8534 7469 -497
4701 1553 380
2994 7631 -14
8775 4230 803
1406 8823 -659
1103 1038 413
8141 2807 411
5318 1955 -558
5684 7678 -49
237 1706 -503
4238 3642 -102
903 5378 -185
2886 5616 -935
4252 606 580
5536 6720 -945
6438 3120 159
7006 1831 537
1694 6819 606
1051 4576 -754
1972 5612 823
5482 2032 848
6459 2224 -37
8417 59 -993
8278 3497 537
3071 2400 -208
8335 2357 797
6632 6221 -292
2217 169 261
3474 1525 377
7234 1161 780
8851 4939 -373
2572 6176 -475
9447 4799 912
7966 6150 748
2725 2262 100
4565 3914 -324
1919 4882 -516
7766 3974 -1
3662 7190 -397
225 9143 588
2011 4928 560
8295 465 -554
976 6150 -714
1295 33 142
2850 2932 851
4536 8985 -585
6022 4636 611
5510 4437 944
5620 2532 10
9259 4133 577
5249 3628 439
4250 2183 -92
3055 4664 706
6209 2346 -971
8573 3536 552
6862 1288 594
7803 5541 833
8149 2683 -378
3897 4855 -495
8716 6409 -246
2610 3259 454
6644 960 -810
8478 6072 649
9128 8036 -558
5765 7580 -462
7640 7315 399
7086 5506 -195
1956 2344 -574
989 5259 758
7970 1279 298
6460 358 -833
1883 3560 100
3070 5888 -69
2040 380 931
2868 1431 -181
393 8320 -733
1647 5554 -797
7084 2494 859
2908 5759 -563
7330 2824 296
7643 4209 670
4429 8381 78
8847 4371 43
7942 6502 -744
2927 958 -245
1690 2587 -886
3891 9513 457
6335 7614 -906
8334 5057 -221
739 1635 418
5412 2921 375
7059 9419 183
2303 7633 736
470 2904 -103
5317 9232 -241
7302 8128 -98
4961 6403 906
3244 91 244
8026 4545 -721
3278 6142 -43
424 4657 330
7847 246 -366
7366 5389 -935
3038 294 -584
1118 7040 -291
7916 1117 -686
1822 8266 207
8863 4318 243
5784 7080 -963
5697 4939 448
2114 848 112
1156 1967 -2
269 8092 464
1127 6755 -639
1920 537 -353
2708 5034 811
2345 6685 -359
9161 8501 -173
4740 8820 -632
6983 2088 81
6790 8480 403
2337 1866 -21
5943 3161 -729
3832 5148 481
3872 7984 -673
562 1655 517
665 1926 -10
5017 9187 -363
1265 2924 683
1957 1209 -58
7833 8619 470
257 1361 497
1371 8888 -954
7858 2819 233
639 1939 535
4671 2051 412
4795 4989 -42
1129 4599 144
7935 8570 602
3454 2042 99
6093 3003 869
2333 4904 461
9484 2395 -886
5847 7171 -307
1628 2667 392
3492 9069 153
4920 2923 -504
5941 2738 -790
1423 687 -77
265 8382 915
6959 9338 8
3512 770 -792
1057 5797 122
5906 205 -868
6676 7956 421
3322 2466 -382
1513 592 -833
5318 2343 108
7703 2088 561
6131 3385 756
8988 8623 909
5455 1090 697
9070 1829 -917
3152 3580 -89
4570 2203 -50
611 6015 -666
8402 7222 -885
7370 1811 992
8330 600 -394
1250 6882 -540
4298 9252 -10
5594 2904 -536
8339 6927 141
5928 5135 -437
8240 3344 -40
2711 2724 5
7375 317 700
5515 6411 627
6099 790 49
569 5063 47
6043 4749 -131
3731 7617 740
5668 2692 285
2549 4748 943
853 8949 813
3201 7695 -23
8279 9244 -591
1858 6688 -478
2375 5916 486
6257 2778 317
2333 426 -858
5708 3309 -151
6089 7254 404
6744 1134 378
7359 4656 913
4135 5963 -348
1464 1521 56
8440 531 -988
6634 3788 -12
1713 8825 648
1332 5213 107
3555 7580 81
6487 2460 580
4217 2598 989
4482 7305 -116
45 4983 929
1408 9424 -964
7939 5402 563
1002 9223 645
7843 8668 609
1605 9395 -505
6362 1400 -515
2992 5110 401
7647 2484 -319
3760 7774 797
5378 7201 -600
5285 8539 169
8213 8667 -648
4073 7566 -264
4243 5757 -480
4996 3516 -58
7559 3127 881
5946 2021 251
886 8603 207
1939 4384 -782
2463 8162 854
7910 9031 -903
8775 9029 -868
6584 8988 -164
3545 3752 660
1294 1471 912
2501 758 534
2660 2774 -788
6280 5222 -644
3670 3190 -866
1588 1909 -362
8677 825 -400
318 1564 -964
8136 94 -407
3405 3566 -405
4478 8488 272
4690 224 418
1192 1427 475
9506 2018 -464
1180 7120 333
6225 5297 -384
6598 847 187
8487 2331 78
3419 2138 -981
9436 3156 912
1764 9516 -359
2642 1210 -320
7153 3064 -776
6181 2334 -194
1135 8006 -465
1338 3618 -367
6020 7719 902
8025 5424 -359
5090 4799 -54
7603 4591 92
9421 4279 88
7499 4640 687
1411 875 -388
8563 8526 911
6515 1909 875
6598 8670 751
6129 5443 410
212 5469 637
8402 6171 -456
7570 7720 500
1925 5104 -485
4946 4585 -785
5188 4551 305
4145 1345 -957
9362 2749 -845
4747 605 742
8412 8722 -324
8072 1553 35
2979 4623 -481
7114 7273 622
5455 6715 314
5603 6106 -869
4094 6102 -114
5778 7264 -858
980 5071 835
8044 499 -828
56 4140 187
315 6748 -232
2033 3018 787
2559 7549 579
7446 51 829
4824 6589 -398
7742 2510 351
5128 9189 -367
2390 3801 832
5487 5641 717
1745 9451 -463
7476 7473 769
9438 7080 954
456 6955 -639
1804 549 -366
4468 5654 -610
1132 5932 553
8520 794 691
7603 1063 -304
8858 6062 203
8368 7517 -25
3800 8672 288
3955 7946 -934
4953 4706 -573
2723 68 252
9160 9266 407
3095 4648 -215
672 6631 348
183 7034 -970
7554 7609 513
1557 5950 900
2818 4556 382
9022 7454 -661
5933 2315 -534
8082 307 658
7463 7674 755
2971 5669 -588
8971 7039 -431
4678 5356 220
7019 6804 902
136 6682 523
6007 8597 -304
9257 8262 664
7871 6295 798
4525 4311 -382
3490 5602 -468
6751 144 442
5430 1717 -632
8605 2069 816
2735 8738 -185
686 7572 45
3186 9340 856
6088 5341 -996
4115 6337 -864
2890 4734 -478
2296 7958 -410
3581 790 -59
4778 5391 531
557 1776 695
5524 189 806
9173 6103 -597
1989 2737 222
3957 6833 418
2300 176 695
5883 3043 -990
3317 850 -979
4362 5708 -889
7227 5162 -831
1945 6640 -230
1931 5080 978
9214 7403 -892
6164 666 929
2425 3413 205
3940 1019 59
6500 5553 756
4716 3406 796
290 1005 -560
5338 6143 -896
3382 132 -766
7340 2960 -115
9114 6086 541
3272 1099 -355
5368 1010 612
3749 5719 371
6757 5148 -715
3274 163 43
1165 2450 866
8026 4104 848
361 4269 -550
2339 3938 172
6362 5917 313
5711 7772 -176
1452 2129 -489
8405 4002 470
6623 6648 649
7932 643 -326
1858 2675 958
5717 2238 -889
1238 1014 850
3067 280 167
6474 7297 740
9482 3408 -263
6457 5248 -326
6687 2703 -533
9461 4732 250
733 7544 -365
8251 3302 388
4115 3608 243
8686 6818 -72
4454 1819 -157
8044 6031 -356
6774 2934 68
771 7378 34
1864 4757 -750
2590 4986 173
8510 6395 -215
1247 781 824
1038 5813 -848
7677 6657 -182
6662 9263 513
4708 8966 893
4950 9310 -528
2945 3336 -615
4462 5540 -859
8717 1812 992
761 3426 513
5704 122 -495
8690 742 188
8643 5652 748
1739 5795 -607
1400 6046 355
9347 8998 835
238 3036 830
4532 287 456
4605 5315 -146
2899 5911 627
1491 8993 -300
636 2757 125
658 4055 -444
221 2478 -477
9225 2358 181
1902 346 895
5282 6351 118
7222 834 42
5555 6749 172
7003 7152 267
2356 8276 -699
192 1904 758
2704 1097 -929
5757 595 -675
5669 1980 238
6436 3564 -997
2089 2891 -979
8971 3263 618
3297 1000 932
9199 2456 161
5423 2660 279
7164 3977 353
3100 4936 -923
5015 1922 638
4685 9286 738
6362 8162 -594
8311 312 -701
552 4562 -636
5296 4588 412
3515 5403 773
2913 9004 403
6505 5557 70
3633 8002 322
2726 9122 920
6483 813 -12
7818 3420 233
3652 254 -670
7373 1498 582
9295 5787 996
5989 4907 -799
2812 3191 449
3036 2629 666
696 2012 338
7139 3662 784
8199 4467 -627
4800 4140 753
8641 923 668
1745 3877 -288
5751 5767 93
5893 4742 596
2608 7230 628
5937 4723 -145
3972 9044 -508
4182 780 -233
92 1717 504
2034 2630 -904
4889 3442 -988
5373 5152 -891
4529 5415 -501
9224 388 699
1296 9383 671
5902 3364 -62
8671 3398 -253
1799 716 -757
1257 2894 -882
464 2094 -36
9428 1807 -800
5771 8942 761
2336 7351 430
8301 5470 551
2651 1509 861
2898 4827 -449
3682 9367 -81
8865 7973 -948
4256 648 -245
1486 8455 340
8557 7584 -337
1217 142 -206
1815 1701 629
6743 6066 330
189 7017 315
598 3949 279
5574 9255 355
9133 1099 886
4042 2215 620
8216 6170 -394
4083 7365 769
6648 8375 -728
4090 277 -536
370 632 474
5653 7159 -992
181 2765 736
87 5506 769
5997 169 -568
2376 6710 -399
900 3827 -814
3464 2733 389
3537 1360 654
9113 7258 384
1358 1933 -767
7653 5731 418
393 1921 857
4832 9145 866
7101 317 607
8657 4106 117
1941 4086 552
3834 6785 -142
7916 5823 553
7309 2480 -884
2276 7117 840
2704 7756 493
2417 2213 -152
7462 1450 -918
7786 5979 689
4774 342 914
6406 634 -401
7030 2382 -227
2611 1119 615
5187 3225 -977
8444 9220 402
4420 2643 -834
8477 3043 251
9003 3377 -394
6371 5287 479
9251 122 466
7750 3235 340
7221 1454 -967
7131 1589 -732
506 5168 731
6707 9092 252
6241 9156 499
5868 8071 24
6071 6635 -4
2342 6386 471
8173 590 197
1342 8812 610
1042 6473 362
3673 6831 481
1044 1591 843
4120 2072 167
4112 7894 -301
4662 9475 164
7429 9309 -630
909 1659 370
3219 9348 -685
2009 8791 -298
8126 7811 177
1742 6729 690
3572 435 -405
2014 2548 -370
8389 8305 -442
7113 6932 904
7940 184 169
8898 294 727
8222 6298 815
6176 904 -247
3566 1197 -291
8412 3760 -698
930 2553 -574
571 9142 576
4335 610 394
2390 6159 -459
4820 6995 928
7006 3970 426
4187 3674 -864
4831 4908 -237
1401 3050 -232
5687 1842 -130
8935 5158 638
6282 2768 670
1534 3906 234
2855 6247 805
1241 132 341
6117 5654 993
5122 3028 306
1242 830 -147
3541 8428 988
5204 2128 -664
7610 3363 567
244 1931 175
1875 6448 -253
3415 1583 -712
4276 357 -479
2565 831 -355
6732 1455 472
6939 2461 178
8519 585 -228
3331 1407 -533
4579 3960 288
4538 4830 -358
6945 8066 520
2093 4551 327
3938 1013 785
2574 1539 -48
6633 3197 632
2939 1765 -973
547 7953 246
786 2264 715
9202 3079 889
1761 1150 882
1296 8574 201
795 4017 648
1155 9423 240
3523 2557 399
6595 2473 -576
4726 1639 845
7805 8947 931
2287 6253 951
4459 656 -561
6103 4078 -296
3035 7092 394
8363 5623 -508
4313 7207 -189
8081 4972 938
334 7595 -368
9445 5625 -53
5386 1189 -497
6811 6190 -590
3782 2584 163
1000 643 809
8069 2505 -520
2242 231 496
8447 9065 454
5392 7836 -384
2404 4515 -974
6034 3629 261
2458 692 411
8949 4500 -131
5534 5157 -113
7581 9436 -94
8939 2733 -755
1014 7926 -690
5706 8279 666
3951 140 -125
4330 5215 76
4107 4397 -883
233 61 506
941 5082 919
9411 6890 177
496 7951 884
5439 4209 -330
4807 9441 243
4767 100 422
3167 7602 171
3812 67 -398
6423 6449 -916
5896 6381 530
1853 116 870
8189 748 -984
1202 957 452
1128 1464 862
2253 3942 870
7646 221 223
9313 5427 -769
3362 4261 -587
6071 7690 -227
8773 4853 -685
5013 5937 -263
6040 842 198
109 7889 -602
5732 8794 79
5210 858 -82
5157 4669 -697
399 1241 182
7718 5761 830
9176 4025 -465
4819 1330 -374
1898 8409 321
7932 7624 -217
5277 4979 -127
3070 9289 -397
2906 3627 -404
3069 9189 902
9369 5054 275
1681 8501 -880
4506 5123 -320
1424 105 -921
1465 8488 -572
3098 6185 399
8649 1605 -54
6595 7617 -296
8089 3162 -13
3097 6961 -767
2176 2652 400
4892 696 329
4271 5205 -30
3501 8881 863
2827 8417 -487
5785 8256 670
7470 7751 951
9294 7037 564
9236 5447 -202
7736 3792 -769
3246 6106 763
6029 643 32
8887 4923 -346
4761 8483 935
560 961 211
1936 3489 -186
6027 7445 -395
8879 4841 -378
7891 4084 852
2874 3548 906
7409 3883 941
3189 1074 368
6116 1353 206
814 2743 -431
6476 8661 -684
1245 3892 -997
7002 8703 602
6819 7626 355
334 5860 -691
5824 6649 -817
5257 3392 -59
2839 8067 1000
3447 1456 431
1854 8872 -584
1756 5294 476
2195 2531 -506
8343 7721 182
2628 4743 800
5731 7542 998
4611 5489 936
6054 1926 -939
6366 2320 -265
1507 1004 -60
7854 9096 60
1516 4393 856
173 6724 -384
425 5596 -506
1764 6336 -319
2461 880 -770
8397 6665 521
8558 245 130
1211 657 112
6006 5980 -928
8989 5983 911
1199 180 -674
976 8967 -677
3155 4080 803
4157 8794 827
1713 2328 178
9137 1456 -883
4036 1765 773
4103 1833 -165
908 8417 -816
3667 7132 800
615 7150 -296
1238 4216 -720
4038 6493 873
7030 3572 -631
1346 4802 672
1386 9069 888
7620 9420 -908
7054 2302 470
1064 5978 -430
6121 3650 917
7703 5036 -927
5650 6104 -944
2715 1124 546
219 2113 765
5947 2216 191
2682 319 -18
2447 6045 -429
8824 6799 508
9029 7116 -600
8912 8044 740
571 7314 238
7542 6304 -446
6265 3370 326
5379 4500 421
7611 6764 -410
5760 3513 846
2619 6279 -735
5773 3790 929
1856 1046 2
1429 1865 661
5894 8634 795
7024 5836 399
5830 1785 580
8716 4553 993
6235 8792 -150
2150 3983 -699
5502 1841 290
1852 6773 249
5633 3252 952
7307 2535 606
577 1601 -599
2872 8090 886
8660 1811 -616
1451 4945 -225
431 5708 -708
5952 3795 662
7236 2491 -403
9387 5608 770
5043 7695 973
2876 7168 567
5766 1594 615
8096 3526 -437
2760 8551 -661
5259 8349 -585
5809 7135 996
8328 3393 916
4262 1446 982
4045 6926 -533
745 5532 850
3742 3776 933
3307 7151 492
8405 8850 -369
7647 4396 -678
4753 8393 5
1577 3346 -322
1211 3262 -290
9482 5509 -697
3649 51 -91
7949 4798 558
2849 7031 423
4195 2716 -372
7562 1946 8
5246 4792 -640
7132 878 -270
333 4395 281
1097 1012 73
4672 8163 407
1418 5825 934
2954 1405 -217
8310 6684 -559
4949 2461 -338
3116 3728 -818
6278 8050 987
922 5160 34
1871 9305 -310
268 5082 -787
4868 2702 -666
8129 7655 157
7383 3756 379
3968 5046 -735
9481 5578 914
5399 1814 -788
2912 4852 419
1369 6700 296
1356 3511 -742
6157 4086 -650
6173 468 -421
189 5927 573
645 5167 -443
2490 3206 -202
7854 4023 853
198 4120 25
5731 6847 624
2966 4856 691
154 395 274
5720 4624 -157
3035 7208 -814
9097 7506 -594
3503 317 -757
3079 2235 -668
937 9219 13
1198 7003 -570
4904 4275 -882
1508 1089 47
7179 449 992
4299 1538 863
2073 8345 938
5819 1677 963
2989 3134 -295
6111 4510 954
7497 7748 803
7237 5788 176
730 7163 -627
4858 6030 216
6167 5389 794
1277 6730 4
3349 8162 27
2622 9304 -761
7095 6558 750
1842 19 308
6251 998 -911
1762 2341 -130
2763 846 -99
2616 6057 -342
810 7266 -118
6260 7859 958
2947 9235 -280
9293 2849 -571
848 4633 -602
3660 4315 618
5030 505 65
3014 2362 -87
7689 7846 -870
1814 449 409
4613 5630 393
1651 5046 -357
1618 8325 -246
955 8212 -325
1803 6082 -251
2687 522 201
4873 2937 -856
7279 1986 -759
550 1099 164
2594 5501 360
7650 8572 444
1187 9152 -524
8114 6382 916
8319 6171 154
5383 8142 -712
7762 1782 -952
5399 570 -377
8983 4865 367
2544 4587 188
445 8774 892
1762 7067 -840
4927 832 357
9188 1048 -902
2367 7881 891
1338 7839 310
6118 508 288
8498 5126 271
2334 7455 -43
4416 6578 -345
163 2927 -916
7007 2582 829
675 4866 415
8653 1722 -809
1495 5452 416
5736 7240 956
2537 1912 349
4096 8766 -384
1540 9465 708
2749 30 -25
6580 2498 555
432 4025 -298
8778 7321 19
7432 3855 -967
4352 4438 -738
9197 8881 -508
6099 4523 -515
5431 5077 45
5603 293 -282
2212 5290 574
1484 5383 214
2688 5196 -410
1053 2494 -421
6657 5805 258
6805 1417 563
9357 1075 -968
5493 7907 -689
870 6706 -362
6308 5152 894
1853 8380 -356
2859 1647 -628
2883 46 541
5820 4876 786
187 4952 226
7525 1799 874
9198 8977 -786
7493 2776 -753
8582 3817 -583
5927 4346 147
8249 1604 -80
7816 870 -851
947 8167 -350
1373 6808 -170
2874 2191 -601
9088 2819 -682
3245 8799 460
5453 4293 -424
4208 7953 -176
955 1397 -273
4338 1701 89
1978 6361 -31
4519 6966 -992
1483 4952 47
4611 2155 592
5819 3325 756
7177 2078 -686
5874 6188 4
3293 2437 670
4156 4086 -283
8390 6666 -937
1916 5157 149
6234 8679 -844
4295 1163 -180
5575 1150 -238
7025 3435 364
6244 586 -601
9173 7332 947
8690 6401 307
8788 7830 241
8146 7870 -920
1560 218 -260
7436 57 -722
576 2324 -797
8101 2845 -140
8912 4791 -635
3076 8368 -579
9454 2652 121
8022 148 -632
4139 1857 -558
5171 1170 -232
8771 3253 -41
4139 2244 535
7973 5303 687
9125 850 597
3991 932 -169
2278 1054 910
5269 9400 -389
7316 3032 178
7363 8528 220
7545 6519 -359
9325 1516 851
4203 7768 555
2419 7902 398
9503 2667 -157
36 3172 -194
8484 7157 -346
1400 6024 -231
7551 743 -391
1925 2486 751
6794 5261 -50
9220 4686 160
8140 4354 154
8991 8058 24
4012 4813 -440
7712 477 387
8341 2828 -88
4112 7623 935
7839 5580 -556
7011 7276 -409
3590 1058 437
6188 6109 812
2431 1235 -845
362 8727 724
7537 294 -738
4704 2622 -507
6509 3097 -400
7843 547 -579
2447 2979 -524
6783 403 -63
5133 7022 482
6882 9346 -612
8179 3438 488
3630 483 -120
9102 4940 0
1460 7271 -592
6754 3987 -195
7372 6163 705
562 488 190
3551 1374 -300
8452 6548 -402
2258 5341 -392
6413 5883 373
1968 7009 -299
6585 8053 434
2928 2523 428
5174 7163 475
1709 3842 -23
749 8513 172
3356 8218 745
1881 9116 -811
7553 6867 909
6588 8913 333
7948 9064 -649
4842 2544 -964
6739 4606 -587
9222 4861 -508
1750 3621 393
4759 2778 999
7198 4326 -229
958 4270 -535
5109 5545 223
916 7129 416
4199 4165 925
2735 5601 935
4020 28 -401
7383 7772 32
7882 7249 993
6826 8813 -39
7419 7027 668
6735 4596 406
3245 2577 609
3783 3347 -356
7982 2464 136
3966 3868 -531
1673 327 662
7970 5849 655
445 9482 -955
3176 2588 598
725 7081 -814
1311 6466 -32
1250 3850 280
9349 5268 -944
8379 1389 682
7248 5447 490
4799 6474 913
4117 799 32
2436 6501 188
2120 8362 67
949 4609 -51
961 4254 510
6773 3477 809
5081 8471 414
7870 6869 -197
2747 5566 -55
7713 7787 611
4516 9371 246
3523 1754 55
771 8676 -653
6870 151 185
679 9464 619
5503 4500 6
7631 1088 547
1879 592 -23
373 6380 401
8695 2216 6
2504 2205 -389
8419 5741 -441
5943 1677 -75
9462 3152 -252
6136 385 716
3919 1080 234
7810 8883 924
4333 6879 -111
9186 4723 374
4667 7166 -643
3588 7921 583
5759 2119 -564
6093 6721 -236
7143 904 -124
3759 2193 745
6604 13 1
159 384 -501
3722 6524 492
3892 8028 -776
1416 3136 -860
3281 2578 984
7353 6162 -178
8019 2355 -188
9458 2910 -36
1033 9207 -542
3119 6501 890
4357 5234 759
9439 9074 -261
2542 925 810
6599 8814 588
4899 3329 623
628 2656 703
3773 3899 985
3181 6784 575
7776 5261 335
4819 6255 73
8249 3736 -993
6821 1950 699
7269 6499 821
2802 6826 -758
987 4502 129
2633 7205 14
5794 2776 -308
6628 3801 803
5087 3471 -216
264 5939 -396
6215 1819 -760
4565 4685 173
3174 7960 8
6970 7593 -508
752 9105 782
4387 8593 -991
1235 3647 853
812 5626 403
7198 6519 -982
9078 6712 482
6885 8497 -956
6725 4224 -972
9371 8301 -572
2460 8807 30
4395 3752 596
855 8581 -683
3575 2838 -557
2884 8762 675
270 1207 821
5828 4963 -158
8547 4497 -717
6059 7004 -613
308 4311 -791
1114 5907 -460
3692 8545 825
2333 3358 896
1400 5288 -700
4554 6013 -331
6202 3293 -930
2559 1332 202
3677 8728 -209
8096 114 -729
4086 9361 143
6987 7741 153
429 6526 191
9320 1997 651
6047 3936 -120
5491 4645 795
5954 6320 566
4977 7290 -1
967 5773 125
5263 8972 -761
7467 5371 -348
4476 1809 495
8394 2377 574
5537 8345 -287
3757 3904 -632
8767 7151 345
1243 7108 -382
8 1688 -958
6340 4914 -939
6720 3873 -957
8656 3364 57
1367 1877 -286
2667 2710 930
3348 7175 234
4708 1720 811
8862 951 -309
6435 1770 24
8435 2329 -467
368 8065 884
7708 6750 -654
3180 5805 76
2754 3394 151
2421 4891 -952
8644 1890 -435
657 6587 432
4814 4974 -770
8435 1634 432
7979 7459 566
5546 8184 -661
3646 2794 181
3168 7100 -851
563 8537 479
3437 7484 -439
7464 3391 -483
8370 2552 253
7505 3601 212
3679 8602 286
1793 6834 -30
8050 8180 -392
3345 6424 -451
7803 2717 -457
4307 1391 707
1364 6786 61
4413 7684 -479
7032 6888 412
5629 1693 -737
5516 1928 -849
8581 7371 840
8356 7455 -960
8155 7456 -421
5882 4576 -787
1768 4825 -404
7563 1223 343
95 4732 554
2520 8777 127
31 1504 -712
3512 5891 -566
2434 7590 -47
2890 8634 -26
6999 1901 -531
3582 512 457
5026 5375 563
4295 4349 -613
2348 2944 480
3753 1733 66
4547 3151 339
9300 5598 636
6775 694 -272
6653 1816 509
5442 5900 -93
8688 2796 -503
9419 5967 -765
3455 7068 -376
2578 1270 400
5521 7372 613
7053 5441 759
4281 9222 837
1596 5618 -782
8741 7546 412
3550 5996 -93
884 6545 78
8404 7782 588
8839 1643 304
1296 5502 644
6823 4548 616
2184 6129 -490
5199 8054 -448
6196 7377 -637
5617 3313 423
4997 833 852
8247 2293 135
1686 4650 299
6343 7714 -501
6426 7148 771
5059 1012 -100
2835 2166 567
3036 7308 -401
670 3576 809
2561 3119 -753
4394 9327 -439
6123 2806 -826
2917 3201 -54
6224 8037 682
8906 8760 918
8159 2925 -597
2284 8294 -284
4504 7824 -828
731 7223 889
3406 2189 277
2013 4563 588
3854 8432 -627
4368 7950 191
2827 2520 -863
3938 8106 814
29 6373 41
4093 3422 -536
5101 9183 -990
704 5616 181
519 257 -690
1502 2796 112
5413 9190 -537
3885 6405 927
1645 7829 -277
6647 2066 -565
9422 5135 -49
6121 5230 20
1908 300 878
9442 8607 -25
528 6886 -338
6871 1630 -780
6891 8645 -999
2993 3436 -733
6292 9104 521
9480 6137 -577
1555 2722 740
7888 394 -347
5280 4234 486
8702 7005 -392
7541 1434 -267
8863 8642 694
9191 711 343
5439 956 564
322 760 -410
7061 3586 462
9503 5056 501
9089 1373 449
242 5878 716
6212 2269 -49
2590 4173 -224
1601 3129 849
7622 2313 -859
8897 7960 -615
2482 4061 -315
7111 7085 384
6220 7710 -638
2795 8504 510
2397 6506 -366
8604 5333 380
5138 3800 -145
2991 8420 -17
2662 2836 814
9133 7955 -450
6739 8078 -275
6058 7155 -180
462 9208 -812
3659 1099 746
4026 8294 392
354 5398 331
414 858 916
218 3637 -67
2208 2345 -819
6659 4222 -450
8736 8241 -993
8203 5436 -343
3016 5241 577
4073 9507 -187
2760 5344 754
4104 6392 810
9516 1601 793
5730 4544 922
2724 9425 846
3219 3776 22
1272 3502 -877
7294 2169 -11
8100 6402 724
8649 1631 455
6997 1382 -719
6158 5883 -89
2618 1316 -916
8102 6564 -698
1593 6004 63
3024 4060 -779
6513 4986 280
6744 2934 -998
2068 3393 233
1525 8154 617
5658 9032 -165
8173 9145 396
3549 7 848
5498 1634 -435
4878 1876 -460
6986 3801 392
3464 555 529
1295 1498 -246
5964 4471 774
8614 4171 -579
7563 480 -554
4576 6139 -978
8151 4149 964
7914 2396 -573
9432 5598 114
7200 9132 -27
4032 7257 192
6352 4971 -395
1816 4668 886
170 4409 -388
4442 7654 -422
201 2075 596
9334 4335 387
4173 1346 -300
1548 8665 626
1364 6083 -413
3469 6696 488
4475 5301 152
90 297 -832
9332 2964 -634
9406 4163 177
3408 4895 -371
3016 1738 552
3092 5225 -410
805 6215 558
196 2729 -56
7045 3970 633
4038 4269 -145
9150 8650 233
9046 6130 66
942 7847 -601
1473 8369 523
6798 588 259
1750 2488 -784
7351 5342 -387
7270 2764 -788
9156 5518 606
170 8578 813
5692 8611 -47
3667 5764 745
4741 296 -873
1523 4826 -922
1600 1904 -150
2603 2870 675
6286 6360 -358
5876 4260 321
2667 8853 454
9507 3118 634
311 3968 -162
3273 8020 -849
7176 7149 -846
903 7111 933
7583 3216 -624
4842 5074 26
636 8592 -213
702 2732 874
5002 6530 717
4670 6104 -886
616 8376 -985
7006 4255 -464
2352 4756 760
1658 9420 939
1811 3090 7
972 778 -669
60 5020 162
2070 3740 21
1271 2544 659
227 1376 155
1143 6905 484
8649 6535 674
2133 6384 448
1968 1284 -32
6583 3404 471
3011 3081 625
7696 7040 -886
7888 5435 846
5463 5482 -804
9284 1350 654
7958 3927 721
6352 5717 350
4255 7794 337
4924 527 -920
1256 6576 7
1916 965 106
5858 2773 -148
6959 2503 844
400 5859 574
1868 7940 -661
3870 6665 -261
4479 4179 881
8319 6915 -642
2334 2875 -124
5023 1484 -62
2213 6054 -579
2358 9230 312
8603 339 -80
1117 8170 -732
6122 2449 -613
6097 529 637
431 5460 882
7567 7437 -809
8817 6931 153
8877 4900 559
3779 7297 364
4852 4407 777
7261 8395 -824
7570 6296 -165
6890 5789 -282
3320 3619 659
5164 7560 22
2894 2790 -496
326 2333 489
9066 4065 253
7932 2901 65
468 6799 164
962 3707 -932
879 6771 -258
1427 3737 321
5771 5541 383
2954 8452 106
8768 5 642
8852 2611 933
3441 3733 -852
9148 905 -260
3040 8202 -733
9413 4576 -256
7993 9369 -182
330 8426 -547
2693 4321 217
8532 6093 146
2691 1082 -677
4277 3246 -248
3547 6144 820
1085 5873 -562
7260 1125 -246
7033 6648 861
8199 5483 -967
9032 5766 419
3241 3188 -945
4643 4774 523
8537 2823 -81
1079 1727 942
1599 538 -867
8372 1543 436
7256 8320 152
8632 6528 -301
8651 6402 -661
3573 5316 -856
1428 7122 -887
2709 8727 695
4150 4468 818
6564 7498 543
7948 3606 -336
2724 9000 -393
804 3587 105
3547 4074 -409
4687 3252 -897
9422 9048 774
7668 1532 367
6816 9511 213
4436 5806 480
8356 3312 -477
9011 6435 111
3961 9052 -989
425 8112 600
9000 7923 928
7468 3834 -494
7209 3342 -10
1083 8086 85
3348 7312 753
1476 7392 -108
8948 172 278
8680 1316 548
5774 2510 142
4108 1503 -614
8399 1874 496
553 2366 878
6476 6714 -235
2113 385 119
3298 5427 -165
2700 4163 406
925 5904 -603
2420 2182 487
7324 4110 860
3708 4328 228
6266 7761 129
510 739 -637
4750 7323 -578
6743 9177 967
9395 217 380
4649 6879 987
8556 1661 -569
6553 8938 -394
6458 6602 -889
6681 5684 -133
