17
922 936
879 691 -700
494 529 -867
568 261 824
417 329 552
180 866 -177
473 280 629
294 6 509
555 329 -817
799 579 161
88 398 -428
389 172 804
435 115 324
149 411 791
782 36 -897
855 163 -590
119 846 202
256 250 -107
737 292 -331
585 99 -867
163 902 -865
411 780 642
262 359 -255
757 145 -86
808 127 -393
337 479 726
773 553 533
135 434 721
704 283 447
511 43 -195
678 295 242
149 152 98
28 865 831
3 930 -630
835 358 -877
484 346 335
819 33 216
851 114 268
832 298 340
145 254 458
588 891 -210
65 206 347
334 908 32
706 820 700
219 531 -474
699 647 -340
470 211 -962
19 465 -965
361 813 -769
706 492 -488
197 819 275
706 561 -839
216 233 -937
288 469 -438
886 770 -836
739 256 -647
245 324 386
21 5 296
232 425 -554
601 812 -949
335 143 256
88 3 -847
611 448 443
185 436 148
398 634 238
175 816 51
913 494 -735
47 341 -820
893 145 -537
320 78 -364
325 717 998
191 234 328
629 386 73
295 149 -466
457 614 -870
671 574 -362
761 167 393
551 134 757
663 448 -559
824 445 894
690 624 564
770 434 -146
875 820 -576
352 810 478
861 244 279
332 847 214
819 186 -287
743 572 914
427 37 -523
784 837 336
339 678 719
422 451 569
51 89 977
49 167 -337
146 191 -85
883 868 542
403 578 914
304 301 -525
642 528 -271
210 98 170
762 517 408
707 754 -844
371 858 -361
621 563 463
493 225 -282
904 349 286
265 180 81
68 647 331
656 279 -6
382 322 -164
118 753 -854
534 702 766
554 161 -108
440 647 -769
349 403 -533
332 362 -629
280 184 -325
523 58 921
162 824 -387
855 210 641
123 918 642
519 794 -734
549 6 -30
772 357 633
176 852 -796
195 913 -911
176 516 887
107 582 -684
445 381 969
110 333 257
812 709 773
198 889 -357
218 239 313
648 876 -703
19 205 890
364 61 -120
402 317 -663
80 711 -429
586 715 190
293 905 701
560 47 -575
502 889 951
69 670 180
161 347 956
406 594 765
334 324 -252
490 185 140
372 704 -375
160 386 549
464 467 -165
911 318 453
824 86 17
705 325 -640
380 531 26
6 481 865
249 54 -314
752 882 583
707 155 -628
100 580 709
589 250 -574
348 129 -817
554 667 -591
457 446 757
566 706 -169
670 476 -38
388 719 -362
16 683 -719
512 619 906
457 15 461
573 217 145
451 24 -31
514 139 -882
43 312 46
610 481 151
108 680 -757
23 740 117
379 182 595
592 343 -596
773 178 -146
385 695 203
527 430 -364
231 238 615
576 30 406
56 289 -678
319 636 -818
187 101 582
264 416 -451
62 667 417
366 572 -368
871 272 -410
735 748 -34
4 144 -642
16 827 -160
213 681 -649
146 629 471
712 619 420
702 922 195
876 182 -172
265 124 -793
765 379 -749
762 149 -196
360 159 523
799 739 425
339 745 639
719 840 703
14 861 931
905 874 -952
849 645 -454
414 92 83
720 300 -26
682 627 583
745 612 432
583 14 909
70 211 109
203 626 -765
361 818 -790
923 330 835
82 538 409
343 325 -529
125 295 470
135 233 -98
91 31 -363
676 497 -520
709 741 802
917 530 -916
260 227 -373
69 273 -395
57 787 -504
233 298 -435
110 325 -905
357 91 -410
96 173 -161
863 124 417
146 256 -502
260 346 -783
47 931 -924
331 317 -869
289 700 -829
164 607 486
674 450 794
117 408 -337
207 293 32
372 79 391
291 234 33
324 733 -262
672 759 503
463 854 389
76 651 202
565 537 -434
770 728 813
64 94 965
765 32 -70
880 657 74
353 26 -102
796 572 -797
854 301 869
344 418 -112
395 926 110
825 449 183
926 745 -489
854 239 -865
712 160 445
437 235 587
485 525 -54
366 422 -158
637 282 102
382 58 328
388 146 -59
376 792 3
489 795 538
691 436 -522
495 389 -58
558 705 686
99 579 992
822 229 991
771 815 -779
623 102 233
568 162 -457
534 541 -322
80 439 924
870 184 515
660 777 -837
928 422 337
432 31 332
306 740 -257
398 270 905
888 829 -507
788 157 -577
476 728 582
89 504 982
718 563 262
210 601 -945
628 177 -381
837 873 696
693 769 -604
864 32 364
592 17 -374
333 633 341
260 480 -908
841 389 832
931 655 -674
58 919 -566
109 600 -393
736 121 -904
203 123 -73
768 60 516
402 293 904
6 614 -654
276 42 -115
805 245 950
882 96 947
334 535 337
113 606 -204
653 311 -257
390 508 -893
412 760 -409
392 797 398
551 130 807
893 797 495
75 763 -300
781 727 299
76 363 588
466 595 157
14 486 856
838 620 78
135 44 866
505 809 937
541 464 -686
528 58 -942
613 856 -220
299 165 -614
883 352 -477
913 634 684
741 145 237
730 838 704
845 24 -803
820 49 -314
792 661 -245
330 111 477
244 452 -569
528 524 -4
651 238 -85
321 420 197
388 42 900
245 594 452
397 725 -370
664 31 -417
188 728 905
426 913 -681
804 798 -63
777 245 722
433 350 650
78 226 577
795 389 -288
679 779 -20
418 506 67
729 109 106
501 852 76
315 876 -623
497 190 328
535 85 -211
8 735 -993
163 321 -281
926 449 -371
370 714 990
864 704 323
290 482 -350
396 400 -990
128 391 -850
348 415 215
915 81 435
330 901 897
76 576 -335
57 145 710
803 534 928
267 179 -748
41 316 -765
342 380 -20
210 619 -796
636 566 716
567 57 944
97 63 -826
705 651 489
780 650 732
701 459 813
908 47 411
884 601 221
665 75 -262
315 65 467
553 515 -875
791 809 -252
875 281 -237
736 52 833
668 260 -938
725 302 956
434 629 -869
10 694 94
822 750 614
417 744 736
430 339 -560
557 350 287
905 327 285
382 317 203
832 402 197
481 514 -503
841 206 520
292 31 -397
470 12 -857
871 904 -950
760 574 593
903 424 919
76 24 -558
182 573 621
582 68 111
865 349 -100
271 206 486
474 922 -783
639 660 -936
774 730 -309
783 502 -898
219 216 -726
703 46 747
234 862 -337
560 596 -213
46 417 573
383 634 593
905 385 -30
750 586 -403
229 200 -673
292 146 -483
828 667 -635
240 256 -815
734 30 520
65 407 -68
890 664 163
931 778 22
686 719 911
573 650 -523
74 380 -42
355 740 -158
474 700 244
506 532 195
581 150 586
871 25 -890
772 393 730
398 56 -95
830 749 -904
464 29 281
577 199 -490
479 735 -624
810 768 -571
566 435 -692
898 812 514
757 181 -85
911 201 963
59 196 263
175 707 -685
854 90 687
883 161 544
715 411 -675
257 699 179
804 667 207
743 124 -296
752 876 -452
339 66 927
428 414 213
693 49 -969
505 894 411
929 834 -839
72 41 -496
764 609 993
213 133 869
661 682 -489
411 619 -109
160 633 3
246 331 239
55 603 211
3 705 228
829 387 149
358 852 -841
185 756 792
562 186 651
886 227 160
901 267 -942
878 851 -345
264 281 -603
929 843 -802
143 917 156
68 616 -913
283 490 -567
808 541 -619
103 10 -858
858 765 674
170 803 385
916 333 843
8 827 -101
189 930 -600
504 498 -8
46 221 347
533 457 40
655 622 694
441 908 -924
408 875 172
590 523 -848
614 913 -123
865 49 -676
556 180 339
202 653 -327
908 680 770
874 447 -457
434 628 82
491 389 -558
440 51 535
36 423 779
52 242 255
605 121 147
495 841 -869
771 330 -265
306 87 964
1 88 -399
185 147 753
144 617 696
90 765 -507
246 569 -727
681 708 -287
704 468 981
884 97 759
290 827 30
898 631 313
440 230 29
377 632 245
255 29 -223
273 836 963
745 686 -351
633 546 -400
135 754 610
457 821 20
763 734 -983
416 119 924
317 47 -28
750 118 257
818 895 233
469 494 296
116 492 -398
50 41 810
237 138 -344
810 765 370
767 709 370
616 484 62
139 133 -327
561 485 -540
17 716 -749
794 796 460
578 358 -810
703 502 806
659 163 58
524 126 627
45 412 651
646 537 -20
83 262 -61
220 352 408
336 466 720
330 852 441
864 450 650
421 428 -614
911 923 -23
648 791 -33
499 842 -454
711 272 -494
707 487 -832
392 236 513
602 79 556
550 529 629
641 844 656
631 721 851
284 514 214
483 338 234
210 283 621
306 819 -805
386 327 -570
587 440 -280
209 691 -610
768 316 505
127 916 577
733 58 876
559 378 -239
155 54 -520
59 177 -886
66 202 23
453 759 -428
496 489 -462
271 220 -289
875 164 130
540 495 -986
778 448 694
903 606 -173
372 840 -738
137 169 633
245 437 319
390 748 -903
576 170 93
532 202 36
17 576 -222
349 18 -255
546 170 -159
454 85 784
174 782 -696
508 295 688
49 127 722
891 320 -27
730 342 -789
404 170 687
777 104 776
82 66 -953
852 355 949
591 857 -580
828 800 -156
822 17 -676
795 440 205
15 858 -982
225 785 -396
814 148 -65
898 853 -220
261 425 433
915 696 313
428 117 -462
765 75 971
376 786 316
896 405 -776
479 571 -764
106 455 848
57 860 -311
98 711 134
926 284 200
671 772 -679
583 165 -995
303 28 983
216 666 -97
6 745 -501
562 402 -557
854 577 -129
467 15 283
538 730 -202
309 417 321
705 228 843
313 895 -759
895 336 938
652 424 374
516 340 -75
241 176 -955
223 413 598
221 293 -707
394 902 214
426 477 -299
373 206 -113
203 686 -610
61 711 -8
34 21 -290
653 844 -407
274 672 -44
7 584 931
187 824 -194
294 623 433
454 102 -815
769 274 -800
300 163 664
481 438 -696
333 358 -507
470 505 -917
393 724 -783
586 737 -555
785 876 263
499 612 -116
888 435 -563
673 451 -426
398 430 176
593 176 -445
292 143 -247
823 45 -747
190 228 -518
400 898 585
197 478 229
83 377 -382
195 647 -798
921 632 681
397 119 579
746 71 -446
44 88 874
527 743 206
699 638 -123
511 588 121
453 343 423
911 692 287
34 617 -965
758 55 -2
832 464 653
156 344 -956
823 99 -959
713 708 -459
112 645 -314
262 168 -257
899 267 -716
380 481 -407
439 747 -181
145 129 728
496 247 919
246 216 -543
560 373 -117
297 588 -206
505 325 95
430 21 -793
268 743 -46
595 132 977
61 678 -934
861 86 849
511 111 -112
395 248 -273
427 807 391
769 626 620
835 11 -261
386 135 -463
809 129 -191
437 310 -729
157 472 107
779 301 703
168 732 232
700 782 911
728 925 -317
379 402 -910
304 575 -879
421 159 -594
333 173 63
61 802 890
686 21 -144
441 877 336
60 402 176
533 693 -685
629 579 -156
925 33 312
17 660 -865
910 697 -927
877 159 -791
597 743 836
191 533 54
17 6 0
849 571 876
814 835 -922
64 417 903
569 750 -918
483 87 -424
654 749 -74
385 754 -884
620 73 -402
391 26 281
294 95 524
861 53 825
201 92 697
96 835 740
624 342 785
201 267 107
342 207 -239
5 654 818
669 619 716
525 437 797
836 630 -726
512 597 -898
56 929 217
5 201 365
42 519 989
524 313 960
799 171 817
461 386 -915
919 379 957
732 576 -492
869 366 430
788 459 -637
839 138 754
220 21 119
406 844 -480
463 238 -970
143 645 -848
50 293 -982
380 624 -331
383 370 -54
787 811 120
5 312 -865
157 673 -906
667 745 717
927 734 449
147 627 870
550 526 -355
318 637 651
9 755 -304
270 579 838
481 475 891
3 655 -106
238 681 -96
916 801 -308
271 594 391
665 94 611
107 581 -288
984 987
449 862 276
102 834 946
289 327 -169
721 584 -296
570 909 -942
614 868 219
629 953 -483
231 358 -370
729 235 965
200 911 135
802 904 -954
543 525 -435
254 658 270
201 580 781
285 137 946
563 2 -628
70 970 83
925 234 151
509 473 205
830 578 -868
636 48 719
660 272 689
768 320 -103
381 553 -816
961 969 642
897 465 803
939 45 173
874 693 298
114 210 -67
127 698 438
282 196 -571
982 544 -312
123 299 399
549 60 -3
975 557 -791
203 867 -27
323 797 -413
909 651 -231
849 932 454
911 839 -523
379 963 -548
55 222 929
517 588 335
699 116 -76
451 244 233
215 666 141
45 818 -546
942 318 338
940 626 493
894 543 -414
396 961 -955
338 777 -900
906 854 -528
260 494 548
982 88 -347
187 597 48
886 498 -779
191 945 201
734 529 -699
927 179 379
827 670 -46
620 946 289
920 358 932
658 469 212
400 263 33
238 701 118
491 906 -256
488 715 -486
586 790 602
537 755 668
734 85 -953
733 748 730
586 774 338
64 786 -773
311 595 -310
731 878 312
737 573 -639
135 920 647
608 862 623
247 180 -55
137 212 112
363 375 806
472 974 -535
420 148 469
741 532 464
865 718 -444
586 444 -586
613 64 696
984 965 -383
118 710 833
83 213 -398
650 429 412
633 224 -970
611 420 -449
43 479 303
53 508 -214
54 872 767
719 700 -435
954 262 531
135 371 150
82 657 -662
921 773 -777
711 895 1
819 718 761
154 572 309
892 239 -738
568 581 -309
560 152 -734
234 525 -197
572 101 696
75 795 614
471 953 550
850 43 861
703 586 869
745 215 444
441 64 564
492 839 -856
574 662 -214
538 914 -451
506 706 -769
481 385 -43
784 241 213
249 151 -409
26 846 140
349 867 524
399 289 765
500 578 912
965 601 508
385 382 -132
595 545 -797
611 929 -999
136 900 8
887 496 366
388 148 333
653 605 -511
593 570 -937
647 803 -548
839 899 792
875 274 451
912 162 516
969 274 -678
488 171 -694
727 340 -33
654 437 -928
463 687 214
360 333 895
247 188 -702
521 621 727
400 747 997
236 44 961
265 597 -583
31 796 -926
439 750 941
284 82 955
272 217 -3
819 611 792
79 71 95
112 662 184
538 425 130
262 619 -184
100 338 -517
111 901 119
10 536 -279
957 444 -217
719 693 -427
961 920 828
770 857 -902
961 975 447
732 248 960
939 239 31
857 668 -717
972 553 -148
617 674 -225
788 866 612
542 833 842
562 289 -235
906 211 -90
300 718 534
169 445 -488
136 423 538
834 621 765
417 572 -613
331 737 -820
689 71 251
709 588 -172
23 533 -183
632 858 -470
76 69 907
701 751 -103
343 67 166
429 819 -599
282 939 508
191 459 40
636 30 -756
180 185 230
660 788 -290
755 314 -984
453 798 -85
271 544 -978
614 726 -156
214 540 -120
913 904 -541
118 167 -263
749 164 438
356 924 -23
490 39 472
818 733 -55
650 783 942
305 767 202
453 856 -338
604 483 -655
338 564 -747
932 243 -84
214 150 166
324 268 -701
532 645 251
618 587 214
479 903 463
540 813 659
569 203 164
148 650 919
116 453 383
648 158 745
106 255 -280
527 439 767
882 554 854
284 231 -522
793 126 880
476 312 427
610 893 -844
378 622 250
218 602 623
13 782 379
73 739 -968
185 371 -454
494 660 409
758 593 645
596 794 -944
564 632 -417
121 666 -488
150 289 4
172 618 812
872 766 103
34 927 337
909 730 811
242 131 -180
394 548 -379
666 248 -400
580 267 -50
96 885 -933
440 16 363
793 97 -864
25 567 -667
808 192 322
100 827 42
54 359 748
710 279 -701
463 264 489
726 561 -695
248 955 -240
510 678 92
74 193 -341
289 906 107
494 357 -44
206 131 -455
295 335 33
725 879 -7
465 683 538
73 899 -436
660 367 443
820 491 -763
912 371 380
643 222 -282
278 725 773
48 116 89
561 482 -305
522 583 -692
349 372 -375
541 128 -975
67 58 -525
304 505 468
41 267 -464
467 495 65
639 24 591
439 964 -521
336 417 163
378 851 486
289 32 509
856 741 -56
82 47 -340
945 379 396
353 219 300
984 672 226
316 395 -353
442 257 813
886 567 226
677 585 721
842 696 299
824 14 146
679 491 760
953 885 -804
217 835 -928
141 146 610
175 900 -420
243 777 -741
764 612 980
122 214 535
926 386 -151
928 342 96
303 401 -456
563 922 944
848 307 20
124 929 1000
149 970 -497
393 613 751
787 156 -403
60 726 273
519 748 -803
740 196 733
247 478 -174
818 776 134
445 739 -764
725 615 -446
278 43 395
486 755 -719
344 823 -88
519 448 -83
268 887 699
403 253 595
795 88 335
188 600 -930
279 137 -456
385 517 463
646 367 -725
60 542 968
775 866 -61
59 483 -861
390 791 412
89 170 -316
158 749 29
193 143 -739
563 269 -349
491 715 -889
501 382 853
751 108 -468
765 704 155
339 10 995
521 462 380
731 241 -864
378 624 -869
644 764 539
593 335 249
371 800 -670
829 888 -143
187 337 329
585 915 691
266 592 -961
75 160 150
860 38 -14
752 97 -904
2 78 328
417 138 -484
409 342 -741
576 761 758
158 148 -431
649 156 325
694 362 -346
861 175 749
570 620 -370
517 734 -750
591 766 -955
588 915 536
417 447 -553
967 338 423
21 815 -331
298 952 433
691 161 -13
179 338 -40
254 752 974
27 538 564
36 224 487
742 93 237
771 346 -973
381 746 -861
757 261 383
652 862 980
723 354 961
586 30 -173
477 165 679
222 220 -352
57 693 592
95 528 -650
316 608 -617
170 654 -354
137 900 28
579 161 87
194 904 -925
743 223 117
406 267 725
835 386 904
225 642 721
346 591 638
392 940 217
364 16 78
649 47 689
441 134 -100
747 18 -404
792 602 -794
300 34 735
678 341 478
112 403 361
287 47 939
526 47 69
18 585 449
783 761 158
521 91 500
545 588 -692
460 433 -723
497 295 803
426 756 -761
733 303 -894
306 396 -202
845 390 -58
71 844 -644
215 899 969
980 140 221
823 97 -816
740 892 -879
703 843 313
419 6 -72
659 557 284
845 782 177
871 936 969
366 32 348
207 239 75
64 334 -228
836 204 41
53 557 312
836 736 440
770 703 465
71 851 781
978 201 833
72 549 346
475 684 -927
648 676 768
178 264 116
694 593 277
670 336 177
878 34 -287
216 860 -562
472 778 970
414 253 447
376 434 777
797 511 401
227 903 846
253 167 -107
305 232 -27
411 185 979
865 180 13
717 375 -410
148 31 770
412 774 372
743 841 -552
507 972 -882
934 304 868
125 197 814
344 302 659
826 153 42
251 191 -292
518 338 -927
630 705 149
40 316 -355
560 232 -342
858 324 773
555 609 -521
609 484 753
569 736 662
302 692 837
581 826 280
782 879 710
972 968 -61
205 674 -869
780 351 476
984 556 -1
719 196 286
80 807 584
363 454 588
31 164 222
582 384 -676
435 647 886
812 52 -826
819 792 928
74 892 582
421 277 423
713 661 -296
469 33 -996
142 196 -428
166 896 382
44 496 85
148 881 864
125 537 47
11 669 -910
346 600 -43
368 406 530
385 504 191
319 320 -229
920 121 330
770 206 -257
262 567 169
720 877 200
185 506 754
739 379 72
291 222 823
863 47 649
554 769 611
650 128 -711
609 138 -415
541 644 -880
738 821 932
634 881 809
804 71 -161
542 115 114
804 773 263
871 288 818
746 204 -164
448 372 -303
331 765 -798
71 674 895
598 418 268
778 154 159
621 258 -475
692 136 -677
346 591 662
73 589 465
491 719 822
968 112 -475
336 404 899
610 398 672
75 546 738
841 350 23
422 578 958
529 750 776
376 749 109
495 750 -327
702 466 -967
819 781 859
653 309 -254
493 778 -883
211 330 186
579 755 319
708 655 -273
324 835 136
605 572 95
383 504 286
550 147 -929
311 965 -631
709 693 717
458 731 368
795 495 -426
388 397 -800
388 272 -372
452 105 -870
196 193 -620
113 401 -592
105 434 727
253 76 764
384 448 932
908 545 -26
811 8 -810
177 908 580
258 759 536
118 977 -346
75 685 485
908 901 928
116 182 471
75 881 -742
630 436 937
905 846 -873
452 681 30
565 8 -226
356 972 425
827 932 -547
182 981 -141
258 43 -833
149 94 -150
252 776 -445
929 679 28
612 100 819
917 210 -436
857 850 566
812 449 200
950 943 -547
447 615 129
216 650 -201
693 18 215
180 116 -11
224 6 18
920 609 1000
114 616 718
67 623 633
17 658 616
125 557 -778
644 564 -442
59 852 51
326 493 -826
121 140 -637
253 152 -395
132 105 95
515 288 -200
737 936 -963
710 508 51
222 483 157
349 325 -654
633 726 -195
788 318 -199
142 795 765
755 791 436
40 24 180
286 694 -832
767 147 -296
779 286 50
683 162 202
375 376 938
373 332 -289
744 618 -811
549 375 -228
569 820 -613
651 10 -842
486 150 -853
879 42 882
59 68 53
552 147 680
746 223 425
312 819 -374
419 125 790
786 506 488
615 105 500
651 88 414
115 518 682
892 666 272
165 74 -819
106 478 17
243 181 200
65 143 148
366 942 453
360 659 -912
410 451 -763
718 940 -203
772 770 922
56 593 -348
414 510 -631
524 879 43
162 526 536
160 367 650
352 759 36
652 751 -413
577 469 -586
443 167 -600
483 191 -380
207 7 -255
546 899 725
449 357 -857
769 958 -171
672 418 433
273 128 -292
792 300 246
393 294 -738
69 517 219
423 384 -830
714 984 952
473 461 -63
297 269 -290
847 963 -69
831 867 -515
14 778 -616
859 355 -740
419 9 -443
618 523 668
354 481 -519
717 369 -89
49 984 13
303 672 -636
499 982 -657
661 361 499
325 379 -482
11 736 24
975 830 990
560 968 336
886 812 321
204 59 841
272 802 718
436 757 771
137 661 623
390 441 131
968 401 -264
260 601 707
531 526 -984
198 979 -413
164 353 -34
266 624 -805
582 573 -685
355 975 -335
449 349 534
480 848 -894
66 849 480
837 58 -621
548 260 119
885 875 -167
748 304 -552
619 585 428
438 175 220
373 939 -152
790 456 732
253 314 -673
742 780 215
389 643 970
96 630 -307
508 553 147
927 100 -658
588 818 -671
183 236 986
471 696 997
423 244 864
39 508 159
188 309 14
465 748 62
42 625 -286
763 447 92
475 479 59
98 242 -697
798 757 -427
33 397 -732
751 536 932
675 755 -18
473 882 516
835 607 -250
702 166 465
689 418 -959
112 1 -236
130 13 -29
178 789 891
198 174 219
117 586 983
618 359 532
240 331 608
711 269 -461
111 509 868
680 376 589
607 121 -566
793 577 -569
487 197 -573
668 848 560
691 86 788
493 83 347
619 705 162
982 604 857
251 483 618
431 978 396
474 436 511
690 976 -155
519 936 683
968 145 -59
229 802 35
256 788 978
221 328 -253
760 308 -815
982 38 178
236 884 -334
804 637 -469
541 790 -702
560 171 -390
49 528 299
149 103 452
595 508 -306
635 383 252
847 650 -690
750 371 -964
246 712 -963
657 140 325
709 34 -962
397 662 144
179 827 909
775 521 878
69 743 -449
847 536 -574
348 805 492
540 139 -850
486 920 -262
674 892 -808
354 680 -354
893 29 109
649 111 135
669 366 89
943 563 -673
532 178 660
381 213 927
136 521 -187
89 603 -317
189 685 -502
439 503 -453
828 235 982
332 189 -697
85 705 84
80 809 277
806 661 189
678 796 452
328 660 -383
444 883 970
39 77 754
604 884 661
302 613 700
272 81 -221
738 318 -647
272 228 -87
22 253 -385
868 408 -164
955 562 479
786 55 468
394 576 -602
33 957 415
336 312 -674
129 260 726
363 448 -127
734 259 238
60 691 794
568 128 -73
300 861 -837
168 884 -281
350 126 -598
418 512 -705
555 116 -421
364 739 878
719 265 375
537 97 75
375 145 -229
330 267 -277
237 365 -294
234 770 515
366 554 880
475 656 -691
868 587 -152
809 585 497
735 448 528
40 321 930
442 645 834
527 467 134
721 547 599
425 882 -8
21 232 -781
52 611 589
260 645 -142
421 297 -540
507 622 -456
575 296 553
963 59 -152
767 535 656
636 727 76
975 796 -203
887 398 934
170 545 419
662 495 -307
900 163 869
983 191 816
732 26 397
541 459 510
904 61 600
653 428 -520
12 150 907
600 834 -485
706 928 403
74 758 -36
867 980 981
769 201 -502
522 835 262
958 465 -830
262 398 189
739 795 355
980 212 -55
397 393 -201
506 388 -186
943 896 -523
206 841 949
892 980 -863
210 41 365
325 779 114
447 55 -49
362 334 -405
938 374 -980
173 286 778
848 772 314
170 5 -451
650 895 -658
476 624 -890
346 474 -17
222 815 -187
327 508 -560
955 442 -948
638 623 -602
975 799 -431
58 73 210
480 441 -954
204 520 -863
252 546 655
309 295 172
720 477 -648
482 203 -931
232 354 -461
118 836 -323
726 114 -537
177 530 815
313 650 150
880 519 -739
546 481 454
507 505 493
305 440 815
786 673 794
160 700 1000
828 48 507
834 641 121
235 548 -359
261 258 903
351 705 924
136 182 259
631 661 554
426 884 -335
458 555 235
575 103 751
130 663 589
853 364 -506
859 90 -239
623 976 142
799 35 571
672 659 658
793 934 -992
628 348 76
336 287 -524
216 539 -589
290 601 278
350 666 568
384 791 506
809 427 -853
596 954 -626
534 622 -27
677 61 -56
357 709 734
480 499 359
747 573 -863
633 599 -118
138 568 -387
824 114 822
358 390 -722
285 678 -636
644 844 73
78 491 -851
567 499 -976
695 911 179
82 259 755
596 444 665
21 562 -376
290 309 -838
447 110 528
593 705 -136
389 236 158
256 858 -589
703 480 -979
767 955 413
317 122 -973
157 439 -382
371 757 -663
794 404 320
349 864 -250
539 337 424
67 889 -389
440 703 613
776 858 -645
271 310 347
600 258 175
538 762 -765
209 971 -996
899 155 -126
686 400 251
53 794 908
667 62 -662
754 564 -717
282 294 238
330 387 -175
568 657 107
944 890
313 135 657
13 432 889
389 874 850
663 689 954
429 934 -678
584 617 -564
99 338 607
755 911 303
49 537 287
380 141 227
392 566 -97
357 132 -348
488 465 296
785 161 546
127 107 504
173 143 -73
232 492 431
772 346 838
731 605 312
485 736 -838
848 906 143
594 720 -667
433 185 460
858 527 467
49 471 -135
116 92 439
186 227 42
292 848 550
119 491 217
803 588 118
111 706 -704
163 916 -419
778 797 524
912 473 -419
852 853 329
397 771 -820
925 226 -397
468 760 -723
569 192 -615
54 160 -581
799 513 381
790 612 -623
283 408 650
915 471 -563
906 438 -789
525 453 777
895 201 -420
818 26 -835
543 831 -580
592 617 -612
904 699 -469
249 921 264
578 329 -862
219 309 -302
94 608 -922
322 615 582
878 57 -65
759 529 -646
11 898 -126
109 270 -813
849 623 14
921 613 782
806 129 714
533 519 874
208 587 -994
669 506 773
249 687 256
363 333 -258
883 206 -11
56 104 526
712 861 59
673 810 -991
688 602 976
51 376 773
426 105 202
356 794 -136
779 819 837
768 889 79
793 650 446
227 792 -628
250 820 196
917 868 -176
845 694 392
310 442 312
762 755 -761
67 145 85
725 433 372
275 906 -686
596 36 560
600 891 -61
238 711 724
184 60 876
794 490 817
374 603 -31
136 471 -467
516 29 -226
573 542 15
607 784 906
887 556 -292
89 44 669
810 345 -604
443 746 909
748 129 481
587 778 159
593 464 27
8 676 571
548 716 -984
27 59 -473
531 289 -398
703 116 -28
553 166 -140
654 491 100
160 282 283
857 437 -940
552 238 -284
925 80 302
757 729 -934
866 176 -984
594 806 934
750 4 346
223 164 998
465 489 988
223 651 413
125 837 -431
426 119 -675
6 38 303
2 929 99
346 523 -466
555 348 782
603 378 -249
772 799 873
2 488 20
417 106 -321
783 372 198
884 320 731
481 68 923
60 91 -193
413 360 -943
333 462 606
17 916 875
734 100 806
395 733 -987
792 207 -550
394 177 68
298 107 937
853 376 850
66 331 -889
397 301 -885
528 943 478
925 463 -812
138 220 -700
227 304 644
220 733 -555
781 641 623
41 796 -985
248 556 124
18 169 -584
708 267 -229
699 739 67
123 447 -748
176 619 148
457 177 -438
5 304 -380
603 816 -991
323 853 -441
653 284 -306
67 436 -379
664 559 319
884 573 -336
916 779 -424
306 164 84
913 306 -627
246 783 -745
543 704 -546
315 265 839
370 177 801
382 475 -498
366 873 -34
351 917 -670
682 405 -398
243 527 558
601 694 718
590 612 -908
247 457 -715
666 891 -328
618 184 630
763 590 -241
503 824 -684
345 588 -104
64 656 -264
503 121 -747
761 759 839
805 437 -246
914 188 -181
614 762 -360
348 272 -571
107 23 216
568 438 843
795 273 -897
929 73 90
778 181 592
596 387 -977
271 535 -335
725 272 -553
28 195 -992
296 5 -387
160 281 -390
513 741 -917
147 476 -572
906 329 785
907 491 -582
681 848 -448
886 708 852
724 456 629
151 566 -170
937 797 -132
536 439 -945
807 396 913
493 437 902
321 552 -403
161 631 454
164 758 -438
23 545 827
766 942 -804
100 906 483
798 54 111
578 240 -706
943 937 -803
611 273 914
34 190 -390
755 240 -670
391 728 781
181 105 194
567 150 52
718 96 93
177 163 -643
503 66 975
738 173 -477
14 487 368
612 102 698
833 665 51
795 608 -305
112 568 -118
638 170 -901
369 910 -329
232 936 -824
765 486 197
544 75 954
940 247 -28
220 585 101
20 917 -88
359 540 -410
267 762 374
212 943 -941
747 9 -536
449 651 -415
8 526 -280
891 610 486
148 5 269
404 235 -470
47 228 137
607 360 -260
771 282 37
330 418 214
853 802 -286
642 879 -204
894 506 343
640 250 -288
422 447 -963
194 302 -764
493 612 -72
12 485 807
254 410 393
465 123 67
241 408 -888
42 463 697
83 10 869
457 944 614
399 123 -15
538 428 618
325 720 -100
623 288 604
617 72 -184
342 231 -738
522 720 -142
583 902 -833
727 431 747
528 160 -593
140 782 -123
575 623 827
572 380 753
358 245 500
467 470 -1000
324 63 258
362 135 379
320 343 339
366 815 -440
311 609 697
350 808 326
417 675 226
107 80 -606
522 922 426
646 768 -522
97 334 797
89 300 531
260 891 204
730 439 -800
511 936 226
922 641 -77
506 330 26
808 192 679
121 903 380
175 686 -961
430 724 -569
488 723 -501
575 494 -659
17 507 -365
217 881 525
383 267 -50
713 228 -36
52 893 -839
741 581 -578
307 199 -72
778 334 -189
757 651 -416
688 190 -958
500 85 -804
383 203 588
645 115 313
602 171 935
844 607 -204
385 447 -937
128 23 613
471 935 376
551 323 -76
318 756 306
437 537 627
444 435 -805
807 75 -922
9 176 611
120 50 898
327 458 939
232 881 -405
628 336 -214
729 365 115
254 359 -287
119 421 -213
385 337 -600
388 434 -307
642 57 -763
306 271 734
207 283 -964
169 849 462
72 736 -951
873 652 185
334 552 -144
689 543 -732
690 185 330
501 827 344
464 425 -930
814 208 569
885 416 -583
568 254 235
277 205 -645
76 598 -407
